Index,Date,Instrument,Total Return
2128,2014,PGC.OQ,37.30984913
2129,2015,PGC.OQ,-1.801833365
2130,2016,PGC.OQ,12.15156023
2131,2017,PGC.OQ,51.26179863
2132,2018,PGC.OQ,14.11375288
2133,2019,PGC.OQ,-27.6483618
2134,2020,PGC.OQ,23.59722577
2135,2021,PGC.OQ,-25.60876686
2136,2022,PGC.OQ,56.52797986
2137,2023,PGC.OQ,5.743536062
2138,2024,PGC.OQ,-19.31515815
2139,2013,PKBK.OQ,2.996244383
2140,2014,PKBK.OQ,97.9999802
2141,2015,PKBK.OQ,28.9009447
2142,2016,PKBK.OQ,10.64361749
2143,2017,PKBK.OQ,81.75382714
2144,2018,PKBK.OQ,14.51195562
2145,2019,PKBK.OQ,2.601768168
2146,2020,PKBK.OQ,39.49606575
2147,2021,PKBK.OQ,-29.27399038
2148,2022,PKBK.OQ,40.86112986
2149,2023,PKBK.OQ,0.394746404
2150,2024,PKBK.OQ,1.698901385
2151,2013,PLBC.OQ,54.62962961
2152,2014,PLBC.OQ,82.63473054
2153,2015,PLBC.OQ,31.14754098
2154,2016,PLBC.OQ,8.500000005
2155,2017,PLBC.OQ,120.6664303
2156,2018,PLBC.OQ,23.00233969
2157,2019,PLBC.OQ,-0.15707163
2158,2020,PLBC.OQ,18.40704336
2159,2021,PLBC.OQ,-9.269674095
2160,2022,PLBC.OQ,46.55595613
2161,2023,PLBC.OQ,11.72900345
2162,2024,PLBC.OQ,14.63342183
2163,2013,PNC.N,3.666783411
2164,2014,PNC.N,36.45159697
2165,2015,PNC.N,20.31948695
2166,2016,PNC.N,6.806617445
2167,2017,PNC.N,25.78094277
2168,2018,PNC.N,25.95929629
2169,2019,PNC.N,-16.97792979
2170,2020,PNC.N,40.89247573
2171,2021,PNC.N,-2.73244875
2172,2022,PNC.N,38.21723207
2173,2023,PNC.N,-18.56012309
2174,2024,PNC.N,2.690469245
2175,2013,PNFP.OQ,16.65634675
2176,2014,PNFP.OQ,73.09021882
2177,2015,PNFP.OQ,22.66097104
2178,2016,PNFP.OQ,31.22146484
2179,2017,PNFP.OQ,36.47617077
2180,2018,PNFP.OQ,-3.502882947
2181,2019,PNFP.OQ,-29.79490647
2182,2020,PNFP.OQ,40.39304089
2183,2021,PNFP.OQ,2.049764921
2184,2022,PNFP.OQ,49.51864978
2185,2023,PNFP.OQ,-22.32623961
2186,2024,PNFP.OQ,20.46846616
2187,2013,PPBI.O^I25,61.51419558
2188,2014,PPBI.O^I25,53.71093751
2189,2015,PPBI.O^I25,10.10165185
2190,2016,PPBI.O^I25,22.61973456
2191,2017,PPBI.O^I25,66.35294118
2192,2018,PPBI.O^I25,13.15417256
2193,2019,PPBI.O^I25,-36.2
2194,2020,PPBI.O^I25,31.49737495
2195,2021,PPBI.O^I25,0.348694333
2196,2022,PPBI.O^I25,31.88309243
2197,2023,PPBI.O^I25,-18.12594158
2198,2024,PPBI.O^I25,-2.495688249
2199,2013,PRK.A,5.055336578
2200,2014,PRK.A,38.43777068
2201,2015,PRK.A,9.224987863
2202,2016,PRK.A,6.741327303
2203,2017,PRK.A,37.63432167
2204,2018,PRK.A,-9.851359505
2205,2019,PRK.A,-15.12164839
2206,2020,PRK.A,25.90382187
2207,2021,PRK.A,7.66937009
2208,2022,PRK.A,35.56261287
2209,2023,PRK.A,6.14915529
2210,2024,PRK.A,-1.996599939
2211,2013,PVBC.OQ,NaN
2212,2014,PVBC.OQ,NaN
2213,2015,PVBC.OQ,NaN
2214,2016,PVBC.OQ,2.568093383
2215,2017,PVBC.OQ,35.8118361
2216,2018,PVBC.OQ,47.76536311
2217,2019,PVBC.OQ,-18.03402647
2218,2020,PVBC.OQ,16.06973794
2219,2021,PVBC.OQ,-2.622441542
2220,2022,PVBC.OQ,56.43489329
2221,2023,PVBC.OQ,-60.55984258
2222,2024,PVBC.OQ,38.32417582
2223,2013,PWOD.O^G25,1.275843548
2224,2014,PWOD.O^G25,43.06597982
2225,2015,PWOD.O^G25,0.609534639
2226,2016,PWOD.O^G25,-10.00852666
2227,2017,PWOD.O^G25,24.17075819
2228,2018,PWOD.O^G25,-3.792280789
2229,2019,PWOD.O^G25,-9.848304313
2230,2020,PWOD.O^G25,38.34487338
2231,2021,PWOD.O^G25,-23.02271819
2232,2022,PWOD.O^G25,-4.362160184
2233,2023,PWOD.O^G25,18.67326491
2234,2024,PWOD.O^G25,-10.68243786
2235,2013,QCRH.OQ,47.92782417
2236,2014,QCRH.OQ,30.99093149
2237,2015,QCRH.OQ,3.91188795
2238,2016,QCRH.OQ,35.11710877
2239,2017,QCRH.OQ,79.22137942
2240,2018,QCRH.OQ,-0.591089031
2241,2019,QCRH.OQ,-24.67285514
2242,2020,QCRH.OQ,37.56291402
2243,2021,QCRH.OQ,-9.043157982
2244,2022,QCRH.OQ,42.1295603
2245,2023,QCRH.OQ,-10.95005223
2246,2024,QCRH.OQ,18.19780639
2247,2013,RBB.OQ,NaN
2248,2014,RBB.OQ,NaN
2249,2015,RBB.OQ,NaN
2250,2016,RBB.OQ,NaN
2251,2017,RBB.OQ,NaN
2252,2018,RBB.OQ,17.59777538
2253,2019,RBB.OQ,-34.9855241
2254,2020,RBB.OQ,22.93806609
2255,2021,RBB.OQ,-25.73975726
2256,2022,RBB.OQ,74.41524691
2257,2023,RBB.OQ,-18.48174709
2258,2024,RBB.OQ,-4.4107474
2259,2013,RBCAA.OQ,0.150128854
2260,2014,RBCAA.OQ,19.5462992
2261,2015,RBCAA.OQ,3.899783698
2262,2016,RBCAA.OQ,10.24313418
2263,2017,RBCAA.OQ,53.984035
2264,2018,RBCAA.OQ,-1.532217063
2265,2019,RBCAA.OQ,4.172398294
2266,2020,RBCAA.OQ,23.71315707
2267,2021,RBCAA.OQ,-20.22878252
2268,2022,RBCAA.OQ,44.56659862
2269,2023,RBCAA.OQ,-16.9250874
2270,2024,RBCAA.OQ,39.26616743
2271,2013,RF.N,66.5909105
2272,2014,RF.N,40.41695314
2273,2015,RF.N,8.631777229
2274,2016,RF.N,-6.921988584
2275,2017,RF.N,53.3980146
2276,2018,RF.N,22.94970168
2277,2019,RF.N,-20.57048395
2278,2020,RF.N,33.30125836
2279,2021,RF.N,-1.633140008
2280,2022,RF.N,39.39424429
2281,2023,RF.N,2.315951905
2282,2024,RF.N,-5.700175989
2283,2013,RMBI.OQ,NaN
2284,2014,RMBI.OQ,NaN
2285,2015,RMBI.OQ,NaN
2286,2016,RMBI.OQ,NaN
2287,2017,RMBI.OQ,NaN
2288,2018,RMBI.OQ,NaN
2289,2019,RMBI.OQ,NaN
2290,2020,RMBI.OQ,16.92307692
2291,2021,RMBI.OQ,-13.33711445
2292,2022,RMBI.OQ,24.46298565
2293,2023,RMBI.OQ,-17.01635838
2294,2024,RMBI.OQ,-7.216738069
2295,2013,RNST.N,NaN
2296,2014,RNST.N,NaN
2297,2015,RNST.N,NaN
2298,2016,RNST.N,NaN
2299,2017,RNST.N,NaN
2300,2018,RNST.N,NaN
2301,2019,RNST.N,NaN
2302,2020,RNST.N,NaN
2303,2021,RNST.N,NaN
2304,2022,RNST.N,NaN
2305,2023,RNST.N,NaN
2306,2024,RNST.N,30.1455361
2307,2013,RRBI.O,NaN
2308,2014,RRBI.O,NaN
2309,2015,RRBI.O,NaN
2310,2016,RRBI.O,NaN
2311,2017,RRBI.O,NaN
2312,2018,RRBI.O,NaN
2313,2019,RRBI.O,NaN
2314,2020,RRBI.O,11.56218905
2315,2021,RRBI.O,-11.12384734
2316,2022,RRBI.O,8.531123442
2317,2023,RRBI.O,-4.038538932
2318,2024,RRBI.O,10.5905624
2319,2013,SBCF.OQ,5.921052633
2320,2014,SBCF.OQ,51.55279504
2321,2015,SBCF.OQ,12.70491803
2322,2016,SBCF.OQ,8.945454547
2323,2017,SBCF.OQ,47.26301736
2324,2018,SBCF.OQ,14.27923845
2325,2019,SBCF.OQ,3.21301071
2326,2020,SBCF.OQ,17.4865488
2327,2021,SBCF.OQ,-3.663722595
2328,2022,SBCF.OQ,21.60516823
2329,2023,SBCF.OQ,-10.09868636
2330,2024,SBCF.OQ,-6.093353574
2331,2013,SBFG.OQ,160.0760456
2332,2014,SBFG.OQ,16.84422835
2333,2015,SBFG.OQ,21.03519703
2334,2016,SBFG.OQ,20.71525776
2335,2017,SBFG.OQ,47.20466142
2336,2018,SBFG.OQ,17.06552827
2337,2019,SBFG.OQ,-9.514672335
2338,2020,SBFG.OQ,22.19816631
2339,2021,SBFG.OQ,-4.73031824
2340,2022,SBFG.OQ,9.090900186
2341,2023,SBFG.OQ,-7.126935989
2342,2024,SBFG.OQ,-5.596721095
2343,2013,SBNY.PK,18.91981997
2344,2014,SBNY.PK,50.57471265
2345,2015,SBNY.PK,17.2593558
2346,2016,SBNY.PK,21.76087646
2347,2017,SBNY.PK,-2.06689704
2348,2018,SBNY.PK,-8.615179754
2349,2019,SBNY.PK,-24.33241547
2350,2020,SBNY.PK,35.25253544
2351,2021,SBNY.PK,1.207141369
2352,2022,SBNY.PK,141.4719369
2353,2023,SBNY.PK,-63.99259079
2354,2024,SBNY.PK,-98.60281881
2355,2013,SBSI.N,2.091407638
2356,2014,SBSI.N,36.81758045
2357,2015,SBSI.N,11.3576811
2358,2016,SBSI.N,-12.50717819
2359,2017,SBSI.N,64.88584246
2360,2018,SBSI.N,-8.303621597
2361,2019,SBSI.N,-3.193115895
2362,2020,SBSI.N,21.32503465
2363,2021,SBSI.N,-12.81648772
2364,2022,SBSI.N,39.55651869
2365,2023,SBSI.N,-10.84044761
2366,2024,SBSI.N,-8.911637174
2367,2013,SFBS.N,NaN
2368,2014,SFBS.N,NaN
2369,2015,SFBS.N,NaN
2370,2016,SFBS.N,NaN
2371,2017,SFBS.N,NaN
2372,2018,SFBS.N,NaN
2373,2019,SFBS.N,NaN
2374,2020,SFBS.N,NaN
2375,2021,SFBS.N,NaN
2376,2022,SFBS.N,27.11701018
2377,2023,SFBS.N,-17.87248001
2378,2024,SFBS.N,-1.179950959
2379,2013,SFNC.OQ,-3.616474858
2380,2014,SFNC.OQ,50.98866388
2381,2015,SFNC.OQ,11.85490399
2382,2016,SFNC.OQ,28.86518248
2383,2017,SFNC.OQ,23.33477231
2384,2018,SFNC.OQ,-6.441508961
2385,2019,SFNC.OQ,-13.74484011
2386,2020,SFNC.OQ,13.88992269
2387,2021,SFNC.OQ,-16.23686061
2388,2022,SFNC.OQ,40.33860924
2389,2023,SFNC.OQ,-24.61456131
2390,2024,SFNC.OQ,-4.007560481
2391,2013,SFST.OQ,46.15383153
2392,2014,SFST.OQ,54.46314246
2393,2015,SFST.OQ,22.4137931
2394,2016,SFST.OQ,38.39559093
2395,2017,SFST.OQ,59.2920354
2396,2018,SFST.OQ,14.58333334
2397,2019,SFST.OQ,-22.25454546
2398,2020,SFST.OQ,32.491425
2399,2021,SFST.OQ,-16.80395386
2400,2022,SFST.OQ,76.77510608
2401,2023,SFST.OQ,-26.78828612
2402,2024,SFST.OQ,-18.90710382
2403,2013,SHBI.OQ,4.6532345
2404,2014,SHBI.OQ,71.37546468
2405,2015,SHBI.OQ,2.277657273
2406,2016,SHBI.OQ,15.84340704
2407,2017,SHBI.OQ,41.78407554
2408,2018,SHBI.OQ,10.94163525
2409,2019,SHBI.OQ,-11.33871068
2410,2020,SHBI.OQ,22.60530126
2411,2021,SHBI.OQ,-12.21426066
2412,2022,SHBI.OQ,46.88210415
2413,2023,SHBI.OQ,-14.35980525
2414,2024,SHBI.OQ,-15.0326956
2415,2013,SMBK.K,52.66666667
2416,2014,SMBK.K,3.493449783
2417,2015,SMBK.K,39.66244726
2418,2016,SMBK.K,21.52567975
2419,2017,SMBK.K,15.35114979
2420,2018,SMBK.K,16.91810345
2421,2019,SMBK.K,-15.80645161
2422,2020,SMBK.K,29.73846646
2423,2021,SMBK.K,-22.31490077
2424,2022,SMBK.K,52.34887946
2425,2023,SMBK.K,1.578276743
2426,2024,SMBK.K,-9.69381424
2427,2013,SNV.N,77.14942083
2428,2014,SNV.N,48.87155483
2429,2015,SNV.N,8.856845424
2430,2016,SNV.N,21.17732966
2431,2017,SNV.N,28.76498972
2432,2018,SNV.N,18.27847953
2433,2019,SNV.N,-31.74121391
2434,2020,SNV.N,26.63014116
2435,2021,SNV.N,-11.86519018
2436,2022,SNV.N,52.22732874
2437,2023,SNV.N,-18.87648768
2438,2024,SNV.N,5.273605739
2439,2013,SPFI.OQ,NaN
2440,2014,SPFI.OQ,NaN
2441,2015,SPFI.OQ,NaN
2442,2016,SPFI.OQ,NaN
2443,2017,SPFI.OQ,NaN
2444,2018,SPFI.OQ,NaN
2445,2019,SPFI.OQ,NaN
2446,2020,SPFI.OQ,18.25420726
2447,2021,SPFI.OQ,-8.315183658
2448,2022,SPFI.OQ,48.68433074
2449,2023,SPFI.OQ,0.663229622
2450,2024,SPFI.OQ,7.397757457
2451,2013,SRCE.OQ,-10.24561553
2452,2014,SRCE.OQ,48.43799678
2453,2015,SRCE.OQ,10.01762687
2454,2016,SRCE.OQ,1.252490475
2455,2017,SRCE.OQ,47.88120227
2456,2018,SRCE.OQ,12.49343918
2457,2019,SRCE.OQ,-16.89533838
2458,2020,SRCE.OQ,31.59253874
2459,2021,SRCE.OQ,-19.85226371
2460,2022,SRCE.OQ,26.40467236
2461,2023,SRCE.OQ,9.804969781
2462,2024,SRCE.OQ,6.441774156
2463,2013,SSB.N,NaN
2464,2014,SSB.N,NaN
2465,2015,SSB.N,NaN
2466,2016,SSB.N,NaN
2467,2017,SSB.N,NaN
2468,2018,SSB.N,NaN
2469,2019,SSB.N,NaN
2470,2020,SSB.N,NaN
2471,2021,SSB.N,NaN
2472,2022,SSB.N,NaN
2473,2023,SSB.N,NaN
2474,2024,SSB.N,0.285001781
2475,2013,STBA.OQ,-4.535436102
2476,2014,STBA.OQ,44.11698827
2477,2015,STBA.OQ,21.10904858
2478,2016,STBA.OQ,5.992228876
2479,2017,STBA.OQ,30.40424115
2480,2018,STBA.OQ,4.218671539
2481,2019,STBA.OQ,-2.674076183
2482,2020,STBA.OQ,9.485636639
2483,2021,STBA.OQ,-35.39771181
2484,2022,STBA.OQ,31.6720762
2485,2023,STBA.OQ,12.61254553
2486,2024,STBA.OQ,2.083218789
2487,2013,STEL.K,NaN
2488,2014,STEL.K,NaN
2489,2015,STEL.K,NaN
2490,2016,STEL.K,NaN
2491,2017,STEL.K,NaN
2492,2018,STEL.K,3.483106933
2493,2019,STEL.K,-0.248780509
2494,2020,STEL.K,7.279459874
2495,2021,STEL.K,-16.33958079
2496,2022,STEL.K,15.78740652
2497,2023,STEL.K,3.405152861
2498,2024,STEL.K,-3.523888129
2499,2013,SYBT.OQ,12.9875543
2500,2014,SYBT.OQ,46.86950128
2501,2015,SYBT.OQ,7.498585151
2502,2016,SYBT.OQ,16.39188516
2503,2017,SYBT.OQ,90.64280575
2504,2018,SYBT.OQ,-17.96733691
2505,2019,SYBT.OQ,-10.592179
2506,2020,SYBT.OQ,28.68978595
2507,2021,SYBT.OQ,1.758424316
2508,2022,SYBT.OQ,61.01000231
2509,2023,SYBT.OQ,3.639162824
2510,2024,SYBT.OQ,-18.8052283
2511,2013,TBBK.OQ,51.72890733
2512,2014,TBBK.OQ,63.26344577
2513,2015,TBBK.OQ,-39.1959799
2514,2016,TBBK.OQ,-41.50596878
2515,2017,TBBK.OQ,23.39089482
2516,2018,TBBK.OQ,25.69974555
2517,2019,TBBK.OQ,-19.43319838
2518,2020,TBBK.OQ,62.93969849
2519,2021,TBBK.OQ,5.242868152
2520,2022,TBBK.OQ,85.42124542
2521,2023,TBBK.OQ,12.12959305
2522,2024,TBBK.OQ,35.87033121
2523,2013,TCBI.OQ,46.42273767
2524,2014,TCBI.OQ,38.77733154
2525,2015,TCBI.OQ,-12.65273311
2526,2016,TCBI.OQ,-9.037364256
2527,2017,TCBI.OQ,58.64022663
2528,2018,TCBI.OQ,13.39285714
2529,2019,TCBI.OQ,-42.53093363
2530,2020,TCBI.OQ,11.11763555
2531,2021,TCBI.OQ,4.808877917
2532,2022,TCBI.OQ,1.260504204
2533,2023,TCBI.OQ,0.099585054
2534,2024,TCBI.OQ,7.162991205
2535,2013,TCBK.OQ,20.4327227
2536,2014,TCBK.OQ,72.66073508
2537,2015,TCBK.OQ,-11.31794351
2538,2016,TCBK.OQ,13.38218709
2539,2017,TCBK.OQ,27.22663896
2540,2018,TCBK.OQ,12.77764383
2541,2019,TCBK.OQ,-9.093442246
2542,2020,TCBK.OQ,23.35565461
2543,2021,TCBK.OQ,-10.83201994
2544,2022,TCBK.OQ,24.54159458
2545,2023,TCBK.OQ,21.55991437
2546,2024,TCBK.OQ,-13.05677069
2547,2013,TFC.N,18.57192562
2548,2014,TFC.N,32.71882433
2549,2015,TFC.N,6.897482057
2550,2016,TFC.N,-0.102031212
2551,2017,TFC.N,28.47304678
2552,2018,TFC.N,8.674587711
2553,2019,TFC.N,-10.21990358
2554,2020,TFC.N,34.51969364
2555,2021,TFC.N,-11.13065992
2556,2022,TFC.N,26.07242291
2557,2023,TFC.N,-23.5137309
2558,2024,TFC.N,-8.523436507
2559,2013,TFIN.N,NaN
2560,2014,TFIN.N,NaN
2561,2015,TFIN.N,6.274509804
2562,2016,TFIN.N,21.77121771
2563,2017,TFIN.N,58.48484848
2564,2018,TFIN.N,20.45889101
2565,2019,TFIN.N,-5.714285714
2566,2020,TFIN.N,28.01346801
2567,2021,TFIN.N,27.6959495
2568,2022,TFIN.N,145.2729145
2569,2023,TFIN.N,-58.96036278
2570,2024,TFIN.N,64.06793534
2571,2013,THFF.OQ,-6.079592694
2572,2014,THFF.OQ,22.82232554
2573,2015,THFF.OQ,0.254856547
2574,2016,THFF.OQ,-1.873736975
2575,2017,THFF.OQ,59.87708006
2576,2018,THFF.OQ,-9.533227689
2577,2019,THFF.OQ,-9.433882217
2578,2020,THFF.OQ,16.77974398
2579,2021,THFF.OQ,-12.75116069
2580,2022,THFF.OQ,19.4541693
2581,2023,THFF.OQ,4.412011129
2582,2024,THFF.OQ,-2.616019258
2583,2013,TMP.A,6.80118508
2584,2014,TMP.A,34.23542683
2585,2015,TMP.A,11.35166355
2586,2016,TMP.A,4.809981051
2587,2017,TMP.A,72.99460898
2588,2018,TMP.A,-12.07076813
2589,2019,TMP.A,-5.534832304
2590,2020,TMP.A,25.02334426
2591,2021,TMP.A,-20.38230114
2592,2022,TMP.A,21.7432616
2593,2023,TMP.A,-4.403706422
2594,2024,TMP.A,-19.19095709
2595,2013,TOWN.OQ,33.3387123
2596,2014,TOWN.OQ,1.944096738
2597,2015,TOWN.OQ,1.052908942
2598,2016,TOWN.OQ,41.66585506
2599,2017,TOWN.OQ,62.85740096
2600,2018,TOWN.OQ,-5.910249049
2601,2019,TOWN.OQ,-20.40018741
2602,2020,TOWN.OQ,19.2058448
2603,2021,TOWN.OQ,-12.24326826
2604,2022,TOWN.OQ,37.97833451
2605,2023,TOWN.OQ,0.667221054
2606,2024,TOWN.OQ,0.238775458
2607,2013,TRMK.OQ,-3.866396496
2608,2014,TRMK.OQ,23.88184026
2609,2015,TRMK.OQ,-4.965595003
2610,2016,TRMK.OQ,-2.428835862
2611,2017,TRMK.OQ,60.13165536
2612,2018,TRMK.OQ,-8.024610267
2613,2019,TRMK.OQ,-8.219005569
2614,2020,TRMK.OQ,24.72789694
2615,2021,TRMK.OQ,-17.90649172
2616,2022,TRMK.OQ,22.37477599
2617,2023,TRMK.OQ,10.67760131
2618,2024,TRMK.OQ,-16.98871159
2619,2013,TRST.OQ,-1.154340995
2620,2014,TRST.OQ,42.17260228
2621,2015,TRST.OQ,5.097939979
2622,2016,TRST.OQ,-11.89197254
2623,2017,TRST.OQ,48.0745867
2624,2018,TRST.OQ,8.55089882
2625,2019,TRST.OQ,-23.01782343
2626,2020,TRST.OQ,30.73847227
2627,2021,TRST.OQ,-19.74918824
2628,2022,TRST.OQ,3.934101741
2629,2023,TRST.OQ,17.58209189
2630,2024,TRST.OQ,-13.29433337
2631,2013,UBFO.OQ,22.59171019
2632,2014,UBFO.OQ,103.2807915
2633,2015,UBFO.OQ,12.52563654
2634,2016,UBFO.OQ,2.979705468
2635,2017,UBFO.OQ,51.02399625
2636,2018,UBFO.OQ,46.02535605
2637,2019,UBFO.OQ,-10.12658739
2638,2020,UBFO.OQ,18.00740595
2639,2021,UBFO.OQ,-29.46811188
2640,2022,UBFO.OQ,21.58494915
2641,2023,UBFO.OQ,-5.854554771
2642,2024,UBFO.OQ,23.0337221
2643,2013,UBSI.OQ,-9.724675554
2644,2014,UBSI.OQ,35.24331505
2645,2015,UBSI.OQ,23.85924701
2646,2016,UBSI.OQ,2.190699861
2647,2017,UBSI.OQ,29.21443534
2648,2018,UBSI.OQ,-22.1268282
2649,2019,UBSI.OQ,-7.045079168
2650,2020,UBSI.OQ,28.81595412
2651,2021,UBSI.OQ,-11.46301513
2652,2022,UBSI.OQ,16.3528508
2653,2023,UBSI.OQ,16.04426285
2654,2024,UBSI.OQ,-3.1277909
2655,2013,UCB.N,34.7639485
2656,2014,UCB.N,88.42887473
2657,2015,UCB.N,7.379521128
2658,2016,UCB.N,4.081049953
2659,2017,UCB.N,54.13399792
2660,2018,UCB.N,-3.67403728
2661,2019,UCB.N,-22.16173956
2662,2020,UCB.N,47.42306621
2663,2021,UCB.N,-4.620697577
2664,2022,UCB.N,29.41320501
2665,2023,UCB.N,-3.466394679
2666,2024,UCB.N,-10.46948676
2667,2013,UMBF.OQ,19.89439566
2668,2014,UMBF.OQ,49.00477344
2669,2015,UMBF.OQ,-10.12546647
2670,2016,UMBF.OQ,-16.64670495
2671,2017,UMBF.OQ,68.411788
2672,2018,UMBF.OQ,-5.36933275
2673,2019,UMBF.OQ,-13.86199592
2674,2020,UMBF.OQ,14.70323269
2675,2021,UMBF.OQ,2.753260387
2676,2022,UMBF.OQ,56.04885396
2677,2023,UMBF.OQ,-19.96090281
2678,2024,UMBF.OQ,2.235554541
2679,2013,UNB.OQ,6.645244991
2680,2014,UNB.OQ,23.67042431
2681,2015,UNB.OQ,9.484539158
2682,2016,UNB.OQ,20.37199942
2683,2017,UNB.OQ,68.8298464
2684,2018,UNB.OQ,19.58022283
2685,2019,UNB.OQ,-7.662578212
2686,2020,UNB.OQ,-21.50484746
2687,2021,UNB.OQ,-25.1278531
2688,2022,UNB.OQ,17.88994144
2689,2023,UNB.OQ,-15.34153211
2690,2024,UNB.OQ,38.78264915
2691,2013,UNTY.OQ,-2.656250004
2692,2014,UNTY.OQ,23.45025289
2693,2015,UNTY.OQ,24.58876241
2694,2016,UNTY.OQ,34.31581529
2695,2017,UNTY.OQ,40.13922197
2696,2018,UNTY.OQ,27.43037109
2697,2019,UNTY.OQ,6.392647809
2698,2020,UNTY.OQ,10.30358526
2699,2021,UNTY.OQ,-20.5062823
2700,2022,UNTY.OQ,51.89555501
2701,2023,UNTY.OQ,5.751215014
2702,2024,UNTY.OQ,10.37580812
2703,2013,USB.N,20.9570741
2704,2014,USB.N,29.57381627
2705,2015,USB.N,13.76993645
2706,2016,USB.N,-2.810814037
2707,2017,USB.N,23.40085845
2708,2018,USB.N,6.612330839
2709,2019,USB.N,-12.36233539
2710,2020,USB.N,33.60658393
2711,2021,USB.N,-17.88408364
2712,2022,USB.N,24.31333421
2713,2023,USB.N,-19.11949936
2714,2024,USB.N,4.732793199
2715,2013,UVSP.OQ,22.72814493
2716,2014,UVSP.OQ,26.22430315
2717,2015,UVSP.OQ,1.843446062
2718,2016,UVSP.OQ,7.397128551
2719,2017,UVSP.OQ,53.43729351
2720,2018,UVSP.OQ,-6.626564493
2721,2019,UVSP.OQ,-20.76647339
2722,2020,UVSP.OQ,28.09005381
2723,2021,UVSP.OQ,-20.42767768
2724,2022,UVSP.OQ,49.59391191
2725,2023,UVSP.OQ,-9.948865332
2726,2024,UVSP.OQ,-12.06548962
2727,2013,VABK.OQ,NaN
2728,2014,VABK.OQ,NaN
2729,2015,VABK.OQ,NaN
2730,2016,VABK.OQ,NaN
2731,2017,VABK.OQ,NaN
2732,2018,VABK.OQ,NaN
2733,2019,VABK.OQ,NaN
2734,2020,VABK.OQ,NaN
2735,2021,VABK.OQ,NaN
2736,2022,VABK.OQ,10.03302919
2737,2023,VABK.OQ,2.608380697
2738,2024,VABK.OQ,-2.52238873
2739,2013,VBTX.O,NaN
2740,2014,VBTX.O,NaN
2741,2015,VBTX.O,1.577060934
2742,2016,VBTX.O,14.39661256
2743,2017,VBTX.O,64.77483034
2744,2018,VBTX.O,3.294646199
2745,2019,VBTX.O,-22.50815513
2746,2020,VBTX.O,38.96833026
2747,2021,VBTX.O,-8.795369653
2748,2022,VBTX.O,58.46662697
2749,2023,VBTX.O,-27.71826938
2750,2024,VBTX.O,-13.71833177
2751,2013,VLY.OQ,-16.03414066
2752,2014,VLY.OQ,15.6221627
2753,2015,VLY.OQ,0.299942306
2754,2016,VLY.OQ,6.116977177
2755,2017,VLY.OQ,23.55105726
2756,2018,VLY.OQ,0.083769024
2757,2019,VLY.OQ,-17.7903162
2758,2020,VLY.OQ,34.26122249
2759,2021,VLY.OQ,-10.0587698
2760,2022,VLY.OQ,45.77645784
2761,2023,VLY.OQ,-14.60310251
2762,2024,VLY.OQ,0.692485145
2763,2013,WABC.OQ,0.222998736
2764,2014,WABC.OQ,36.86171108
2765,2015,WABC.OQ,-10.45810724
2766,2016,WABC.OQ,-1.333130909
2767,2017,WABC.OQ,39.22078855
2768,2018,WABC.OQ,-2.644855814
2769,2019,WABC.OQ,-3.92695556
2770,2020,WABC.OQ,24.85184159
2771,2021,WABC.OQ,-16.12587324
2772,2022,WABC.OQ,7.398703823
2773,2023,WABC.OQ,5.159953128
2774,2024,WABC.OQ,-0.902546418
2775,2013,WAL.N,69.02086677
2776,2014,WAL.N,126.5906933
2777,2015,WAL.N,16.51299246
2778,2016,WAL.N,28.99280575
2779,2017,WAL.N,35.8337981
2780,2018,WAL.N,16.23896531
2781,2019,WAL.N,-30.25432709
2782,2020,WAL.N,45.90800556
2783,2021,WAL.N,7.756849351
2784,2022,WAL.N,81.72329899
2785,2023,WAL.N,-43.67499021
2786,2024,WAL.N,14.13987912
2787,2013,WASH.OQ,14.4554273
2788,2014,WASH.OQ,46.25288085
2789,2015,WASH.OQ,11.58357388
2790,2016,WASH.OQ,1.823988709
2791,2017,WASH.OQ,46.88066953
2792,2018,WASH.OQ,-2.218612743
2793,2019,WASH.OQ,-7.753805095
2794,2020,WASH.OQ,17.71601177
2795,2021,WASH.OQ,-11.79761103
2796,2022,WASH.OQ,30.88214002
2797,2023,WASH.OQ,-12.47811299
2798,2024,WASH.OQ,-26.0319145
2799,2013,WBS.N,2.43775709
2800,2014,WBS.N,55.10755827
2801,2015,WBS.N,6.985556296
2802,2016,WBS.N,17.11936432
2803,2017,WBS.N,49.99705643
2804,2018,WBS.N,5.508293005
2805,2019,WBS.N,-10.39252776
2806,2020,WBS.N,11.54431573
2807,2021,WBS.N,-16.98913965
2808,2022,WBS.N,36.56652525
2809,2023,WBS.N,-12.48530247
2810,2024,WBS.N,11.34109838
2811,2013,WFC.N,27.37352634
2812,2014,WFC.N,36.71390357
2813,2015,WFC.N,24.09145726
2814,2016,WFC.N,1.845586003
2815,2017,WFC.N,4.666148017
2816,2018,WFC.N,13.19302323
2817,2019,WFC.N,-21.82411393
2818,2020,WFC.N,21.40552109
2819,2021,WFC.N,-41.66238081
2820,2022,WFC.N,61.12248029
2821,2023,WFC.N,-11.88409298
2822,2024,WFC.N,22.93345804
2823,2013,WNEB.OQ,4.228362908
2824,2014,WNEB.OQ,7.351598701
2825,2015,WNEB.OQ,1.29859595
2826,2016,WNEB.OQ,16.26618632
2827,2017,WNEB.OQ,13.0446512
