instrument,year,rit_rf,rit,new_wacc,unnamed:_5,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,equity_vol_is_default,equity_vol,asset_value,asset_vol,solver_status,DDm,PDm
AUB,2016,0.311665117,0.313665117,1.491839278,,5.410668161,1.096554491,0.694260541,21.15270351,32.46773657,45.93714448,32.64136935,32.64136935,18.2821119,29.31857732,41.34191176,29.42510259,29.42510259,9.039171552,0.117492977,1.556990176,13.56,27.00616,1.804238285,44.25377204,55.74622796,8426.793,990.089,0.793843345,0.0,0.0,0.002,AUB,,,AUB,5091806320.0,0.2672947813261592,False,0.2672947813261592,6079917120.8585415,0.22385392066188503,converged,8.00475690198154,5.985145346709531e-16
AUB,2017,0.201013932,0.209013932,2.032469539,,7.265477598,1.251939168,1.017848911,22.15799615,38.02659317,48.27613818,36.24059996,36.24059996,21.15270351,32.46773657,45.93714448,32.64136935,32.64136935,9.139400499,0.130906126,1.512139883,12.43,25.78772,2.523713017,23.65840566,76.34159434,9315.179,1219.414,0.309901907,0.0,0.0,0.008,AUB,,,AUB,5153067560.0,0.2106469917643961,False,0.2106469917643961,6362765165.399119,0.1705985910322698,converged,9.645687530177465,2.563324474345398e-22
AUB,2018,-0.293065182,-0.274965182,2.418130227,,9.698229379,1.357275064,1.146883846,21.58687943,36.96643062,56.48567622,38.67019303,38.67019303,22.15799615,38.02659317,48.27613818,36.24059996,36.24059996,9.529927933,0.127584568,0.967761251,12.88,25.7864,3.555411151,19.81952701,80.18047299,13765.599,1756.278,0.247186457,0.0,0.0,0.0181,AUB,,,AUB,4021871640.0,0.2886847839731961,False,0.2886847839731961,5746646967.301451,0.20204010320678517,converged,5.855815905526683,2.373369000760381e-09
AUB,2019,0.055218101,0.076618101,1.770958296,,9.389811279,1.453559934,1.333665483,24.58568943,37.16460784,58.18893883,40.00102714,40.00102714,21.58687943,36.96643062,56.48567622,38.67019303,38.67019303,9.773549126,0.086189652,1.195353192,12.63,25.47476,2.284578519,10.76433607,89.23566393,17562.99,1513.748,0.120628184,0.0,0.0,0.021400000000000002,AUB,,,AUB,5349673400.0,0.2883792566935299,False,0.2883792566935299,6831371351.704137,0.2258322778928166,converged,6.654658260006546,1.4197953017949137e-11
AUB,2020,-0.221826346,-0.217426346,1.631227443,,7.542689553,1.399704118,1.09936138,46.90029505,47.58773776,66.23273531,51.47848382,51.47848382,24.58568943,37.16460784,58.18893883,40.00102714,40.00102714,9.884735272,0.043372658,0.957546788,14.0,25.23674,2.394830744,26.7602705,73.23219828,19628.449,851.338,0.365416731,0.0,0.0,0.0044,AUB,,,AUB,4692895920.0,0.4612051606926693,False,0.4612051606926693,5540496138.045314,0.3906488479938605,converged,4.61060323064695,2.007511010505114e-06
AUB,2021,0.267273684,0.267673684,1.940319051,,1.954286097,1.295760005,1.158834543,41.22680564,37.46410325,58.60174607,41.59331874,41.59331874,46.90029505,47.58773776,66.23273531,51.47848382,51.47848382,9.906722116,0.025720222,1.041182153,14.18,16.72862,2.048626992,12.42559677,87.5689685,20064.796,516.071,0.141894977,0.0,0.0,0.0004,AUB,,,AUB,5312631720.0,0.2782857490686469,False,0.2782857490686469,5828496332.880176,0.25365542216538073,converged,9.432084744150382,2.010089243523836e-21
AUB,2022,0.03574061,0.04994061,4.116544673,,8.159988885,1.030136869,0.824885703,18.32180562,37.28247265,78.92529456,47.27417816,47.27417816,41.22680564,37.46410325,58.60174607,41.59331874,41.59331874,9.926282659,0.08391459,1.106567215,13.7,16.72862,4.897355968,23.0051336,76.98899766,20461.138,1716.988,0.298810665,0.0,0.0,0.014199999999999999,AUB,,,AUB,5006325520.0,0.2349419714515804,False,0.2349419714515804,6699104580.658833,0.17557587428284413,converged,7.747014454986396,4.703912526131396e-15
AUB,2023,-1.05792e-05,0.049489421,4.253533245,,8.864742726,1.782137427,1.273958912,18.32471056,28.57049582,64.33315585,37.96064396,37.96064396,18.32180562,37.28247265,78.92529456,47.27417816,47.27417816,9.960160707,0.062312091,1.07245196,13.55,16.24051,5.03824835,32.25863537,67.7359361,21166.197,1318.91,0.47624108,0.0,0.0,0.0495,AUB,,,AUB,5205780720.0,0.4276145023086252,False,0.4276145023086252,6460993983.555187,0.344539596065334,converged,4.583286759750915,2.2886181999029266e-06
AUBN,2018,-0.144018529,-0.125918529,1.894916628,,5.200776627,0.404743464,0.400798657,21.58687943,20.74963797,76.49122807,37.82866254,37.82866254,22.15799615,21.31877976,57.62411348,31.31879561,31.31879561,6.706956464,0.002811471,1.295433843,17.38,27.20876,2.77389873,1.334097291,98.66590271,818.077,2.3,0.013521361,,,0.0181,AUBN,,,AUBN,110610542.0,0.3512279802321563,False,0.3512279802321563,112869286.48868112,0.34419919336388033,converged,11.191730838984878,2.2380480371115927e-29
AUBN,2019,0.032419029,0.053819029,1.24622842,,4.538365364,0.460326919,0.458408985,20.28455285,30.47859125,63.45113021,37.95978814,37.95978814,21.58687943,20.74963797,76.49122807,37.82866254,37.82866254,6.718867008,0.001291251,1.922196506,18.12,27.20876,1.638544643,0.571494702,99.4285053,827.879,1.069,0.005747795,,,0.021400000000000002,AUBN,,,AUBN,185166100.0,0.3904934422633906,False,0.3904934422633906,186212466.44282714,0.388299178711124,converged,13.150109081633282,8.496456325121268e-40
AUBN,2020,-0.046883867,-0.042483867,0.556804247,,5.664497732,0.80839996,0.798987645,18.99807322,35.02090883,66.37571731,41.26562901,41.26562901,20.28455285,30.47859125,63.45113021,37.95978814,37.95978814,6.863382195,0.002500531,1.380611444,18.31,26.40944,0.813445029,1.575568208,98.42443179,956.597,2.392,0.016007897,,,0.0044,AUBN,,,AUBN,145652353.0,0.5380768191167822,False,0.5380768191167822,148033851.32063732,0.5294204947475878,converged,7.535726603168779,2.4281154148307853e-14
AUBN,2021,0.094032853,0.094432853,0.89437452,,1.501436075,0.61824943,0.604847024,17.43215031,41.7541321,61.44287227,42.82948354,42.82948354,18.99807322,35.02090883,66.37571731,41.26562901,41.26562901,7.007736351,0.003119938,1.096269648,17.06,19.84393,1.001149314,2.69003625,97.30996375,1105.15,3.448,0.027643996,,,0.0004,AUBN,,,AUBN,111599374.5,0.1555516468940082,False,0.1555516468940082,115045995.57580322,0.15089153176526882,converged,23.172629298954565,4.29945255605039e-119
AUBN,2022,-0.0276647,-0.0134647,3.73841582,,6.519271931,0.592065946,0.577050447,17.26625006,36.72224572,49.43761639,36.22874146,36.22874146,17.43215031,41.7541321,61.44287227,42.82948354,42.82948354,6.931362425,0.002491483,1.184277068,16.25,19.56899,4.66419427,3.133824088,96.86617591,1023.888,2.551,0.032352099,,,0.014199999999999999,AUBN,,,AUBN,81192500.10000001,0.2069354382535344,False,0.2069354382535344,83707531.87875482,0.20071796778620724,converged,17.36217095076908,7.97868562790152e-68
BAC,2016,0.294272614,0.296272614,1.68557989,,4.762380718,1.598445255,0.563856359,93.34922256,76.20075905,53.99551693,69.91846793,38.62590063,92.72934151,70.75346278,57.12465537,68.43271701,37.47722807,14.59852906,0.187863534,0.921933918,14.3,31.88739,2.361766859,69.9379706,25.9621837,2188067.0,411058.0,2.693840064,1.0,0.0,0.002,BAC,,,BAC,166454546585.6,0.3767779001436963,False,0.3767779001436963,576678540712.962,0.10883369151192009,converged,3.074675450492106,0.0010536586634743294
BAC,2017,0.284169939,0.292169939,1.512839951,,4.784765439,1.329092417,0.618955918,94.32511457,91.14427914,48.57815996,75.38431681,41.9684742,93.34922256,76.20075905,53.99551693,69.91846793,38.62590063,14.64022708,0.191533617,1.240411104,14.8,31.375235,2.049993302,60.67678975,36.2928731,2281234.0,436933.0,1.67186515,1.0,0.0,0.008,BAC,,,BAC,222341095710.72,0.1727893179718755,False,0.1727893179718755,655792576357.5575,0.058582801432732506,converged,7.038733155590127,9.699773844236103e-13
BAC,2018,-0.268533597,-0.250433597,1.797409796,,6.103296922,1.304886603,0.65281828,94.22387632,86.9951807,57.21303111,76.28986619,43.48201175,94.32511457,91.14427914,48.57815996,75.38431681,41.9684742,14.67184192,0.185418434,0.980461714,15.1,29.3161,2.685247043,56.78119783,40.18132536,2354507.0,436569.0,1.413124065,1.0,0.0,0.0181,BAC,,,BAC,185585521623.04,0.2055262756242115,False,0.2055262756242115,614323705378.5151,0.06208892941067643,converged,5.761865184478186,4.159471851196511e-09
BAC,2019,0.231232155,0.252632155,1.482562011,,5.349237711,1.646262365,0.724091742,93.71635181,92.01588734,78.05375406,86.22948996,48.92282579,94.22387632,86.9951807,57.21303111,76.28986619,43.48201175,14.70507901,0.176727625,1.289136553,14.7,28.77183,1.958150658,62.14512496,34.75691033,2434079.0,430169.0,1.787993362,1.0,0.0,0.021400000000000002,BAC,,,BAC,265272811345.92,0.2786736938655327,False,0.2786736938655327,686333962339.3671,0.1077095439102583,converged,4.482290887610776,3.6922995338500112e-06
BAC,2020,-0.148520537,-0.144120537,0.857205216,,4.16307957,1.594350872,0.614394316,92.5716326,91.55028176,75.58004541,84.66738501,47.56625065,93.71635181,92.01588734,78.05375406,86.22948996,48.92282579,14.85211516,0.160509883,1.055520927,16.6,28.29134,1.255636554,66.66454954,29.97139261,2819627.0,452578.0,2.224272673,1.0,0.0,0.0044,BAC,,,BAC,228291280860.16,0.423451286095018,False,0.423451286095018,678835560121.9144,0.14263668051634362,converged,2.80184719663539,0.0025405466901031464
BAC,2021,0.425187971,0.425587971,1.382160432,,1.630812608,1.488893228,0.686895608,93.99980913,93.5264954,70.21682698,83.9594101,50.49034335,92.5716326,91.55028176,75.58004541,84.66738501,47.56625065,14.96908283,0.156554593,1.464727956,15.8,19.20182099,1.50095176,57.52450314,39.80816052,3169495.0,496199.0,1.445042986,1.0,0.0,0.0004,BAC,,,BAC,359382721788.87,0.2749430043849742,False,0.2749430043849742,855383264281.5311,0.11551529939282719,converged,4.659994697741786,1.581087647026317e-06
BAC,2022,-0.023749422,-0.009549422,3.733547254,,6.374252665,1.405726143,0.516898586,92.5540416,94.12852816,70.22801476,83.89270397,49.89027722,93.99980913,93.5264954,70.21682698,83.9594101,50.49034335,14.93110287,0.163385031,1.081917016,16.4,17.51754106,4.53008662,65.04722538,31.20169662,3051375.0,498549.0,2.084733602,1.0,0.0,0.014199999999999999,BAC,,,BAC,264853285472.16,0.3788497472324743,False,0.3788497472324743,756360384247.5455,0.1327221617811132,converged,3.18114541007392,0.0007334698978140031
BANC,2017,0.271441182,0.279441182,2.675408876,,6.881219201,0.982098994,0.859575762,22.15799615,24.86655784,13.40768703,17.16058002,17.16058002,21.15270351,25.09794342,7.433162685,15.1245185,15.1245185,9.242599602,0.181616371,1.405626313,14.56,31.375235,3.621027403,14.15888639,68.16723594,10327.852,1875.707,0.20770809,0.0,0.0,0.008,BANC,,,BANC,3038441000.0,0.3398415391108754,False,0.3398415391108754,4899201929.424132,0.21076694400935514,converged,4.487778277521067,3.5984886275901146e-06
BANC,2018,-0.368283797,-0.350183797,3.252554141,,9.576469558,1.226682951,1.082802554,21.58687943,26.90616123,71.25582945,38.99755457,38.99755457,22.15799615,24.86655784,13.40768703,17.16058002,17.16058002,9.271441774,0.15961922,0.943640874,13.71,28.26105,4.875486551,12.96251198,69.98288329,10630.067,1696.763,0.185224034,0.0,0.0,0.0181,BANC,,,BANC,1958433400.0,0.3036835837236334,False,0.3036835837236334,3624761173.2082367,0.16407825919891894,converged,4.654518220528001,1.6236956060359703e-06
BANC,2019,0.027175203,0.048575203,2.90117819,,9.23060114,1.417062158,1.190484143,20.28455285,22.08563256,66.62527857,34.93957403,34.93957403,21.58687943,26.90616123,71.25582945,38.99755457,38.99755457,8.965514703,0.175594022,1.2186828,15.9,20.99961,3.631497038,16.01040103,66.45647384,7828.41,1374.622,0.240915596,0.0,0.0,0.021400000000000002,BANC,,,BANC,2527865200.0,0.397509457701074,False,0.397509457701074,3873379822.1728163,0.2594280615508097,converged,3.9459772202479075,3.973758495710554e-05
BANC,2020,-0.05643583,-0.05203583,2.176342072,,9.151999085,1.854563481,1.450775543,59.6320703,26.03722398,53.40078526,37.9013895,37.9013895,20.28455285,22.08563256,66.62527857,34.93957403,34.93957403,8.971744801,0.10176349,1.037583975,15.9,21.00652,2.793478037,20.53231301,58.27415807,7877.334,801.625,0.352339934,0.0,0.0,0.0044,BANC,,,BANC,2164429400.0,0.6810614437998548,False,0.6810614437998548,2961538419.7905684,0.49874796816907363,converged,2.3796557362012027,0.00866440943519091
BANC,2021,0.128314233,0.128714233,2.677855868,,2.588304856,1.617301077,1.239771357,60.77547065,37.22857482,74.91793295,51.69597128,51.69597128,59.6320703,26.03722398,53.40078526,37.9013895,37.9013895,9.147799108,0.083037401,1.267087044,14.98,20.93924,3.277547515,25.91489044,67.28229768,9393.743,780.032,0.38516655,0.0,0.0,0.0004,BANC,,,BANC,1229497639.74,0.1703378581794876,False,0.1703378581794876,2009217689.3350978,0.1042345978197823,converged,9.028991961558017,8.663019704967219e-20
BANC,2022,-0.111157373,-0.096957373,3.605307223,,8.450735791,1.239085087,1.002579762,61.9919856,34.14939707,73.03272768,49.75201133,49.75201133,60.77547065,37.22857482,74.91793295,51.69597128,51.69597128,9.126634363,0.108989263,0.979783779,14.21,21.24215,4.672445064,23.0486046,76.9513954,9197.016,1002.376,0.299521594,0.0,0.0,0.014199999999999999,BANC,,,BANC,940218150.15,0.1698136636341439,False,0.1698136636341439,1928460993.8431082,0.08279238688333881,converged,8.033610648245919,4.732261060300591e-16
BANC,2023,-0.104077093,-0.054577093,4.279569934,,6.844454732,1.170415274,0.754068457,59.08980188,59.93591641,74.82969626,62.95244192,62.95244192,61.9919856,34.14939707,73.03272768,49.75201133,49.75201133,10.55929791,0.099857648,0.780552288,16.43,15.37586305,5.096179393,39.48396114,60.51603886,38534.064,3847.921,0.652454488,0.0,0.0,0.0495,BANC,,,BANC,2257551573.8,0.4907857314050504,False,0.4907857314050504,5918158932.106418,0.1879783086058647,converged,2.459456562080774,0.006957376757148624
BANF,2016,0.275536059,0.277536059,1.76629918,,6.141909336,0.719346171,0.704718339,21.15270351,21.28198054,22.69482366,18.72599887,18.72599887,18.2821119,19.10479156,21.51552288,17.22156485,17.22156485,8.856369198,0.00462448,2.068935333,15.33,34.30712,2.279187388,3.062922487,96.93707751,7018.952,32.459,0.031597017,0.0,0.0,0.002,BANF,,,BANF,1546621270.0,0.2079038339490624,False,0.2079038339490624,1579015416.874743,0.20363860179905677,converged,18.98385006189491,1.1597945660767372e-80
BANF,2017,0.211474666,0.219474666,1.695404776,,5.198330442,0.562811844,0.555926617,22.15799615,19.90234849,24.78723404,18.79496911,18.79496911,21.15270351,21.28198054,22.69482366,18.72599887,18.72599887,8.889191963,0.004530304,2.103334065,15.62,34.30712,2.252894559,1.850422566,98.14957743,7253.156,32.859,0.018853087,0.0,0.0,0.008,BANF,,,BANF,1700369220.0,0.2465680559170925,False,0.2465680559170925,1732966396.689631,0.2419300996839514,converged,16.302639224510173,4.726048210958131e-60
BANF,2018,-0.257423586,-0.239323586,1.622667877,,7.529413924,0.783379486,0.774406871,21.58687943,14.98633453,21.24472574,15.0813232,15.0813232,22.15799615,19.90234849,24.78723404,18.79496911,18.79496911,8.932510672,0.003759972,1.802121988,16.29,33.42944,2.790869349,1.710699938,98.28930006,7574.258,28.479,0.017404742,0.0,0.0,0.0181,BANF,,,BANF,1658815720.0,0.1890458942961808,False,0.1890458942961808,1686783887.0839782,0.18591136905315256,converged,21.957938872275967,3.63618302096699e-107
BANF,2019,0.110191861,0.131591861,1.560036488,,6.839547693,0.871376818,0.862676141,20.28455285,11.1469661,20.53804521,12.92259146,12.92259146,21.58687943,14.98633453,21.24472574,15.0813232,15.0813232,9.055527907,0.003257622,2.031295958,14.42,33.42944,2.148710387,1.492425587,98.50757441,8565.758,27.904,0.015150364,0.0,0.0,0.021400000000000002,BANF,,,BANF,2075680432.0,0.2105648668701371,False,0.2105648668701371,2102993630.52259,0.20783009893094584,converged,20.796556641389685,2.3250928116193404e-96
BANF,2020,-0.171907814,-0.167507814,1.300648758,,9.160356382,1.405930314,1.387176471,20.0319078,35.38460418,12.084477,22.05004758,22.05004758,20.28455285,11.1469661,20.53804521,12.92259146,12.92259146,9.128301014,0.003028975,1.798560063,15.64,33.42944,2.200405797,1.990420718,98.00957928,9212.357,27.904,0.02030843,0.0,0.0,0.0044,BANF,,,BANF,1951352360.0,0.5304197849163357,False,0.5304197849163357,1979133852.1149929,0.5229741778392244,converged,7.895788571329631,1.4424268513473502e-15
BANF,2021,0.293350321,0.293750321,2.006201047,,1.544777472,1.363029479,1.315685953,18.48795725,38.53599035,22.15250799,27.24079029,27.24079029,20.0319078,35.38460418,12.084477,22.05004758,22.05004758,9.149061811,0.009142095,1.963309084,17.3,21.24418,2.190677304,4.369407545,95.63059245,9405.612,85.987,0.045690479,0.0,0.0,0.0004,BANF,,,BANF,2300476006.08,0.2750870704116353,False,0.2750870704116353,2386428618.158043,0.2651791887905544,converged,12.401414745988736,1.2837501606801724e-35
BANF,2022,0.009041259,0.023241259,3.490277906,,8.970059868,1.137779202,1.110544264,16.94937276,44.86363711,22.60256009,30.54128564,30.54128564,18.48795725,38.53599035,22.15250799,27.24079029,27.24079029,9.424472482,0.006970048,2.317623478,16.61,20.45447,4.35943006,2.990801928,97.00919807,12387.863,86.344,0.030830086,0.0,0.0,0.014199999999999999,BANF,,,BANF,2898966880.8,0.3262661555655523,False,0.3262661555655523,2984093460.143319,0.3169588340854675,converged,11.063520354619664,9.42744648730684e-29
BANF,2023,0.060921671,0.110421671,0.110421671,,7.792237282,1.115607807,1.115607807,14.98557002,40.31887931,25.31391435,29.260079,29.260079,16.94937276,44.86363711,22.60256009,30.54128564,30.54128564,9.423194529,0.007230173,2.235435359,16.9,19.56257,0.0,0.0,100.0,12372.042,89.452,0.0,0.0,0.0,0.0495,BANF,,,BANF,3205370641.94,0.2705016471669134,False,0.2705016471669134,3290502571.7456226,0.263503236697158,converged,13.737502766175018,3.0263865856690153e-43
BANR,2016,0.271661317,0.273661317,1.527523883,,8.2611278,1.255529529,1.149897266,21.15270351,27.65481043,37.73748578,27.30228085,27.30228085,18.2821119,23.76090842,34.38112745,24.16261646,24.16261646,9.189491333,0.026047544,1.358165746,13.4,31.88739,1.888614485,11.88405187,88.11594813,9793.668,255.101,0.134868342,0.0,0.0,0.002,BANR,,,BANR,1847450989.02,0.2026199712127127,False,0.2026199712127127,2102042296.8820353,0.1780794181919441,converged,11.765250639022943,2.947550655190406e-32
BANR,2017,0.177577543,0.185577543,1.571641895,,7.204809401,1.049713213,0.983216058,22.15799615,31.16594429,57.29924502,36.08603658,36.08603658,21.15270351,27.65481043,37.73748578,27.30228085,27.30228085,9.186376416,0.019949281,1.380906517,13.81,31.375235,2.044033137,8.971228445,91.02877156,9763.209,194.769,0.098553768,0.0,0.0,0.008,BANR,,,BANR,1856909310.62,0.1862457064530274,False,0.1862457064530274,2050126374.6408994,0.16869272608941183,converged,13.9165090987323,2.5143606150169923e-44
BANR,2018,-0.253049506,-0.234949506,1.485651221,,7.894237981,0.917943584,0.857752395,21.58687943,27.64934071,55.92271819,33.84625154,33.84625154,22.15799615,31.16594429,57.29924502,36.08603658,36.08603658,9.381880433,0.065138097,1.249781585,13.12,33.3473,2.54786528,9.525334225,90.47466577,11871.317,773.275,0.105281784,0.0,0.0,0.0181,BANR,,,BANR,1816261143.06,0.1776584098544489,False,0.1776584098544489,2575665771.0969114,0.12527942906530493,converged,9.686196136339623,1.725722145995738e-22
BANR,2019,0.057329093,0.078729093,1.285807353,,6.043018305,0.809516123,0.748819911,20.28455285,30.48412377,59.84081503,36.6628188,36.6628188,21.58687943,27.64934071,55.92271819,33.84625154,33.84625154,9.441771962,0.054568098,1.246519872,12.93,33.3473,1.823803646,10.8423868,89.1576132,12604.031,687.778,0.121609209,0.0,0.0,0.021400000000000002,BANR,,,BANR,1921881395.98,0.2797906095400155,False,0.2797906095400155,2595097316.757566,0.2072077827869895,converged,6.408280782747597,7.358484541448781e-11
BANR,2020,-0.196029824,-0.191629824,1.086553589,,6.051228145,1.102514299,0.894948867,18.99807322,45.57936492,63.03030303,45.29827409,45.29827409,20.28455285,30.48412377,59.84081503,36.6628188,36.6628188,9.617911461,0.036586868,0.983077788,14.73,31.65856,1.799242525,25.33799856,74.66200144,15031.623,549.96,0.339369399,0.0,0.0,0.0044,BANR,,,BANR,1611082200.0,0.4702090671400503,False,0.4702090671400503,2158623679.420585,0.35094686186615814,converged,3.733325059335171,9.448422995161082e-05
BANR,2021,0.245629636,0.246029636,1.476710763,,1.532577802,1.099396639,0.91707277,17.53574147,31.44788252,70.68341515,41.05909631,41.05909631,18.99807322,45.57936492,63.03030303,45.29827409,45.29827409,9.729424123,0.031709197,1.229411341,14.71,20.12428,1.602131037,19.92953975,80.07046025,16804.872,532.869,0.248900027,0.0,0.0,0.0004,BANR,,,BANR,2078107183.44,0.2288108239800704,False,0.2288108239800704,2610763078.4638367,0.18212813782147733,converged,8.636429817979213,2.8998501172966105e-18
BANR,2022,0.033181615,0.047381615,3.56840971,,7.787657948,0.999193048,0.86037899,20.47425428,34.5319134,68.4273743,42.44060208,42.44060208,17.53574147,31.44788252,70.68341515,41.05909631,41.05909631,9.66987887,0.028837906,1.483805586,14.04,19.86252,4.403643259,16.75890873,83.24109127,15833.431,456.603,0.201329758,0.0,0.0,0.014199999999999999,BANR,,,BANR,2161061937.6,0.368118258992699,False,0.368118258992699,2611226992.3754606,0.3046561485957992,converged,5.617984475100119,9.659892704257129e-09
BANR,2023,0.011640194,0.061140194,4.053211335,,6.945536043,1.011457464,0.847321044,22.19748002,52.96715923,72.87715757,53.68261335,53.68261335,20.47425428,34.5319134,68.4273743,42.44060208,42.44060208,9.659528287,0.042445718,1.113153423,14.58,18.85453,4.934168059,19.27164505,80.72835495,15670.391,665.141,0.238722133,0.0,0.0,0.0495,BANR,,,BANR,1839698643.64,0.3429067268726027,False,0.3429067268726027,2472716761.6504564,0.255122246294042,converged,5.213304678290293,9.275291992908513e-08
BCBP,2018,-0.186578601,-0.168478601,1.676644676,,5.844790989,0.576865953,0.524260326,21.58687943,32.89985547,71.94981124,42.22026036,42.22026036,22.15799615,28.09817446,58.80233356,35.10553462,35.10553462,7.891604094,0.105572112,0.921621824,12.01,39.93828,3.0318904,14.31502522,85.68497478,2674.731,282.377,0.167065757,0.0,0.0,0.0181,BCBP,,,BCBP,179692422.0,0.1570185319861252,False,0.1570185319861252,457004375.2523158,0.061739103254578445,converged,8.06043532369134,3.8011613670474287e-16
BCBP,2019,0.037254386,0.058654386,1.227069119,,5.92031936,0.818864123,0.741287539,20.28455285,22.92548168,65.4897591,34.94735219,34.94735219,21.58687943,32.89985547,71.94981124,42.22026036,42.22026036,7.975037878,0.097201414,1.126365929,13.84,39.81596,1.955839266,14.81279418,85.18720582,2907.468,282.61,0.173885198,0.0,0.0,0.021400000000000002,BCBP,,,BCBP,236672254.0,0.2330616584514301,False,0.2330616584514301,513298652.8551279,0.10746030190386137,converged,5.698998799211606,6.025653720890532e-09
BCML,2019,-0.052949599,-0.031549599,1.749079544,,5.935711191,0.719561972,0.704154357,20.28455285,20.05820731,52.35487637,28.79662632,28.79662632,21.58687943,24.04282904,55.88385521,32.04343108,32.04343108,7.597986713,0.004133033,1.11317336,14.96,27.15013864,2.442982219,2.915993141,97.08400686,1994.177,8.242,0.030035772,,,0.021400000000000002,BCML,,,BCML,250296906.0,0.1519771519804613,False,0.1519771519804613,258364401.06247082,0.1472316283727313,converged,23.47110756508067,4.0245792724440774e-122
BCML,2020,-0.306433732,-0.302033732,1.720690247,,5.047734615,0.931070544,0.651917566,18.99807322,18.9413821,53.05446491,28.49453289,28.49453289,20.28455285,20.05820731,52.35487637,28.79662632,28.79662632,7.694240696,0.034929721,0.678374022,18.64,27.15190638,2.62314548,37.01987294,62.98012706,2195.666,76.694,0.587802449,,,0.0044,BCML,,,BCML,166974673.0,0.6587471827591608,False,0.6587471827591608,243229886.09050518,0.45344851222444577,converged,2.3283255891024544,0.00994741076171204
BCML,2021,0.191019256,0.191419256,1.588905949,,1.651782589,1.046671967,0.832077373,19.0205481,33.353367,37.86408702,30.40307064,30.40307064,18.99807322,18.9413821,53.05446491,28.49453289,28.49453289,7.762467159,0.030605816,0.762980581,17.64,28.63838282,2.029524393,26.54630265,73.45369735,2350.697,71.945,0.361401857,,,0.0004,BCML,,,BCML,206489444.00000003,0.2076076906385615,False,0.2076076906385615,278405671.7548327,0.15397961003911428,converged,8.713637488919641,1.4713819446841952e-18
BCML,2022,0.11964876,0.13384876,3.03046344,,6.413445139,0.719119011,0.584924027,17.26625006,33.52812535,46.75605214,33.65975928,33.65975928,19.0205481,33.353367,37.86408702,30.40307064,30.40307064,7.829365438,0.028724793,0.768326587,18.21,26.88975467,4.005710341,23.88515009,76.11484991,2513.334,72.195,0.313804075,,,0.014199999999999999,BCML,,,BCML,208910962.0,0.213261591359342,False,0.213261591359342,280088037.36934704,0.1590674263304944,converged,8.532746079786492,7.145706720524856e-18
BCML,2023,-0.08253283,-0.03303283,2.87648695,,5.850047699,0.733971474,0.595348724,15.2370401,27.01019924,50.46937607,31.73885651,31.73885651,17.26625006,33.52812535,46.75605214,33.65975928,33.65975928,7.84461697,0.028388376,0.870953923,19.34,26.90051,3.969302307,24.15789607,75.84210393,2551.96,72.446,0.318528823,,,0.0495,BCML,,,BCML,259652771.0,0.3341756395626321,False,0.3341756395626321,328600002.8736864,0.2640584980876851,converged,5.781432233560454,3.703365831713188e-09
BFC,2019,-0.000601121,0.020798879,1.424923546,,4.445919271,0.510984701,0.458693948,20.28455285,54.55131923,33.53602887,39.13042473,39.13042473,21.58687943,11.21203672,29.88341106,16.31919819,16.31919819,7.70082381,0.051705119,2.145359551,10.35,33.52027,2.116689071,14.6378701,85.3621299,2210.168,114.277,0.171479673,0.0,0.0,0.021400000000000002,BFC,,,BFC,670753057.1416,0.3452774083230247,False,0.3452774083230247,782610510.8276374,0.2959278477033072,converged,6.425968978138482,6.55160624691774e-11
