instrument,year,E,E_source,weak_E_proxy,E_pb,E_de,E_wacc,F,sigma_E,sigma_D_hat,sigma_V_hat,mu_hat,DD_a,PD_a,naive_status
SFBS,2022,37258284722.60628,E_pb,False,37258284722.60628,4778743362.544991,10793325907.78397,1683524000.0,0.19648318841409904,0.09912079710352475,0.19227403820137176,0.195030574,17.255190479426712,5.114192861190651e-67,ok
SFNC,2016,13427851736.841377,E_pb,False,13427851736.841377,2995995590.4362726,7306123364.164381,448585000.0,0.19126116464766402,0.09781529116191601,0.18824033026830836,0.044898351,18.37560756926292,1.0299421564890324e-75,insufficient_returns
SFNC,2017,33811521122.784676,E_pb,False,33811521122.784676,13086955384.804794,13376430199.986116,1643033000.0,0.19126116464766402,0.09781529116191601,0.18693070111061896,0.281864352,17.846723814873208,1.532487547557342e-71,insufficient_returns
SFNC,2018,14629412050.05592,E_pb,False,14629412050.05592,10119580410.517782,14050761797.590746,1795192000.0,0.056884017478243384,0.06422100436956085,0.05768594245197529,0.201418203,41.83727861534415,0.0,ok
SFNC,2019,19786837161.236168,E_pb,False,19786837161.236168,9382395790.874273,17779870351.30862,1836004000.0,0.3027514189750204,0.1256878547437551,0.28771688166520304,-0.27809094,7.461075248255522,4.290960943834123e-14,ok
SFNC,2020,15945237113.382502,E_pb,False,15945237113.382502,4791401503.593593,15714455365.491762,2024052000.0,0.24228745572329535,0.11057186393082384,0.22745107542374374,0.02218528,9.583955484350302,4.669893335397569e-22,ok
SFNC,2021,23416203153.706093,E_pb,False,23416203153.706093,9499240427.089062,20585958849.868896,1907507000.0,0.15019092398773914,0.08754773099693479,0.14547232910543187,-0.121054662,16.871306158558646,3.658029040943456e-64,ok
SFNC,2022,21866646860.597843,E_pb,False,21866646860.597843,6782912078.718137,22802678622.881714,1385688000.0,0.1280447165913096,0.0820111791478274,0.12530141701234662,0.134407871,23.517423047641845,1.3529777003657636e-122,ok
SFNC,2023,18801748279.19834,E_pb,False,18801748279.19834,6545306530.963386,22508892564.857754,1406476000.0,0.12837483148977308,0.08209370787244327,0.1251537028680063,-0.015559914,21.106932353634285,3.434444694910769e-99,ok
SFST,2018,2529498481.638327,E_pb,False,2529498481.638327,1380499022.4286728,1817156377.55318,63403000.0,0.19126116464766402,0.09781529116191601,0.18897617666853211,0.044898351,19.78060955161922,2.1868576760365604e-87,insufficient_returns
SFST,2019,3359424234.40993,E_pb,False,3359424234.40993,1224388263.2620242,2025812583.656491,145890000.0,0.19126116464766402,0.09781529116191601,0.1873719788083435,-0.274140127,15.410459438454884,6.960926380432179e-54,insufficient_returns
SFST,2020,2914539486.302265,E_pb,False,2914539486.302265,316752863.0529398,2081706798.994022,60998000.0,0.20472471464222758,0.1011811786605569,0.2026020901964308,0.015384341,19.161694858801447,3.8657113111795766e-82,ok
SFST,2021,5149659886.622374,E_pb,False,5149659886.622374,422962597.9748355,2695452026.70597,36106000.0,0.14634604610823415,0.08658651152705854,0.1459299691385518,-0.166569054,32.82394261817315,1.3410524270044762e-236,ok
SFST,2022,4331638724.920364,E_pb,False,4331638724.920364,1944538209.9217262,3330252008.311813,211214000.0,0.1624879788108617,0.09062199470271542,0.15914666380759265,0.157595875,20.191253636841093,5.843066192033474e-91,ok
SFST,2023,3595927188.140351,E_pb,False,3595927188.140351,1866295743.86952,3475955213.129598,311322000.0,0.16267070158429892,0.09066767539607473,0.15693364079303687,0.019452825,16.165430528373598,4.420903348660619e-59,ok
SHBI,2018,1424108657.3690882,E_pb,False,1424108657.3690882,151017882.17898056,987396345.1317308,75812000.0,0.19126116464766402,0.09781529116191601,0.1865380357768825,0.044898351,16.14904444661015,5.7667254474558275e-59,insufficient_returns
SHBI,2019,1736719109.0204282,E_pb,False,1736719109.0204282,185096053.45577675,1433564976.3657916,16226000.0,0.19126116464766402,0.09781529116191601,0.19039619019103254,-0.212484355,23.381917273536136,3.2643029493619897e-121,insufficient_returns
SHBI,2020,1683010609.431452,E_pb,False,1683010609.431452,137873340.0660516,1631764787.7416582,25479000.0,0.21899730722444677,0.1047493268061117,0.2172935074020718,0.097224607,19.69284232355224,1.241776056086888e-86,ok
SHBI,2021,4007592458.388392,E_pb,False,4007592458.388392,424167597.3033144,3049988367.1378026,57040000.0,0.16628019047011205,0.09157004761752802,0.16523176442127785,-0.162546862,24.753885610228792,1.4077811031527688e-135,ok
SHBI,2022,3223628518.968484,E_pb,False,3223628518.968484,664538440.287355,3090892588.8408213,83072000.0,0.2061309008545185,0.10153272521362963,0.20350315165346583,0.244573309,19.20297036380129,1.747602819789835e-82,ok
SHBI,2023,5489998605.587031,E_pb,False,5489998605.587031,351521012.4927411,4981173339.249353,72669000.0,0.20360273532464698,0.10090068383116174,0.2022610669185599,0.033795449,21.513081678845047,5.871875168101976e-103,ok
SMBK,2018,1989877972.478559,E_pb,False,1989877972.478559,332516577.7237231,1916120899.442136,62176000.0,0.19126116464766402,0.09781529116191601,0.18842981093681,0.044898351,18.700718701480056,2.4420979628994357e-78,insufficient_returns
SMBK,2019,2519282361.729722,E_pb,False,2519282361.729722,472599950.4491446,2129695656.1256645,70884000.0,0.19126116464766402,0.09781529116191601,0.1887038704931139,-0.202647912,17.90095852644147,5.795484802399147e-72,insufficient_returns
SMBK,2020,2443302745.757592,E_pb,False,2443302745.757592,87958283.09485455,1394211330.6150537,120545000.0,0.17832146976219504,0.09458036744054876,0.17438419571927796,0.049536729,17.728516623517876,1.2630582188719174e-70,ok
SMBK,2021,4790281168.201107,E_pb,False,4790281168.201107,1069191638.7598531,4087742142.891281,137015000.0,0.12813026485066778,0.08203256621266694,0.12684841046983164,-0.115979879,27.26427640431068,5.62777815560143e-164,ok
SMBK,2022,4854090211.447568,E_pb,False,4854090211.447568,835453231.444139,4050981900.635058,120960000.0,0.13547606447882157,0.0838690161197054,0.13422132567133074,0.15255916,28.760573540929332,3.3402391523061736e-182,ok
SMBK,2023,4311977570.84213,E_pb,False,4311977570.84213,408525614.0716714,4182568065.5416446,63177000.0,0.1343820534067939,0.08359551335169849,0.1336486984614752,0.008766131,31.706945224770283,6.231713216749564e-221,ok
SNV,2016,49803836629.7842,E_pb,False,49803836629.7842,3891477159.757624,,2320580000.0,0.19126116464766402,0.09781529116191601,0.18710095261817056,0.044898351,16.778168457748354,1.7627129657780057e-63,insufficient_returns
SNV,2017,59006791577.66694,E_pb,False,59006791577.66694,5162794532.520831,,1867328000.0,0.19126116464766402,0.09781529116191601,0.18839469040121903,0.366560959,20.34619053019181,2.5089404905643655e-92,insufficient_returns
SNV,2018,37998453589.38899,E_pb,False,37998453589.38899,5877454943.522633,,2544849000.0,0.04593280797774075,0.06148320199443519,0.046908885458743686,0.301602159,65.42046765055586,0.0,ok
SNV,2019,57790687533.34181,E_pb,False,57790687533.34181,9143607969.258823,,4077729000.0,0.40127347077792025,0.15031836769448007,0.38473309430020897,-0.358664037,5.943849957076172,1.3920222649427185e-09,ok
SNV,2020,54876337875.93565,E_pb,False,54876337875.93565,2453029734.305991,,1439960000.0,0.34011948247706314,0.1350298706192658,0.3348755149467162,0.113173683,11.118972131674116,5.07169213716104e-29,ok
SNV,2021,81451766400.12979,E_pb,False,81451766400.12979,6394232646.554334,,1468362000.0,0.2361966982051742,0.10904917455129355,0.2339451508941697,-0.142582395,16.515763484169668,1.4128119952561857e-61,ok
SNV,2022,76108693022.87183,E_pb,False,76108693022.87183,6632921981.763921,,4859569000.0,0.20914833198017402,0.10228708299504351,0.2027347126200014,0.271949958,15.115846401949417,6.366225534216598e-52,ok
SNV,2023,69523883872.03117,E_pb,False,69523883872.03117,3078152713.402732,,2125103999.9999998,0.2161122528213917,0.10402806320534794,0.21278784354829444,-0.041314868,16.23214948298157,1.494048816856629e-59,ok
SPFI,2020,3124761042.0973835,E_pb,False,3124761042.0973835,386238888.2236317,2279767013.41392,223532000.0,0.19126116464766402,0.09781529116191601,0.18502271934750839,0.044898351,14.77890408299251,1.0020021531882718e-49,insufficient_returns
SPFI,2021,4582008847.373358,E_pb,False,4582008847.373358,434718655.5468011,3045878622.6571813,122168000.0,0.19126116464766402,0.09781529116191601,0.1888343648392382,-0.264619996,17.837641657657368,1.8029850460964392e-71,insufficient_returns
SPFI,2022,5017896972.954747,E_pb,False,5017896972.954747,470482205.8084138,3130057580.0544224,122354000.0,0.36923604460684695,0.14230901115171174,0.3638344736723816,0.257558626,10.799717592606118,1.7263192862586933e-27,ok
SPFI,2023,4781818314.125999,E_pb,False,4781818314.125999,402201706.05400383,3300692641.1028666,110168000.0,0.27353398490089853,0.11838349622522464,0.27003998104666344,0.137747897,14.422435937071326,1.8695458308912297e-47,ok
SRCE,2017,9895678933.79637,E_pb,False,9895678933.79637,1014458159.3398019,4398338427.425124,343419000.0,0.19126116464766402,0.09781529116191601,0.18812699319681006,0.044898351,18.191009893782386,3.0404663666425084e-74,insufficient_returns
SRCE,2018,8140572777.081996,E_pb,False,8140572777.081996,1070012381.3020879,4812876133.132059,329231000.0,0.19126116464766402,0.09781529116191601,0.1876288162269329,0.16883857,18.114164660425303,1.2319196123520966e-73,insufficient_returns
SRCE,2019,10140486356.98896,E_pb,False,10140486356.98896,985349196.6556015,5172410617.810999,276296000.0,0.26397531386529877,0.1159938284663247,0.26005023497926805,-0.204478899,13.041360092648434,3.558795128600087e-39,ok
SRCE,2020,8105130806.787468,E_pb,False,8105130806.787468,750143422.5733732,5270109583.387933,291269000.0,0.1974403573715471,0.09936008934288679,0.1940379775128193,0.093641195,17.708527631603562,1.8018833071758482e-70,ok
SRCE,2021,10400821584.355673,E_pb,False,10400821584.355673,1086843677.62357,6210381439.029559,330042000.0,0.17164156680338624,0.09291039170084656,0.16922008466553903,-0.20281556,19.291599601705503,3.1593859279953842e-83,ok
SRCE,2022,12150522386.667286,E_pb,False,12150522386.667286,819781093.3473138,5993618437.666591,320848000.0,0.23774042484816382,0.10943510621204096,0.23443954422338723,0.267354696,16.635833325618375,1.9169238258293456e-62,ok
SSB,2016,15924167621.553564,E_pb,False,15924167621.553564,1859799864.5191383,7426550581.753742,369138000.0,0.19126116464766402,0.09781529116191601,0.18914407290164342,0.044898351,20.1663715855998,9.665598507461728e-91,insufficient_returns
SSB,2017,19373998302.92176,E_pb,False,19373998302.92176,3542480931.4894156,12667087655.042559,503249000.0,0.19126116464766402,0.09781529116191601,0.18889531681827587,0.244343855,20.660909586965506,3.894168895250808e-95,insufficient_returns
SSB,2018,12835075555.251745,E_pb,False,12835075555.251745,4097311164.9780717,12976458669.102821,536732999.99999994,0.0528449082857005,0.06321122707142512,0.053261003487619404,0.169609869,63.52855647910888,0.0,ok
SSB,2019,18265047301.039043,E_pb,False,18265047301.039043,2623081262.1810217,11173092310.218075,1114677000.0,0.24288478679635628,0.11072119669908907,0.23528304221885715,-0.208703523,11.132464545184893,4.3595456723877355e-29,ok
SSB,2020,40429478962.44018,E_pb,False,40429478962.44018,2223889063.099716,24763426864.04762,1169845000.0,0.1969930186955024,0.0992482546738756,0.19424426673092426,0.075731614,18.67791988052873,3.744038842381544e-78,ok
SSB,2021,47101114053.905136,E_pb,False,47101114053.905136,4885559190.612271,34102249694.86574,1108305000.0,0.15335111382891733,0.08833777845722934,0.15185649709067056,-0.165844809,23.675954989382113,3.1897885213700292e-124,ok
SSB,2022,48946717368.53145,E_pb,False,48946717368.53145,5978206666.173173,37903693111.53993,948692000.0,0.19508733539995243,0.09877183384998811,0.19325602973570694,0.220288139,21.547655125141645,2.784855680423136e-103,ok
SSB,2023,50961521096.10189,E_pb,False,50961521096.10189,5548405083.717131,38155271313.3519,981089000.0,0.19320160172683346,0.09830040043170837,0.19140911335350813,0.039735121,20.848787623732917,7.81667675522326e-97,ok
STBA,2017,10043209864.918991,E_pb,False,10043209864.918991,1207116962.3159943,4508815340.321966,683081000.0,0.19126116464766402,0.09781529116191601,0.18531026311885299,0.044898351,15.010329203142673,3.141753583928896e-51,insufficient_returns
STBA,2018,9321103434.417583,E_pb,False,9321103434.417583,1371142469.6231422,5028567279.429023,606325000.0,0.19126116464766402,0.09781529116191601,0.1855538891315983,0.139382993,15.724857570954187,5.10901725257862e-56,insufficient_returns
STBA,2019,11162957006.988817,E_pb,False,11162957006.988817,4046927138.8069997,7947048529.183091,416352000.0,0.25598179909442453,0.11399544977360614,0.25087645986591434,-0.222629939,12.242458241658637,9.218141269679159e-35,ok
STBA,2020,7388542166.444231,E_pb,False,7388542166.444231,1015487508.85361,7324015699.478716,227927000.0,0.18612184821822822,0.09653046205455706,0.18344077705153952,0.033436536,19.21957652157558,1.269165780823791e-82,ok
STBA,2021,9589265502.519255,E_pb,False,9589265502.519255,1174049672.5326161,8342300000.017431,161314000.0,0.16435906128627792,0.09108976532156948,0.16314689095258678,-0.273102089,23.385788456854367,2.9812960368518585e-121,ok
STBA,2022,9756098172.951992,E_pb,False,9756098172.951992,7289742824.003909,8591707386.226948,440233000.0,0.261258354253201,0.11531458856330025,0.2549571405410182,0.246627776,13.165370895501265,6.942703914671271e-40,ok
STBA,2023,9006708485.20392,E_pb,False,9006708485.20392,5888791872.928991,8797661244.551939,504606000.0,0.2702560509168846,0.11756401272922115,0.26215524437310095,0.115314972,11.51001855313599,5.872656542831202e-31,ok
STEL,2019,4974351365.460004,E_pb,False,4974351365.460004,30312163952.871895,3472760106.2728496,50485000.0,0.19126116464766402,0.09781529116191601,0.1903223052341802,0.044898351,24.31275178820905,7.185558708692539e-131,insufficient_returns
STEL,2020,4480207776.605253,E_pb,False,4480207776.605253,9468059784.359259,3928471087.3879714,50000000.0,0.19126116464766402,0.09781529116191601,0.1902298005459078,0.053921321,23.87810794236364,2.585852964039811e-126,insufficient_returns
STEL,2021,5604092057.088738,E_pb,False,5604092057.088738,,,50000000.0,0.09195304475922766,0.07298826118980692,0.09178533628032481,-0.076119922,50.637496214896245,0.0,ok
STEL,2022,12098911449.030119,E_pb,False,12098911449.030119,,,173292000.0,0.10686470382636061,0.07671617595659015,0.10643898576250134,0.13579233,41.246557720861,0.0,ok
SYBT,2017,7581241412.916166,E_pb,False,7581241412.916166,1035849168.6239065,2547796413.7932243,281283000.0,0.19126116464766402,0.09781529116191601,0.18791812439096067,0.044898351,17.868119305476238,1.0445991657464233e-71,insufficient_returns
SYBT,2018,6532119917.090296,E_pb,False,6532119917.090296,273628400.65823907,2454930456.2699356,94518000.0,0.19126116464766402,0.09781529116191601,0.18992831423684753,0.149153505,23.067543672166657,4.903845809234985e-118,insufficient_returns
SYBT,2019,8226961497.383795,E_pb,False,8226961497.383795,2372600983.086304,3541019536.068663,122735000.0,0.2271966869422753,0.10679917173556883,0.22542692333068473,-0.172151131,17.843445985237953,1.62509773393182e-71,ok
SYBT,2020,9416118650.218313,E_pb,False,9416118650.218313,1417555510.327999,4330389101.063199,91082000.0,0.16594064373839998,0.09148516093459999,0.16522733657951721,0.060483059,28.414653856944486,6.664476318660127e-178,ok
SYBT,2021,16490536739.651768,E_pb,False,16490536739.651768,1568913779.2502856,6301263869.392927,85840000.0,0.11790287163608927,0.07947571790902232,0.11770387839843915,-0.089214594,43.8992083294982,0.0,ok
SYBT,2022,18196092775.392838,E_pb,False,18196092775.392838,2719283407.8206935,6938781978.747155,218474000.0,0.11743746894074716,0.0793593672351868,0.11698570293976053,0.1423749,39.06257129259547,0.0,ok
TBBK,2017,7906839394.777414,E_pb,False,7906839394.777414,460937478.82137674,4198591153.2751317,55941000.0,0.19126116464766402,0.09781529116191601,0.19060467842683404,0.044898351,26.153446338199558,4.5023306112490474e-151,insufficient_returns
TBBK,2018,4832451679.263565,E_pb,False,4832451679.263565,539051094.7799622,4025890118.894962,55168000.0,0.19126116464766402,0.09781529116191601,0.1902064136058975,0.309857215,25.108751594283536,1.9954901269877676e-139,insufficient_returns
TBBK,2019,8524873559.309527,E_pb,False,8524873559.309527,560159412.9326981,5155595200.960635,54474000.0,0.44376674136084815,0.16094168534021203,0.4419709623700611,-0.337279339,10.463223860560511,6.372208228222481e-26,ok
TBBK,2020,8278972308.297588,E_pb,False,8278972308.297588,497280962.26525396,4807148631.0522,152034000.0,0.33576819051905227,0.13394204762976308,0.332128715622938,0.141632247,12.350768085623786,2.4124283135900327e-35,ok
TBBK,2021,14892269168.49711,E_pb,False,14892269168.49711,487155937.0844047,5218713836.40834,151646000.0,0.23950968226658514,0.10987742056664629,0.2382029603303358,-0.089023927,18.806591509409312,3.3345130335979845e-79,ok
TBBK,2023,19206252302.080067,E_pb,False,19206252302.080067,2325489152.7710004,7245029831.143428,147863000.0,0.17992447500260478,0.0949811187506512,0.17927551847375053,0.265504384,28.580638089508675,5.847366675330904e-180,ok
TCBI,2016,40057996486.427315,E_pb,False,40057996486.427315,13298739323.964699,,2504025000.0,0.19126116464766402,0.09781529116191601,0.18576352155686843,0.044898351,15.39972535015149,8.218298761590426e-54,insufficient_returns
TCBI,2017,46258358876.470726,E_pb,False,46258358876.470726,31679505972.805145,,3559852000.0,0.19126116464766402,0.09781529116191601,0.1845838176741881,0.437192298,16.57143280564187,5.6061005754283675e-62,insufficient_returns
TCBI,2018,25448376578.66274,E_pb,False,25448376578.66274,23204664148.084614,,4936347000.0,0.11018321500079857,0.07754580375019965,0.10488089303964711,0.281369701,19.957725604283677,6.421281718992594e-89,ok
TCBI,2019,31915376797.630653,E_pb,False,31915376797.630653,15085917023.653177,,2937301000.0,0.44376674136084815,0.16094168534021203,0.41993091661595733,-0.423495356,4.672131578247128,1.4904494521101289e-06,ok
TCBI,2020,37761581158.262054,E_pb,False,37761581158.262054,9121682121.329899,,3507647000.0,0.35603830612745585,0.13900957653186397,0.33759211252866944,0.016480104,7.182240034139086,3.428918962984124e-13,ok
TCBI,2021,33121990380.378338,E_pb,False,33121990380.378338,10211629646.618544,,3131829000.0,0.22156919843269593,0.10539229960817398,0.21153311983222634,-0.249277977,10.292839501279044,3.795217675450316e-25,ok
TCBI,2022,28060765908.634193,E_pb,False,28060765908.634193,6747061257.559926,,2135460999.9999998,0.2447975203267833,0.11119938008169583,0.23534953137673542,0.239700712,12.156558908992569,2.647107725578701e-34,ok
TCBI,2023,27375035359.0265,E_pb,False,27375035359.0265,7774607303.944422,,2360697000.0,0.24485505351535297,0.11121376337883825,0.23424537392541572,0.018381887,10.776473042187245,2.223038839732743e-27,ok
TCBK,2017,7873595464.344447,E_pb,False,7873595464.344447,1075244986.3513246,4081724206.31664,179024000.0,0.19126116464766402,0.09781529116191601,0.1891836972932229,0.044898351,20.261978235427858,1.392717219843642e-91,insufficient_returns
TCBK,2018,7800736777.987439,E_pb,False,7800736777.987439,251884439.90776038,4926882133.551667,72881000.0,0.19126116464766402,0.09781529116191601,0.19039619648467354,0.102600327,25.036844291978912,1.2141943331157221e-138,insufficient_returns
TCBK,2019,8787763404.35281,E_pb,False,8787763404.35281,1138842602.4155965,6067915233.926704,75686000.0,0.23510293483685618,0.10877573370921405,0.2340242125349213,-0.229885432,19.253687221099984,6.573235539300146e-83,ok
TCBK,2020,8564871500.169141,E_pb,False,8564871500.169141,728767895.6869894,6845355729.868948,84549000.0,0.1668915838122884,0.0917228959530721,0.16615680193994398,-0.038180477,27.539840582431037,2.9282777931947964e-167,ok
TCBK,2021,10862819336.395052,E_pb,False,10862819336.395052,1346772437.0568535,7974328936.710871,108166000.0,0.13896331632787934,0.08474082908196984,0.1384287217244225,-0.308300902,31.073465643734473,2.749943496869804e-212,ok
TCBK,2022,15535889560.860626,E_pb,False,15535889560.860626,3674627648.049371,9032230969.541824,365645000.0,0.2473815067568094,0.11184537668920236,0.24426494539042717,0.185742662,16.08261043522117,1.6891906623111586e-58,ok
TFC,2016,277704622417.475,E_pb,False,277704622417.475,26832005551.463993,,23371000000.0,0.2426560432436656,0.1106640108109164,0.23241015961743042,0.158937016,11.564878713573538,3.1039476494329037e-31,insufficient_returns
TFC,2017,282009887042.4,E_pb,False,282009887042.4,41470157560.48585,,28586000000.0,0.2426560432436656,0.1106640108109164,0.23050802584700414,0.291288587,11.49763520569824,6.778960341568282e-31,insufficient_returns
TFC,2018,240421583121.53,E_pb,False,240421583121.53,35831519651.303085,,28887000000.0,0.04939638386919274,0.062349095967298186,0.05078573800726388,0.221431551,48.29324641122991,0.0,ok
TFC,2020,477548062678.908,E_pb,False,477548062678.908,52880479975.26848,,45689000000.0,0.3033337142907591,0.12583342857268978,0.2878344098021748,-0.265534578,7.404320307328505,6.591194671445287e-14,ok
TFC,2021,621020970790.756,E_pb,False,621020970790.756,76452691875.80984,,41205000000.0,0.25572851138763425,0.11393212784690857,0.24690566202577838,-0.15747384,10.486159656562942,5.0005566908111785e-26,ok
TFC,2022,518147385809.80005,E_pb,False,518147385809.80005,96322358289.85614,,66625000000.0,0.2688980149299806,0.11722450373249516,0.2516173636394129,0.24474198,9.479588775610003,1.2764356248368482e-21,ok
TFC,2023,442942256732.91,E_pb,False,442942256732.91,53022415818.095985,,63746000000.0,0.2021005135082148,0.10052512837705371,0.1893214044317158,0.008983265,10.902367185437383,5.6148556640519555e-28,ok
TFIN,2017,5210313691.733412,E_pb,False,5210313691.733412,2991491067.8774357,,463939000.0,0.19126116464766402,0.09781529116191601,0.1836208307650606,0.044898351,13.78918234407701,1.4804844855761267e-43,insufficient_returns
TFIN,2018,5201850917.550042,E_pb,False,5201850917.550042,4192339803.5305786,,422497000.0,0.19126116464766402,0.09781529116191601,0.18424157734814545,0.315066003,15.668404024444358,1.2437367729305397e-55,insufficient_returns
TFIN,2019,6711629912.117549,E_pb,False,6711629912.117549,4406295084.771156,4490668476.2566595,558926000.0,0.4118403326741286,0.15296008316853216,0.3919388417724483,-0.267364181,5.667717774949386,7.235603361557441e-09,ok
TFIN,2020,9754448677.605982,E_pb,False,9754448677.605982,905722811.725524,,427540000.0,0.3008554511986217,0.12521386279965543,0.29348029030601014,0.154707008,11.182929645423224,2.4715377967108458e-29,ok
TFIN,2021,20612144547.698074,E_pb,False,20612144547.698074,3495716941.90223,,356806000.0,0.2535527973559841,0.11338819933899603,0.2511677676690531,0.187103122,16.838013882170042,6.423840053859083e-64,ok
TFIN,2022,7179263756.643581,E_pb,False,7179263756.643581,1471851921.7375507,,179298000.0,0.05686602013668085,0.06421650503417022,0.05704512133671633,0.076490545,66.42871355758395,0.0,ok
TFIN,2023,11268506653.333439,E_pb,False,11268506653.333439,4074632986.9951916,,405418000.0,0.22480682089875456,0.10620170522468864,0.22068784204509045,-0.24561271,14.00272002952146,7.500864863079334e-45,ok
THFF,2017,3926181875.8613214,E_pb,False,3926181875.8613214,1427431645.2484696,2884113911.6671815,57686000.0,0.19126116464766402,0.09781529116191601,0.18990807794251482,0.044898351,22.441698124937727,7.712080077051104e-112,insufficient_returns
THFF,2018,3251356882.2623,E_pb,False,3251356882.2623,730276041.5339781,2746726668.553826,69656000.0,0.19126116464766402,0.09781529116191601,0.18930120062635938,0.10857449,20.893228693257377,3.0851797360579235e-97,insufficient_returns
THFF,2019,4379059132.41723,E_pb,False,4379059132.41723,728922997.50548,3491175107.8396497,111092000.0,0.20099102466746901,0.10024775616686726,0.19849850919210596,-0.175669743,17.652084115311446,4.903471285337677e-70,ok
THFF,2020,3888051584.30504,E_pb,False,3888051584.30504,551219935.5742711,3732075571.9210067,121920000.0,0.14511876273673774,0.08627969068418444,0.14332980750006602,0.017268492,24.420399205994446,5.192713313336969e-132,ok
THFF,2021,4941276969.379296,E_pb,False,4941276969.379296,585508390.1524185,4360937429.435628,109311000.0,0.12229609831743468,0.08057402457935867,0.12139309818556225,-0.20939331,29.790008793110122,2.6314786642251783e-195,ok
THFF,2022,5710654359.403218,E_pb,False,5710654359.403218,489403457.7901621,4284805774.626511,80464000.0,0.19327928496805816,0.09831982124201455,0.19195988207986717,0.175118281,23.093183642858552,2.7105000573398976e-118,ok
THFF,2023,4494381516.4036045,E_pb,False,4494381516.4036045,536257394.1294912,3653455804.037786,175798000.0,0.2019621356994349,0.10049053392485874,0.19814247425256531,0.090003701,16.906979057523273,1.9983906618318262e-64,ok
TMP,2017,11784184803.85976,E_pb,False,11784184803.85976,1645919047.1150973,3894797653.323632,1163610000.0,0.19126116464766402,0.09781529116191601,0.18286324403694063,0.044898351,13.330055077149801,7.73916756333451e-41,insufficient_returns
TMP,2018,10294678530.01432,E_pb,False,10294678530.01432,1377101505.8029053,3647133447.0002675,1174780000.0,0.19126116464766402,0.09781529116191601,0.1816898023234262,0.139126058,13.216081814535308,3.543007651134357e-40,insufficient_returns
TMP,2019,12335185393.395794,E_pb,False,12335185393.395794,13231999446.166697,6371474092.507402,735481000.0,0.21218460633093192,0.10304615158273298,0.2060434305545218,-0.16094829,13.081833475465949,2.09114482865914e-39,ok
TMP,2020,10645412884.62144,E_pb,False,10645412884.62144,3613672798.120943,6959539365.234008,344065000.0,0.15769823727643598,0.089424559319109,0.15556068504210643,0.073188476,22.65965759094977,5.602408953247468e-114,ok
TMP,2021,12773565247.231739,E_pb,False,12773565247.231739,3103133202.1394925,7367041183.07917,190787000.0,0.1283436036325149,0.08208590090812873,0.12766286246154263,-0.134990954,31.9251909031671,5.970562024839434e-224,ok
TOWN,2016,14021176467.160242,E_pb,False,14021176467.160242,33761542751.800106,7807581790.008478,719258000.0,0.19126116464766402,0.09781529116191601,0.18670148275895504,0.044898351,16.32337943843949,3.3652157127603863e-60,insufficient_returns
TOWN,2017,13148115979.66996,E_pb,False,13148115979.66996,6174952958.403361,7545830913.223032,798969000.0,0.19126116464766402,0.09781529116191601,0.18590804919724097,0.283575631,16.814755466412787,9.513803949557946e-64,insufficient_returns
TOWN,2018,11454946020.22455,E_pb,False,11454946020.22455,8292041480.090139,9861562403.270214,1094332000.0,0.07076149151905758,0.0676903728797644,0.07049368141895791,0.18350377,37.17408485261035,8.95057811796162e-303,ok
TOWN,2019,13765740370.513058,E_pb,False,13765740370.513058,5355973548.838513,10441587222.001026,772536000.0,0.27790362810405594,0.11947590702601399,0.26948508419888,-0.239937328,9.865529905123395,2.936177507302971e-23,ok
TOWN,2020,13201727966.879627,E_pb,False,13201727966.879627,3709912554.7202115,11630298712.809895,955731000.0,0.2199937375245709,0.10499843438114273,0.212230721836114,0.075296317,12.949566210429497,1.181427254382889e-38,ok
TOWN,2021,19196866816.656418,E_pb,False,19196866816.656418,3281122988.8177347,14266434612.255499,481816000.0,0.1749590294721018,0.09373975736802545,0.17297044389588756,-0.213860605,20.12429909559057,2.260600857813912e-90,ok
TRMK,2016,18602823359.36899,E_pb,False,18602823359.36899,2908938278.782278,8571475585.012697,1622500000.0,0.19126116464766402,0.09781529116191601,0.18376482320299717,0.044898351,13.881769278451968,4.085100512122937e-44,insufficient_returns
TRMK,2017,16883521129.265875,E_pb,False,16883521129.265875,1748348761.7650611,7418030605.871969,1503678000.0,0.19126116464766402,0.09781529116191601,0.18361929906697005,0.26165852,14.96869406765761,5.880400582912386e-51,insufficient_returns
TRMK,2018,15399848671.402271,E_pb,False,15399848671.402271,592046145.3231739,10030112505.282011,192212000.0,0.0724362901937539,0.06810907254843848,0.0723829461762074,0.159218136,62.89487971774253,0.0,ok
TRMK,2019,17469538497.101715,E_pb,False,17469538497.101715,1718372145.8655376,10932264919.31414,403272000.0,0.25509505305435176,0.11377376326358794,0.2519063593015845,-0.222401058,14.042103355478151,4.305909517145965e-45,ok
TRMK,2020,15951471883.407396,E_pb,False,15951471883.407396,1785837144.5975823,12832804258.242384,517548000.0,0.19618982155645986,0.09904745538911497,0.1931370693173403,0.047442907,18.06450720876672,3.033061589933702e-73,ok
TRMK,2021,19629656385.95059,E_pb,False,19629656385.95059,2430346080.573318,14521466935.244368,514500000.0,0.1499011941025048,0.0874752985256262,0.1483067801861839,-0.200612978,23.302127734941404,2.1092157767873875e-120,ok
