instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_solver_status,m_equity_vol,m_sigma_E_method,m_sigma_E_window_months,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m
MTB,2016,182240056390.63608,E_pb,False,182240056390.63608,16860530582.029266,,9657277000.0,0.142917057116287,0.0857292642790717,0.1400390684194698,0.086182702,21.891219706881937,1.5748651379879688e-106,ok,0.0,0.292043416,0.294043416,1.769044173,5.086437666,0.768099758,0.556729481,29.36119289,44.96845278,60.10381115,45.12374707,45.12374707,25.98120094,47.46944463,50.85171569,42.96013101,42.96013101,11.72358506,0.078228749,1.601520055,14.09,33.71485,2.398421106,34.91598038,60.95941482,123449.206,9657.277,0.572774205,0.0,1.0,0.002,9657277000.0,MTB,,,MTB,25109517880.0,0.142917057116287,converged,0.142917057116287,monthly36,36.0,2015.0,2013.0,25109517880.0,9657277000.0,0.002,1.0,0.142917057116287,34747499627.684265,0.1032758742207442,0.0,5.0,converged,12.468825412001014,12.36554953778027,12.36554953778027,2.007281645015905e-35
MTB,2017,188425992030.60916,E_pb,False,188425992030.60916,23179757465.579056,,8316529000.0,0.1929500846440111,0.0982375211610027,0.1889464774077887,0.294043416,18.205387955720138,2.338642661135823e-74,ok,0.0,0.150937016,0.158937016,1.574661517,5.44999953,0.822495312,0.667098347,35.44657245,47.90272034,46.26515671,42.32876069,42.32876069,29.36119289,44.96845278,60.10381115,45.12374707,45.12374707,11.68345685,0.070126355,1.708661496,14.75,35.07388,2.251589335,25.46162797,70.96642858,118593.487,8316.529,0.358784125,0.0,1.0,0.008,8316529000.0,MTB,,,MTB,27446630840.0,0.1929500846440111,converged,0.1929500846440111,monthly36,36.0,2016.0,2014.0,27446630840.0,8316529000.0,0.008,1.0,0.1929500846440111,35696893028.66798,0.1483554812324612,0.0,5.0,converged,9.947885557366906,9.799530076134443,9.799530076134443,5.655531563388588e-23
MTB,2018,149437665959.967,E_pb,False,149437665959.967,29076835360.60165,,12843292000.0,0.20778637807733,0.1019465945193325,0.1994099717352655,0.158937016,13.417394897864122,2.3911531301189886e-41,ok,0.0,-0.256841921,-0.238741921,1.559362312,6.860261235,0.966665693,0.752407575,34.293491,48.1141228,55.69287142,45.74379069,45.74379069,35.44657245,47.90272034,46.26515671,42.32876069,42.32876069,11.69605838,0.106940631,1.393304784,13.68,35.53041,2.666666876,29.56993589,66.94546517,120097.403,12843.292,0.441701851,0.0,1.0,0.0181,12843292000.0,MTB,,,MTB,22974655080.0,0.20778637807733,converged,0.20778637807733,monthly36,36.0,2017.0,2015.0,22974655080.0,12843292000.0,0.0181,1.0,0.20778637807733,35587574654.59078,0.1341428971755277,0.0,5.0,converged,7.799682869131428,7.6655399719559005,7.6655399719559005,8.904019667934395e-15
MTB,2019,172853909887.44458,E_pb,False,172853909887.44458,11890972405.804052,,7048549000.0,0.218660116226646,0.1046650290566615,0.2141938073020992,-0.238741921,13.902883803547708,3.0419901108979993e-44,ok,0.0,0.025840124,0.047240124,1.196434698,5.863137133,1.109997784,0.803093285,37.36484516,53.39285035,71.3987053,54.64594977,54.64594977,34.293491,48.1141228,55.69287142,45.74379069,45.74379069,11.6941861,0.058800258,1.532064022,13.05,35.53041,1.811456143,35.88243621,60.5340275,119872.757,7048.549,0.592764726,0.0,1.0,0.0214,7048549000.0,MTB,,,MTB,27247591000.0,0.218660116226646,converged,0.218660116226646,monthly36,36.0,2018.0,2016.0,27247591000.0,7048549000.0,0.0214,1.0,0.218660116226646,34146903576.44788,0.1744802834499337,0.0,5.0,converged,9.25303296934683,9.078552685896897,9.078552685896897,5.501406924753915e-20
MTB,2020,151082890023.2889,E_pb,False,151082890023.2889,9531481148.490265,,4441675000.0,0.2222259070439208,0.1055564767609802,0.2188939080656605,0.047240124,16.35063771371185,2.152257228215197e-60,ok,1.0,-0.272267802,-0.267867802,0.906205304,6.081572222,1.221512704,0.939315462,80.23956206,61.11637779,76.76379777,67.67161563,67.67161563,37.36484516,53.39285035,71.3987053,54.64594977,54.64594977,11.86780654,0.03114755,1.093540195,13.37,35.53041,1.669973243,29.64731781,63.62078512,142601.105,4441.675,0.466000502,0.0,1.0,0.0044,4441675000.0,MTB,,,MTB,20433686800.0,0.2222259070439208,converged,0.2222259070439208,monthly36,36.0,2019.0,2017.0,20433686800.0,4441675000.0,0.0044,1.0,0.2222259070439208,24855861364.45901,0.1826890953815149,0.0,8.0,converged,9.541618705361785,9.358929609980269,9.358929609980269,4.027427176341779e-21
MTB,2021,185455207492.37503,E_pb,False,185455207492.37503,18835369735.074215,,3532415000.0,0.3215091309875115,0.1303772827468778,0.3179366377268474,-0.267867802,11.515785415047436,5.4927012297174305e-31,ok,1.0,0.261701282,0.262101282,1.809930887,1.773489804,1.077432443,0.943433549,83.26220367,66.697731,80.20069911,72.35887735,72.35887735,80.23956206,61.11637779,76.76379777,67.67161563,67.67161563,11.95187151,0.022774029,1.223523137,15.33,24.26575,2.119175052,14.66763715,78.21005445,155107.16,3532.415,0.18754158,0.0,1.0,0.0004,3532415000.0,MTB,,,MTB,19764064759.74,0.3215091309875115,converged,0.3215091309875115,monthly36,36.0,2020.0,2018.0,19764064759.74,3532415000.0,0.0004,1.0,0.3215091309875115,23295067077.08452,0.2727756629600472,0.0,7.0,converged,7.052913416079129,6.780137753119082,6.780137753119082,6.003067525433792e-12
MTB,2022,203548500511.77615,E_pb,False,203548500511.77615,52371402406.43061,,7519488000.0,0.3208928329303626,0.1302232082325906,0.3141000550913896,0.262101282,11.294025752830054,7.022643968293259e-30,ok,1.0,0.08951246,0.10371246,3.475326954,7.099389923,0.820146224,0.739710633,90.80828067,85.95141549,82.4770445,83.99511722,56.48353992,83.26220367,66.697731,80.20069911,72.35887735,72.35887735,12.20971521,0.037460738,1.053507213,13.6,24.26575,4.475625001,11.87070813,82.67659106,200729.841,7519.488,0.143580039,0.0,1.0,0.0141999999999999,7519488000.0,MTB,,,MTB,24556538818.46,0.3208928329303626,converged,0.3208928329303626,monthly36,36.0,2021.0,2019.0,24556538818.46,7519488000.0,0.0141999999999999,1.0,0.3208928329303626,31970004627.015846,0.2464815819067584,0.0,5.0,converged,6.052690147607828,5.80620856570107,5.80620856570107,3.195167594657971e-09
MVBF,2018,1863714610.4952,E_pb,False,1863714610.4952,1492593949.367768,,247336000.0,0.246169379236369,0.1115423448090922,0.2303961372204923,0.044898351,9.38622701391152,3.109403923673376e-21,ok,0.0,-0.293510892,-0.275410892,1.972951342,5.878154697,0.577315131,0.51722471,21.58687943,0.90082361,16.83433267,6.507168271,6.507168271,22.15799615,1.254996746,18.53008465,7.29330886,7.29330886,7.467924628,0.141256641,1.2394744,13.8,29.88994252,3.140459385,13.76800241,83.08550758,1750.969,247.336,0.165708832,0.0,0.0,0.0181,247336000.0,MVBF,,,MVBF,234424388.0,0.246169379236369,converged,0.246169379236369,monthly36,36.0,2017.0,2015.0,234424388.0,247336000.0,0.0181,1.0,0.246169379236369,477323877.93933773,0.1208992724557759,0.0,9.0,converged,5.648138462103855,5.527239189648079,5.527239189648079,1.6265465575397796e-08
MVBF,2019,2483218532.414189,E_pb,False,2483218532.414189,4059549808.4704328,,237181000.0,0.2452134655953724,0.1113033663988431,0.2335383675595533,-0.275410892,9.15065699249265,2.829416810442555e-20,ok,0.0,-0.021296212,0.000103788,1.319724801,3.076124999,0.195282395,0.18741202,20.28455285,27.72293561,28.11100499,23.87053786,23.87053786,21.58687943,0.90082361,16.83433267,6.507168271,6.507168271,7.572561625,0.121999533,1.454783833,12.8,28.12200045,1.835929754,5.360283286,91.7457004,1944.114,237.181,0.058425444,0.0,0.0,0.0214,237181000.0,MVBF,,,MVBF,323827924.0,0.2452134655953724,converged,0.2452134655953724,monthly36,36.0,2018.0,2016.0,323827924.0,237181000.0,0.0214,1.0,0.2452134655953724,555987174.9607433,0.1428215816824232,0.0,7.0,converged,6.186184583041781,6.043363001359357,6.043363001359357,7.546727110481779e-10
MVBF,2020,2564773280.280882,E_pb,False,2564773280.280882,720399004.378047,,53849000.0,0.2258672912799096,0.1064668228199774,0.2234119559402098,0.000103788,17.274666875502728,3.6496831453237695e-67,ok,1.0,-0.14517995,-0.14077995,0.728392423,6.605340353,1.022915019,0.972339169,20.85479836,25.13101477,41.1205074,27.53573441,27.53573441,20.28455285,27.72293561,28.11100499,23.87053786,23.87053786,7.754256822,0.023096528,1.126072566,15.8,30.41416,1.228503524,6.715191057,89.83670902,2331.476,53.849,0.074748854,0.0,0.0,0.0044,53849000.0,MVBF,,,MVBF,294719796.0,0.2258672912799096,converged,0.2258672912799096,monthly36,36.0,2019.0,2017.0,294719796.0,53849000.0,0.0044,1.0,0.2258672912799096,348332380.90247184,0.1911035744332544,0.0,7.0,converged,9.888007599190749,9.696904024757492,9.696904024757492,1.5539297677848782e-22
MVBF,2021,4953840374.034218,E_pb,False,4953840374.034218,507792422.1484641,2394000798.5888424,84515000.0,0.3520690624520359,0.1380172656130089,0.3484784884915164,-0.14077995,11.15250297970473,3.480999284370273e-29,ok,1.0,0.120734343,0.121134343,1.619348313,1.584085975,0.888749385,0.789108807,19.0205481,24.71642175,71.44190971,38.20716197,38.20716197,20.85479836,25.13101477,41.1205074,27.53573441,27.53573441,7.934674268,0.030265548,1.829380027,16.7,24.1332,1.997577799,14.26877273,85.73122727,2792.449,84.515,0.166436119,0.0,0.0,0.0004,84515000.0,MVBF,,,MVBF,539539944.0,0.3520690624520359,converged,0.3520690624520359,monthly36,36.0,2020.0,2018.0,539539944.0,84515000.0,0.0004,1.0,0.3520690624520359,624021144.7687836,0.3044052669495282,0.0,6.0,converged,6.721258551196898,6.416853284247369,6.416853284247369,6.955993863104214e-11
MYFW,2020,1807399156.888665,E_pb,False,1807399156.888665,1239194407.452216,1730826931.408605,173854000.0,0.3220746570583682,0.130518664264592,0.3052657119443236,0.044898351,7.965433531807712,8.232275795793133e-16,ok,1.0,-0.30473942,-0.30033942,1.442020382,4.019935577,0.557846741,0.506948661,18.99807322,32.61563159,65.59045606,39.78991745,39.78991745,20.28455285,16.7409925,59.1902791,29.61203276,29.61203276,7.587642433,0.08808733,1.004221665,12.8,28.4364,2.383065733,12.3034709,87.6965291,1973.655,173.854,0.140295985,0.0,0.0,0.0044,173854000.0,MYFW,,,MYFW,190130965.1,0.3220746570583682,converged,0.3220746570583682,monthly_ewma,18.0,2019.0,2019.0,190130965.1,173854000.0,0.0044,1.0,0.3220746570583682,363221639.61827105,0.168592910746582,0.0,7.0,converged,4.4806696811935,4.312076770446917,4.312076770446917,8.086412782673131e-06
MYFW,2021,3198375257.829719,E_pb,False,3198375257.829719,459635150.0695744,2162168754.728879,77660000.0,0.3991849851694019,0.1497962462923504,0.3932731045158272,-0.30033942,8.55481231000797,5.9030333446675954e-18,ok,1.0,0.299882315,0.300282315,1.822843844,1.601279568,0.912130734,0.81051285,17.43215031,30.21931757,59.13273655,36.27656667,36.27656667,18.99807322,32.61563159,65.59045606,39.78991745,39.78991745,7.834981599,0.030726148,1.305550411,13.54,25.79621,2.110355788,14.45388072,85.54611928,2527.489,77.66,0.168960098,0.0,0.0,0.0004,77660000.0,MYFW,,,MYFW,294960454.8,0.3991849851694019,converged,0.3991849851694019,monthly36,30.0,2020.0,2019.0,294960454.8,77660000.0,0.0004,1.0,0.3991849851694019,372589393.5601257,0.3160149071745661,0.0,5.0,converged,5.121496934069727,4.805482026895161,4.805482026895161,7.718955345872619e-07
MYFW,2022,2960489133.84068,E_pb,False,2960489133.84068,1429100886.6682813,2516322451.3824797,199018000.0,0.3617454253887865,0.1404363563471966,0.3478051219057623,0.300282315,8.638671415597067,2.8435240713193373e-18,ok,1.0,0.121374941,0.135574941,3.508852975,7.304072253,0.832744681,0.753470902,15.8938172,27.46390159,58.11452514,34.54332424,34.54332424,17.43215031,30.21931757,59.13273655,36.27656667,36.27656667,7.960933565,0.069422914,1.109740916,12.37,24.45015,4.486905592,12.22380023,87.77619977,2866.748,199.018,0.139260987,0.0,0.0,0.0141999999999999,199018000.0,MYFW,,,MYFW,273489354.5,0.3617454253887865,converged,0.3617454253887865,monthly36,36.0,2021.0,2019.0,273489354.5,199018000.0,0.0141999999999999,1.0,0.3617454253887865,469701031.6144667,0.2106330966243429,0.0,6.0,converged,4.2494948870961995,4.038861790471857,4.038861790471857,2.6855599921400205e-05
MYFW,2023,2189577685.289593,E_pb,False,2189577685.289593,590221231.1113693,2285883536.100874,178051000.0,0.367770394543801,0.1419425986359502,0.3507876365889696,0.135574941,7.58756248165326,1.629897187371357e-14,ok,1.0,0.031413662,0.080913662,3.61125901,6.350987267,0.847803147,0.690444099,14.03688525,22.15165879,59.71093303,32.48315865,32.48315865,15.8938172,27.46390159,58.11452514,34.54332424,34.54332424,7.9981546,0.059839783,0.782715763,12.59,24.45015,4.697689673,23.17550901,76.82449099,2975.462,178.051,0.30166824,0.0,0.0,0.0495,178051000.0,MYFW,,,MYFW,192656976.9,0.367770394543801,converged,0.367770394543801,monthly36,36.0,2022.0,2020.0,192656976.9,178051000.0,0.0495,1.0,0.367770394543801,362108450.83369035,0.1956761522461177,0.0,6.0,converged,3.978605967723915,3.7829298154777975,3.7829298154777975,7.749656448570364e-05
NBHC,2017,7504037939.125884,E_pb,False,7504037939.125884,2674232652.9660654,4414924404.853105,259577999.99999997,0.2100262602833255,0.1025065650708313,0.2064313184852371,0.044898351,16.575671134542077,5.224490752605869e-62,ok,0.0,0.164631488,0.172631488,1.532407612,5.328109805,0.641390109,0.601334297,22.15799615,30.47220998,43.65248227,30.82910976,30.82910976,21.15270351,24.47913863,36.61120592,25.32168689,25.32168689,8.485385653,0.05359345,1.637046886,13.8,31.375235,2.003723045,8.847810298,91.1521897,4843.465,259.578,0.097066349,0.0,0.0,0.008,259577999.99999997,NBHC,,,NBHC,1235398149.0,0.2100262602833255,converged,0.2100262602833255,monthly36,36.0,2016.0,2014.0,1235398149.0,259577999.99999997,0.008,1.0,0.2100262602833255,1492907809.4735029,0.1737991204026884,0.0,8.0,converged,10.198710296492475,10.024911176089788,10.024911176089788,5.923303668912942e-24
NBHC,2018,7255573033.366616,E_pb,False,7255573033.366616,7639904040.310334,5415995266.696792,367707000.0,0.2206389985208311,0.1051597496302077,0.2150688859202223,0.172631488,14.791445739791282,8.317102900672374e-50,ok,0.0,-0.233761147,-0.215661147,1.582605172,8.967267792,1.049168332,1.013436211,21.58687943,27.83272266,48.63424384,31.31335822,31.31335822,22.15799615,30.47220998,43.65248227,30.82910976,30.82910976,8.644119368,0.064775169,1.366665863,13.8,26.74312471,2.441222368,4.591968828,95.40803117,5676.666,367.707,0.048129793,0.0,0.0,0.0181,367707000.0,NBHC,,,NBHC,1175971041.0,0.2206389985208311,converged,0.2206389985208311,monthly36,36.0,2017.0,2015.0,1175971041.0,367707000.0,0.0181,1.0,0.2206389985208311,1537082414.7823794,0.1688036179976202,0.0,5.0,converged,8.665112071292466,8.496308453294846,8.496308453294846,9.785774017564772e-18
NBHC,2019,8062066647.927766,E_pb,False,8062066647.927766,4494894682.278502,5567744397.95374,264610000.0,0.260167431737753,0.1150418579344382,0.2555555463832697,-0.215661147,12.52427203992506,2.7496800453381037e-36,ok,0.0,0.051161451,0.072561451,1.553880524,7.6534925,1.060921354,1.012319154,20.28455285,25.36251755,50.88612968,30.89881539,30.89881539,21.58687943,27.83272266,48.63424384,31.31335822,31.31335822,8.681946662,0.044883294,1.431754033,14.1,18.44478436,1.821285367,5.559612161,94.44038784,5895.512,264.61,0.05886901,0.0,0.0,0.0214,264610000.0,NBHC,,,NBHC,1341681246.0,0.260167431737753,converged,0.260167431737753,monthly36,36.0,2018.0,2016.0,1341681246.0,264610000.0,0.0214,1.0,0.260167431737753,1600688752.5581124,0.2180697349058341,0.0,7.0,converged,8.461098224047241,8.243028489141407,8.243028489141407,8.395278730261856e-17
NBHC,2020,8116099102.125036,E_pb,False,8116099102.125036,769271111.5062121,6467449351.332915,22897000.0,0.2471294806510858,0.1117823701627714,0.2467487159044309,0.072561451,23.97392500998075,2.6016059237339757e-127,ok,1.0,-0.17280384,-0.16840384,0.573118827,6.941305937,1.039871438,1.015203585,18.99807322,27.69301365,53.70280882,33.06874595,33.06874595,20.28455285,25.36251755,50.88612968,30.89881539,30.89881539,8.803867256,0.003438014,1.222846812,15.8,18.36450231,0.902371035,2.890421834,97.10957817,6659.95,22.897,0.029764539,0.0,0.0,0.0044,22897000.0,NBHC,,,NBHC,1247969268.0,0.2471294806510858,converged,0.2471294806510858,monthly36,36.0,2019.0,2017.0,1247969268.0,22897000.0,0.0044,1.0,0.2471294806510858,1270765742.5255218,0.2426961907913769,0.0,6.0,converged,16.68843567061195,16.44573947982057,16.44573947982057,4.4989695043512756e-61
NBHC,2021,11206321904.171452,E_pb,False,11206321904.171452,3622056242.830341,7092130844.683655,62246000.0,0.2980019093048227,0.1245004773262056,0.2970435115539476,-0.16840384,16.785948163764623,1.5462525010968546e-63,ok,1.0,0.218900811,0.219300811,0.85075013,1.502510179,0.961943022,0.948327523,17.43215031,33.81551933,49.79616955,34.69911863,34.69911863,18.99807322,27.69301365,53.70280882,33.06874595,33.06874595,8.883780386,0.008628487,1.566930947,15.9,16.45529,0.760256861,1.689492234,98.31050777,7214.011,62.246,0.017185266,0.0,0.0,0.0004,62246000.0,NBHC,,,NBHC,1316388090.1599998,0.2980019093048227,converged,0.2980019093048227,monthly36,36.0,2020.0,2018.0,1316388090.1599998,62246000.0,0.0004,1.0,0.2980019093048227,1378609196.7390184,0.284552116134139,0.0,4.0,converged,11.030039633116647,10.745487516982507,10.745487516982507,3.1116136685105363e-27
NBHC,2022,13202963538.858427,E_pb,False,13202963538.858427,9456376771.064966,9129985202.187748,459104000.0,0.2767884687200265,0.1191971171800066,0.2714927241592823,0.219300811,13.169960216635026,6.5333252824467405e-40,ok,1.0,0.024858415,0.039058415,3.854880738,8.06613203,0.948896011,0.911969354,17.26625006,32.72654656,55.08300701,36.2792153,36.2792153,17.43215031,33.81551933,49.79616955,34.69911863,34.69911863,9.166727299,0.047956998,1.448624334,12.2,16.59858,4.577417022,4.630173888,95.36982611,9573.243,459.104,0.048549673,0.0,0.0,0.0141999999999999,459104000.0,NBHC,,,NBHC,1582190394.33,0.2767884687200265,converged,0.2767884687200265,monthly36,36.0,2021.0,2019.0,1582190394.33,459104000.0,0.0141999999999999,1.0,0.2767884687200265,2034821186.0796504,0.2152189388759927,0.0,5.0,converged,7.091597350345279,6.876378411469286,6.876378411469286,3.0696643731923965e-12
NBHC,2023,11050317904.73563,E_pb,False,11050317904.73563,6244163076.758632,9332556178.32001,413827000.0,0.2962463086893176,0.1240615771723294,0.2900308699032947,0.039058415,11.441992573657002,1.289467607982468e-30,ok,1.0,0.00663149,0.05613149,3.760955298,6.721104747,0.853380344,0.809038062,15.2370401,26.63341447,62.63980636,35.93332617,35.93332617,17.26625006,32.72654656,55.08300701,36.2792153,36.2792153,9.205434759,0.041586206,1.158649817,13.8,17.30019,4.484064302,6.215494362,93.78450564,9951.064,413.827,0.066274214,0.0,0.0,0.0495,413827000.0,NBHC,,,NBHC,1405218608.6899998,0.2962463086893176,converged,0.2962463086893176,monthly36,36.0,2022.0,2020.0,1405218608.6899998,413827000.0,0.0495,1.0,0.2962463086893176,1799059899.1654024,0.2313935327689984,0.0,5.0,converged,6.680579971781517,6.449186439012519,6.449186439012519,5.6226079583097276e-11
NBTB,2016,15827989623.31895,E_pb,False,15827989623.31895,1570256495.8458376,5664687982.990592,887758000.0,0.2084057413650446,0.1021014353412611,0.2027600173308165,0.044898351,14.597305326084683,1.4608352746649935e-48,ok,0.0,0.204066427,0.206066427,1.55897808,5.220946394,0.856976156,0.617362027,21.15270351,33.32718767,23.0503413,24.82840795,24.82840795,18.2821119,23.70955419,12.67769608,16.32390947,16.32390947,9.090122023,0.100116293,1.983579145,12.39,31.34874,2.079111737,36.11687407,63.88312593,8867.268,887.758,0.565358591,0.0,0.0,0.002,887758000.0,NBTB,,,NBTB,2193716280.0,0.2084057413650446,converged,0.2084057413650446,monthly36,36.0,2015.0,2013.0,2193716280.0,887758000.0,0.002,1.0,0.2084057413650446,3079700538.3329587,0.1484504944523812,0.0,5.0,converged,8.466844380588018,8.318393886135636,8.318393886135636,4.4581637926838507e-17
NBTB,2017,13759192777.919704,E_pb,False,13759192777.919704,1665735116.6187716,5910665255.776068,909188000.0,0.2132455076619332,0.1033113769154833,0.2064314772670065,0.206066427,14.366302484532742,4.2104271035350453e-47,ok,0.0,0.088440257,0.096440257,1.475885344,5.146347776,0.869129752,0.636782672,22.15799615,37.82439925,55.36147335,38.69103243,38.69103243,21.15270351,33.32718767,23.0503413,24.82840795,24.82840795,9.120066807,0.099508231,1.672316671,12.42,33.15049,2.11444705,35.3093261,64.6906739,9136.812,909.188,0.545817874,0.0,0.0,0.008,909188000.0,NBTB,,,NBTB,1927620800.0,0.2132455076619332,converged,0.2132455076619332,monthly36,36.0,2016.0,2014.0,1927620800.0,909188000.0,0.008,1.0,0.2132455076619332,2829564312.587085,0.14527200327664,0.0,5.0,converged,7.942880139344039,7.797608136067399,7.797608136067399,3.1545783753784745e-15
