instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,rf,F,ticker_prefix,date,Month,symbol,market_cap,equity_volatility,solver_status,equity_vol,sigma_E_method,sigma_E_window_months,sigmaE_window_end_year,sigmaE_window_start_year,E_t,F_t,rf_t,T,sigma_E_tminus1,asset_value,asset_vol,solver_cost,nfev,status_flag,d1,d2,DD_m,PD_m
RF,2016,0,0.356250092,0.358250092,2.301962126,8.60749851,1.471288577,1.23102252,53.19620528,51.50771125,70.02172691,52.44053548,52.44053548,43.69233551,48.98376488,70.40837032,50.84859263,50.84859263,11.74378319,0.061626762,1.100819026,14.15,31.88739,2.990824705,21.18289334,73.92415664,125968.0,7763.0,0.286549002,0,1,0.002,7763000000.0,RF,,,RF,12908634570.24,0.201258255916682,converged,0.201258255916682,monthly36,36,2015,2013,12908634570.24,7763000000.0,0.002,1.0,0.201258255916682,20656124085.920906,0.12577235064255637,0.0,6,converged,7.859854101186476,7.73408175054392,7.73408175054392,5.207604678912739e-15
RF,2017,0,0.259783842,0.267783842,2.074722673,7.679190939,1.317741644,1.103612023,62.20669713,54.57967964,71.52047932,57.458141,57.458141,53.19620528,51.50771125,70.02172691,52.44053548,52.44053548,11.73040501,0.069448244,1.274830814,13.78,30.74163,2.70386418,21.14007014,75.46027159,124294.0,8632.0,0.280148344,0,1,0.008,8632000000.0,RF,,,RF,15533510123.52,0.2948462149829767,converged,0.2948462149829767,monthly36,36,2016,2014,15533510123.52,8632000000.0,0.008,1.0,0.2948462149829767,24096729600.109447,0.19006715068097055,0.0,5,converged,5.538372407882059,5.348305257201088,5.348305257201088,4.4390817429831304e-08
RF,2018,0,-0.358554803,-0.340454803,2.161707075,9.746684352,1.405091933,1.183298888,69.61963761,47.97152163,60.66986867,52.66801118,52.66801118,62.20669713,54.57967964,71.52047932,57.458141,57.458141,11.74155792,0.111577875,0.960909265,12.46,30.74163,3.496133429,20.6406496,76.26796544,125688.0,14024.0,0.270633279,0,1,0.0181,14024000000.0,RF,,,RF,12027683185.92,0.2968440410493702,converged,0.2968440410493702,monthly36,36,2017,2015,12027683185.92,14024000000.0,0.0181,1.0,0.2968440410493702,25800130678.28505,0.13838509434096327,0.0,8,converged,4.6051536803762225,4.4667685860352595,4.4667685860352595,3.9704973957644094e-06
RF,2019,0,0.063903277,0.085303277,1.701173571,8.349471528,1.570321891,1.234809877,80.3615413,72.41994073,47.46314627,63.57418892,63.57418892,69.61963761,47.97152163,60.66986867,52.66801118,52.66801118,11.74594014,0.078651774,1.096185051,12.68,30.0,2.3474136,26.38473753,67.97400147,126240.0,9929.0,0.388159251,0,1,0.021400000000000002,9929000000.0,RF,,,RF,15425638525.44,0.2971501736233671,converged,0.2971501736233671,monthly36,36,2018,2016,15425638525.44,9929000000.0,0.021400000000000002,1.0,0.2971501736233671,25144415289.339775,0.1822962026651712,0.0,6,converged,5.305606953732647,5.123310751067476,5.123310751067476,1.5010847830646028e-07
RF,2020,1,-0.18406928,-0.17966928,1.531187228,7.757044088,1.596881417,1.216959393,84.68316142,80.50568692,44.51291095,66.86915772,66.86915772,80.3615413,72.41994073,47.46314627,63.57418892,63.57418892,11.90083063,0.024214833,0.940920507,13.56,29.73856,2.339703844,27.87646358,62.73881926,147389.0,3569.0,0.444325601,0,1,0.0044,3569000000.0,RF,,,RF,14490751342.080002,0.2523668327177795,converged,0.2523668327177795,monthly36,36,2019,2017,14490751342.080002,3569000000.0,0.0044,1.0,0.2523668327177795,18044082239.385395,0.20266949415246244,0.0,5,converged,8.118981110366684,7.916311616214222,7.916311616214222,1.223299873207148e-15
RF,2021,1,0.261131575,0.261531575,1.961731307,1.995041766,1.448587642,1.32368303,85.278048,79.48631891,83.66134066,80.57957388,80.57957388,84.68316142,80.50568692,44.51291095,66.86915772,66.86915772,12.00112504,0.01477249,1.232111358,12.74,21.68798,2.227193849,10.02403452,83.19103146,162938.0,2407.0,0.120494173,0,1,0.0004,2407000000.0,RF,,,RF,20533592765.0,0.3849746993438012,converged,0.3849746993438012,monthly36,36,2020,2018,20533592765.0,2407000000.0,0.0004,1.0,0.3849746993438012,22939630157.560425,0.3445963885009719,0.0,5,converged,6.715851481083843,6.371255092582871,6.371255092582871,9.374374867269435e-11
RF,2022,1,-0.018799173,-0.004599173,3.647915395,8.813125265,1.23737707,1.129897222,86.85040811,78.45001233,84.06177448,80.2749904,80.2749904,85.278048,79.48631891,83.66134066,80.57957388,80.57957388,11.95259874,0.014714599,1.410108942,12.54,21.58631,4.656989049,10.02717125,82.65749141,155220.0,2284.0,0.121309891,0,1,0.014199999999999999,2284000000.0,RF,,,RF,20147636567.52,0.3909507655249695,converged,0.3909507655249695,monthly36,36,2021,2019,20147636567.52,2284000000.0,0.014199999999999999,1.0,0.3909507655249695,22399432954.313576,0.3516488099918926,0.0,5,converged,6.708783672681809,6.357134862689917,6.357134862689917,1.027757602437617e-10
RMBI,2020,1,-0.059686588,-0.055286588,2.044067065,5.582417924,0.783451853,0.781111738,18.99807322,33.48548056,28.86640491,27.00070412,27.00070412,20.28455285,16.80489702,9.419505465,11.72625089,11.72625089,6.988590894,0.157252978,0.935209533,21.9,23.64836218,2.749302606,0.390845247,99.60915475,1084.192657,170.492524,0.003923788,0,0,0.0044,170492524.0,RMBI,,,RMBI,137267535.675,0.2195192982316487,converged,0.2195192982316487,peer_median,6,2019,2019,137267535.675,170492524.0,0.0044,1.0,0.2195192982316487,307011540.5163971,0.09814899162435259,0.0,6,converged,6.086771675141551,5.988622683517199,5.988622683517199,1.058127382133656e-09
RMBI,2021,1,0.082675597,0.083075597,1.715851335,1.516859397,0.744241357,0.742583922,17.43215031,30.99967315,13.18606218,20.12282027,20.12282027,18.99807322,33.48548056,28.86640491,27.00070412,27.00070412,7.144911979,0.142415092,1.102735248,17.3,21.41062573,2.077903056,0.283201507,99.71679849,1267.639741,180.53103,0.002840058,0,0,0.0004,180531030.0,RMBI,,,RMBI,167664825.0,0.315468918409099,converged,0.315468918409099,monthly_ewma,18,2020,2020,167664825.0,180531030.0,0.0004,1.0,0.315468918409099,348123595.6809709,0.15193835708072848,0.0,8,converged,4.400452574254315,4.248514217173586,4.248514217173586,1.0759649601588976e-05
RMBI,2022,1,-0.034281028,-0.020081028,3.465945501,6.74591548,0.629900812,0.628006857,17.26625006,28.37268241,21.08286778,21.87964856,21.87964856,17.43215031,30.99967315,13.18606218,20.12282027,20.12282027,7.191449218,0.135961299,1.158088416,14.31,20.2354385,4.370300325,0.376666,99.623334,1328.026411,180.560196,0.003780901,0,0,0.014199999999999999,180560196.0,RMBI,,,RMBI,135401575.0,0.2590063464381514,converged,0.2590063464381514,monthly36,30,2021,2020,135401575.0,180560196.0,0.014199999999999999,1.0,0.2590063464381514,313415933.3874655,0.11189562851914368,0.0,6,converged,5.1112565739924145,4.999360945473271,4.999360945473271,2.876031861742523e-07
RMBI,2023,1,-0.049284549,0.000215451,4.411271485,6.054096456,0.622719721,0.620056842,15.2370401,20.16362336,16.67143675,16.17569671,16.17569671,17.26625006,28.37268241,21.08286778,21.87964856,21.87964856,7.286892703,0.185889081,0.956623466,14.1,18.154755,5.389509383,0.521979799,99.4780202,1461.023801,271.588371,0.005247187,0,0,0.0495,271588371.0,RMBI,,,RMBI,119790325.0,0.2428801389379768,converged,0.2428801389379768,monthly36,36,2022,2020,119790325.0,271588371.0,0.0495,1.0,0.2428801389379768,378262376.8998621,0.07691671541465629,0.0,6,converged,4.989274229584051,4.912357514169395,4.912357514169395,4.4993887582983433e-07
SBCF,2017,0,0.22380648,0.23180648,1.5238065,5.534677154,0.764057322,0.669951537,22.15799615,37.46881684,16.37725921,24.48034647,24.48034647,21.15270351,36.73061402,14.48094425,23.43152448,23.43152448,8.667358053,0.085646119,1.715032392,14.24,31.375235,1.940095725,16.99094506,83.00905494,5810.129,497.615,0.204687851,0,0,0.008,497615000.0,SBCF,,,SBCF,2167691934.0,0.206528527400283,converged,0.206528527400283,monthly36,36,2016,2014,2167691934.0,497615000.0,0.008,1.0,0.206528527400283,2661341895.584229,0.16821974599609973,0.0,8,converged,10.099337579801023,9.931117833804924,9.931117833804924,1.5240947909322744e-23
SBCF,2018,0,-0.312123059,-0.294023059,1.887211169,6.633945749,0.737551128,0.649642502,21.58687943,34.34117324,14.24716855,22.16220261,22.16220261,22.15799615,37.46881684,16.37725921,24.48034647,24.48034647,8.816950909,0.098571519,1.54629909,14.43,28.26105,2.975475577,15.8692624,84.1307376,6747.659,665.127,0.188626213,0,0,0.0181,665127000.0,SBCF,,,SBCF,2237340108.0,0.1855927721524633,converged,0.1855927721524633,monthly36,36,2017,2015,2237340108.0,665127000.0,0.0181,1.0,0.1855927721524633,2890536606.053485,0.1436529646509417,0.0,5,converged,10.425385453100537,10.281732488449595,10.281732488449595,4.259121704882164e-25
SBCF,2019,0,0.033582582,0.054982582,1.285906265,7.090304877,1.002085134,0.934134175,22.06022092,26.98033217,27.6504298,23.59209569,23.59209569,21.58687943,34.34117324,14.24716855,22.16220261,22.16220261,8.869048078,0.066428258,1.59771967,15.71,32.98087828,1.844708066,9.791211871,90.20878813,7108.511,472.206,0.108539446,0,0,0.021400000000000002,472206000.0,SBCF,,,SBCF,2628573678.0,0.210815950895709,converged,0.210815950895709,monthly36,36,2018,2016,2628573678.0,472206000.0,0.021400000000000002,1.0,0.210815950895709,3090781828.1887994,0.1792896740302207,0.0,7,converged,10.687935206754826,10.508645532724605,10.508645532724605,3.9408684952727695e-26
SBCF,2020,1,-0.111945915,-0.107545915,0.972844318,7.847034388,1.331034726,1.202303727,20.85479836,29.2341287,28.27242525,24.94556935,24.94556935,22.06022092,26.98033217,27.6504298,23.59209569,23.59209569,9.029105265,0.022891995,1.439234012,18.51,33.7688,1.608643235,13.91639561,86.08360439,8342.392,190.974,0.161661395,0,0,0.0044,190974000.0,SBCF,,,SBCF,2532270030.0,0.2640725206663066,converged,0.2640725206663066,monthly36,36,2019,2017,2532270030.0,190974000.0,0.0044,1.0,0.2640725206663066,2722405590.320042,0.24562942870218732,0.0,4,converged,10.958380703221938,10.71275127451975,10.71275127451975,4.434313556934251e-27
SBCF,2021,1,0.166638929,0.167038929,1.269341353,1.510195758,1.285843061,1.202925996,19.0205481,21.50408422,14.89074983,16.25542499,16.25542499,20.85479836,29.2341287,28.27242525,24.94556935,24.94556935,9.177965207,0.01995686,1.579620463,18.21,23.22723,1.45372405,8.238676886,91.76132311,9681.433,193.211,0.089783763,0,0,0.0004,193211000.0,SBCF,,,SBCF,2070465407.5,0.3931093804733758,converged,0.3931093804733758,monthly36,36,2020,2018,2070465407.5,193211000.0,0.0004,1.0,0.3931093804733758,2263599138.555292,0.35956868858102026,0.0,5,converged,7.025009156389901,6.665440467808881,6.665440467808881,1.3193637837771062e-11
SBCF,2022,1,-0.049043781,-0.034843781,3.454731654,8.583632166,1.1021235,1.031059662,20.8198309,22.68122934,15.49441341,17.5565599,17.5565599,19.0205481,21.50408422,14.89074983,16.25542499,16.25542499,9.404735581,0.033473569,1.389349134,15.79,22.86083,4.520035058,8.202058153,91.79794185,12145.762,406.562,0.089349042,0,0,0.014199999999999999,406562000.0,SBCF,,,SBCF,2233760803.88,0.3929357538937933,converged,0.3929357538937933,monthly36,36,2021,2019,2233760803.88,406562000.0,0.014199999999999999,1.0,0.3929357538937933,2634590419.4006386,0.33315406137057896,0.0,7,converged,5.818456415576482,5.485302354205903,5.485302354205903,2.0638140980893995e-08
SBFG,2018,0,-0.251913723,-0.233813723,1.876595624,6.130852378,0.631413222,0.55630919,21.58687943,6.605457733,27.02531646,13.00542096,13.00542096,22.15799615,6.993312513,31.61404713,14.84973997,14.84973997,6.894495759,0.042047854,0.874873386,13.5,30.88089,2.975039848,15.01372451,76.86693412,986.828,41.494,0.195320975,0,0,0.0181,41494000.0,SBFG,,,SBFG,102227038.84171,0.1695801147694129,converged,0.1695801147694129,monthly36,36,2017,2015,102227038.84171,41494000.0,0.0181,1.0,0.1695801147694129,142976753.54316086,0.1212481927992708,0.0,5,converged,10.413217293537437,10.291969100738166,10.291969100738166,3.829687944121889e-25
SBFG,2019,0,-0.024409894,-0.003009894,1.2702047,5.135548919,0.648141582,0.559437167,20.28455285,12.60859825,39.34309668,20.41737954,20.41737954,21.58687943,6.605457733,27.02531646,13.00542096,13.00542096,6.945606786,0.037796909,1.06965312,13.4,30.88089,1.840927227,16.97945166,74.0163864,1038.577,39.255,0.229401251,0,0,0.021400000000000002,39255000.0,SBFG,,,SBFG,122361730.35966,0.1868055578981675,converged,0.1868055578981675,monthly36,36,2018,2016,122361730.35966,39255000.0,0.021400000000000002,1.0,0.1868055578981675,160785598.19238165,0.14216354923702623,0.0,5,converged,10.139717316467955,9.99755376723093,9.99755376723093,7.810401759114318e-24
SBFG,2020,1,-0.127180729,-0.122780729,0.954307811,6.444809804,1.175094511,0.972881541,18.99807322,13.30274701,37.28682171,20.02141833,20.02141833,20.28455285,12.60859825,39.34309668,20.41737954,20.41737954,7.137150448,0.030607256,0.898018323,14.16,30.88089,1.51724005,23.11903626,76.88096374,1257.839,38.499,0.300712103,0,0,0.0044,38499000.0,SBFG,,,SBFG,113599413.86325,0.177071245639917,converged,0.177071245639917,monthly36,36,2019,2017,113599413.86325,38499000.0,0.0044,1.0,0.177071245639917,151929390.38758776,0.1323982783412013,0.0,5,converged,10.468023289121092,10.335625010779891,10.335625010779891,2.4311598157698333e-25
SBFG,2021,1,0.098008712,0.098408712,1.491603995,1.586602182,1.123905255,0.84900306,19.0205481,14.44300266,32.42853018,19.06672947,19.06672947,18.99807322,13.30274701,37.28682171,20.02141833,20.02141833,7.19357612,0.038077806,0.889859553,15.2,19.42675,1.76411585,28.66635548,71.33364452,1330.854,50.676,0.401863043,0,0,0.0004,50676000.0,SBFG,,,SBFG,134037902.024468,0.43721613710433,converged,0.43721613710433,monthly36,36,2020,2018,134037902.024468,50676000.0,0.0004,1.0,0.43721613710433,184693481.97188866,0.31730519648746003,0.0,5,converged,4.235627023346492,3.9183218268590316,3.9183218268590316,4.4583801844648706e-05
SBFG,2022,1,-0.008193713,0.006006287,3.56845867,6.652494474,0.809112075,0.604849153,17.26625006,17.0994147,34.18528864,20.98564393,20.98564393,19.0205481,14.44300266,32.42853018,19.06672947,19.06672947,7.197160616,0.078484883,0.99263756,14.67,19.42675,4.423585129,29.53442797,70.46557203,1335.633,104.827,0.419132736,0,0,0.014199999999999999,104827000.0,SBFG,,,SBFG,116238343.12,0.4339452643797981,converged,0.4339452643797981,monthly36,36,2021,2019,116238343.12,104827000.0,0.014199999999999999,1.0,0.4339452643797981,219582585.5645204,0.22979248385062945,0.0,5,converged,3.394450998728718,3.1646585148780884,3.1646585148780884,0.0007763253055738954
SBFG,2023,1,-0.094641193,-0.045141193,4.078046222,5.986392885,0.733535747,0.521210019,15.2370401,14.50937296,43.54035489,23.07596626,23.07596626,17.26625006,17.0994147,34.18528864,20.98564393,20.98564393,7.202846585,0.094501466,0.835587772,14.67,18.95439,5.068858636,33.45063098,66.54936902,1343.249,126.939,0.502643849,0,0,0.0495,126939000.0,SBFG,,,SBFG,102407862.24,0.425724747947192,converged,0.425724747947192,monthly36,36,2022,2020,102407862.24,126939000.0,0.0495,1.0,0.425724747947192,223209009.7108942,0.1954389617195413,0.0,5,converged,3.238863571421833,3.0434246097022917,3.0434246097022917,0.001169510203070243
SBNY,2016,0,2.774011041,2.776011041,3.411098788,6.602730428,0.880291942,0.830931686,21.15270351,33.0736496,31.56143345,27.76664624,27.76664624,18.2821119,31.30998024,29.27900327,26.07019138,26.07019138,10.57253698,0.081963734,2.270739644,13.46,42.02498,1.540478388,9.294087924,90.70591208,39047.611,3200.488,0.102463971,0,0,0.002,3200488000.0,SBNY,,,SBNY,9458694800.0,0.2071596920395252,converged,0.2071596920395252,monthly36,36,2015,2013,9458694800.0,3200488000.0,0.002,1.0,0.2071596920395252,12652788220.710848,0.1548639136042601,0.0,5,converged,8.966360780657109,8.811496867052849,8.811496867052849,6.174286737062562e-19
SBNY,2017,0,2.164467134,2.172467134,2.921136872,6.962975474,1.017555798,0.955734669,22.15799615,36.52408317,46.67009838,34.91718067,34.91718067,21.15270351,33.0736496,31.56143345,27.76664624,27.76664624,10.67168933,0.121582983,1.871739749,13.32,41.57749,1.65214566,9.968170412,90.03182959,43117.72,5242.381,0.110718292,0,0,0.008,5242381000.0,SBNY,,,SBNY,8643811240.0,0.2349476069188748,converged,0.2349476069188748,monthly36,36,2016,2014,8643811240.0,5242381000.0,0.008,1.0,0.2349476069188748,13844420501.75249,0.14669034115647162,0.0,6,converged,6.747994008711025,6.6013036675545536,6.6013036675545536,2.0377887668550015e-11
SBNY,2018,0,-4.253721261,-4.235621261,-2.468760978,8.496792144,1.056695779,0.980389808,23.52538211,33.03176178,35.58738619,29.47435726,29.47435726,22.15799615,36.52408317,46.67009838,34.91718067,34.91718067,10.76563495,0.127693392,1.283962866,13.41,40.60203,2.148466578,11.58542557,88.41457443,47364.816,6048.174,0.131035247,0,0,0.0181,6048174000.0,SBNY,,,SBNY,6474356940.0,0.2114973636607137,converged,0.2114973636607137,monthly36,36,2017,2015,6474356940.0,6048174000.0,0.0181,1.0,0.2114973636607137,12414043762.359625,0.11030325780261636,0.0,8,converged,6.7382904555184675,6.627987197715851,6.627987197715851,1.7014748756174326e-11
SBNY,2019,0,-2.398083972,-2.376683972,-1.159788089,9.313306383,1.372788524,1.322777638,51.6393068,47.22842426,48.19955117,43.44888429,43.44888429,23.52538211,33.03176178,35.58738619,29.47435726,29.47435726,10.83154496,0.093854383,1.540782612,13.32,39.49611495,1.780244139,5.881262144,94.11873786,50591.809,4748.263,0.062487686,0,0,0.021400000000000002,4748263000.0,SBNY,,,SBNY,8602878140.0,0.2575440898319321,converged,0.2575440898319321,monthly36,36,2018,2016,8602878140.0,4748263000.0,0.021400000000000002,1.0,0.2575440898319321,13250607854.578144,0.16720896470086183,0.0,5,converged,6.349204907029927,6.181995942329065,6.181995942329065,3.1648076601890735e-10
SBNY,2020,1,1.481214952,1.485614952,2.554065287,11.36123632,1.969459029,1.804407906,54.39040762,45.97932763,52.94067853,45.21047857,45.21047857,51.6393068,47.22842426,48.19955117,43.44888429,43.44888429,11.21031037,0.051670301,1.244983363,13.54,33.03057,1.862014134,12.01724017,87.98275983,73888.344,3817.833,0.136586306,0,0,0.0044,3817833000.0,SBNY,,,SBNY,7125724300.0,0.2789261912558931,converged,0.2789261912558931,monthly36,36,2019,2017,7125724300.0,3817833000.0,0.0044,1.0,0.2789261912558931,10926795736.67086,0.18189697975000885,0.0,5,converged,5.89607573413272,5.7141787543827105,5.7141787543827105,5.511753854905797e-09
SBSI,2017,0,0.104977037,0.112977037,2.250807832,5.641935947,0.730207994,0.649681716,24.17324669,26.71070584,13.69137497,18.46760116,18.46760116,23.24383959,17.55626004,13.38594994,13.82797055,13.82797055,8.779264644,0.182414636,1.553488692,19.22,20.84898293,2.720277347,13.53938134,86.46061866,6498.097,1185.348,0.156595934,0,0,0.008,1185348000.0,SBSI,,,SBSI,1011304094.036,0.2586776837696524,converged,0.2586776837696524,monthly36,36,2016,2014,1011304094.036,1185348000.0,0.008,1.0,0.2586776837696524,2187207136.5627623,0.11960541657114013,0.0,6,converged,5.2484393544274255,5.128833937856285,5.128833937856285,1.4577118573081812e-07
SBSI,2018,0,-0.194698561,-0.176598561,3.011171401,7.335706951,0.812911448,0.732738571,23.52538211,16.36652499,11.44681324,12.51779355,12.51779355,24.17324669,26.71070584,13.69137497,18.46760116,18.46760116,8.719888128,0.149347415,1.456052243,19.59,20.27434216,3.97169303,12.0678034,87.9321966,6123.494,914.528,0.137239872,0,0,0.0181,914528000.0,SBSI,,,SBSI,953920819.244,0.2359354402105185,converged,0.2359354402105185,monthly36,36,2017,2015,953920819.244,914528000.0,0.0181,1.0,0.2359354402105185,1852044767.102587,0.12152175775356272,0.0,8,converged,6.01638162867804,5.894859870924478,5.894859870924478,1.874997388243205e-09
SBSI,2019,0,-0.00759854,0.01380146,2.204264763,5.489520236,0.695979562,0.62074714,22.06022092,16.42475479,36.01931444,21.36932778,21.36932778,23.52538211,16.36652499,11.44681324,12.51779355,12.51779355,8.817136734,0.171868862,1.553926208,18.43,17.13616418,2.645574288,12.75975042,87.24024958,6748.913,1159.928,0.146259903,0,0,0.021400000000000002,1159928000.0,SBSI,,,SBSI,1116806849.936,0.2150514653300041,converged,0.2150514653300041,monthly36,36,2018,2016,1116806849.936,1159928000.0,0.021400000000000002,1.0,0.2150514653300041,2252176106.9471664,0.10663951471708771,0.0,9,converged,6.476257587239553,6.369618072522465,6.369618072522465,9.474974472752303e-11
SBSI,2020,1,-0.183389921,-0.178989921,1.92633872,4.075221507,0.596923193,0.492893594,21.88863295,27.11805309,27.03614215,23.59980611,23.59980611,22.06022092,16.42475479,36.01931444,21.36932778,21.36932778,8.854840024,0.1588426,1.164495997,21.78,15.06238,2.436734379,19.90305027,80.09694973,7008.227,1113.205,0.248486994,0,0,0.0044,1113205000.0,SBSI,,,SBSI,934579870.996,0.180634434716201,converged,0.180634434716201,monthly36,36,2019,2017,934579870.996,1113205000.0,0.0044,1.0,0.180634434716201,2042897529.0332272,0.08263620876491999,0.0,6,converged,7.441535568329967,7.358899359565047,7.358899359565047,9.271638050410382e-14
SBSI,2021,1,0.149267874,0.149667874,1.893923197,1.585616366,0.574665889,0.512212791,23.43731268,41.79357911,58.96717682,42.82254228,42.82254228,21.88863295,27.11805309,27.03614215,23.59980611,23.59980611,8.890080285,0.072462788,1.480566407,18.15,15.06238,2.075691742,12.5530219,87.4469781,7259.602,526.051,0.143550094,0,0,0.0004,526051000.00000006,SBSI,,,SBSI,1350531234.4116802,0.1914224731512494,converged,0.1914224731512494,monthly36,36,2020,2018,1350531234.4116802,526051000.00000006,0.0004,1.0,0.1914224731512494,1876371856.0901642,0.13777760955063942,0.0,5,converged,9.301863345357065,9.164085735806426,9.164085735806426,2.4984367608988974e-20
SBSI,2022,1,0.053866138,0.068066138,4.179799922,6.065224526,0.53927767,0.457689774,21.22464922,39.18877652,55.39944134,40.16840719,40.16840719,23.43731268,41.79357911,58.96717682,42.82254228,42.82254228,8.93044603,0.070574903,1.520893628,16.11,13.31988,4.756966295,17.05739469,82.94260531,7558.636,533.45,0.205652989,0,0,0.014199999999999999,533450000.00000006,SBSI,,,SBSI,1134582087.59457,0.2124896568033744,converged,0.2124896568033744,monthly36,36,2021,2019,1134582087.59457,533450000.00000006,0.014199999999999999,1.0,0.2124896568033744,1660510626.3546784,0.14518844660730654,0.0,5,converged,7.991372345914401,7.8461838993070945,7.8461838993070945,2.144439463128842e-15
SBSI,2023,1,-0.038622688,0.010877312,4.487991942,5.579747987,0.563694308,0.364707509,20.28948021,39.48089543,55.18698722,40.3502132,40.3502132,21.22464922,39.18877652,55.39944134,40.16840719,40.16840719,9.02219155,0.105808582,1.225173736,15.73,12.96545,5.148881642,38.53284004,61.46715996,8284.914,876.615,0.626884991,0,0,0.0495,876615000.0,SBSI,,,SBSI,947412147.6,0.2157115147957447,converged,0.2157115147957447,monthly36,36,2022,2020,947412147.6,876615000.0,0.0495,1.0,0.2157115147957447,1781691164.8819273,0.11470434227688482,0.0,8,converged,6.672187934084722,6.557483591807837,6.557483591807837,2.7361664816669025e-11
SFBS,2022,1,0.01822984,0.03242984,3.726921744,6.095455881,0.598577019,0.467137574,17.26625006,25.39782616,38.62290503,26.69919792,26.69919792,19.0205481,29.37077558,54.76465492,34.51190974,34.51190974,9.588485875,0.115343415,2.885503713,11.03,20.13154,4.63629873,26.05159934,73.94840066,14595.753,1683.524,0.35229429,0,0,0.014199999999999999,1683524000.0,SFBS,,,SFBS,3763319811.0,0.3112973075093087,converged,0.3112973075093087,peer_median,7,2021,2021,3763319811.0,1683524000.0,0.014199999999999999,1.0,0.3112973075093087,5423106700.185682,0.2160221811277435,0.0,5,converged,5.588835427413897,5.372813246286153,5.372813246286153,3.875880152843788e-08
SFNC,2016,0,0.279864352,0.281864352,1.641254785,6.938335373,0.985563267,0.891004562,21.15270351,22.6571023,20.41382253,18.58689885,18.58689885,18.2821119,27.65241785,6.231617647,15.95898161,15.95898161,9.035993651,0.05340262,1.688725487,15.1,29.12093,1.969689224,13.02292075,86.97707925,8400.056,448.585,0.149728191,0,0,0.002,448585000.0,SFNC,,,SFNC,3913958400.0,0.2579395294131646,converged,0.2579395294131646,monthly36,36,2015,2013,3913958400.0,448585000.0,0.002,1.0,0.2579395294131646,4361647126.575277,0.23146406829897978,0.0,5,converged,9.950981534816512,9.719517466517532,9.719517466517532,1.244792289180199e-22
SFNC,2017,0,0.193418203,0.201418203,1.608283373,7.523407974,1.147840982,1.055933091,22.15799615,31.08576394,22.75337451,23.60975374,23.60975374,21.15270351,22.6571023,20.41382253,18.58689885,18.58689885,9.619518977,0.109129528,2.520844953,11.35,30.67199,2.061694893,11.15434006,88.84565994,15055.806,1643.033,0.125547383,0,0,0.008,1643033000.0,SFNC,,,SFNC,3595929600.0,0.2554787109123449,converged,0.2554787109123449,monthly36,36,2016,2014,3595929600.0,1643033000.0,0.008,1.0,0.2554787109123449,5225870773.129334,0.1757952882205513,0.0,5,converged,6.715364892178466,6.539569603957915,6.539569603957915,3.084806178130647e-11
SFNC,2018,0,-0.29619094,-0.27809094,2.065719801,8.980929245,1.161419253,1.033967871,21.58687943,20.92211868,29.0395292,20.83160138,20.83160138,22.15799615,31.08576394,22.75337451,23.60975374,23.60975374,9.713738702,0.108514503,0.991949296,13.35,30.51531314,3.312831993,15.06694328,84.93305672,16543.337,1795.192,0.177397869,0,0,0.0181,1795192000.0,SFNC,,,SFNC,3039221760.0,0.2539488076652074,converged,0.2539488076652074,monthly36,36,2017,2015,3039221760.0,1795192000.0,0.0181,1.0,0.2539488076652074,4802213080.041982,0.16071897053283876,0.0,6,converged,6.315248164995206,6.154529194462367,6.154529194462367,3.7650426264129295e-10
SFNC,2019,0,0.00078528,0.02218528,1.608239933,7.250759905,1.103723029,0.966154607,20.28455285,22.73688398,22.02377162,19.20605224,19.20605224,21.58687943,20.92211868,29.0395292,20.83160138,20.83160138,9.964542341,0.08636303,1.018724994,13.73,27.23672237,2.184735968,16.36600614,83.63399386,21259.143,1836.004,0.195686053,0,0,0.021400000000000002,1836004000.0,SFNC,,,SFNC,3374254080.0,0.2555624679917875,converged,0.2555624679917875,monthly36,36,2018,2016,3374254080.0,1836004000.0,0.021400000000000002,1.0,0.2555624679917875,5171385019.653075,0.16675082152875575,0.0,5,converged,6.421869383937834,6.255118562409078,6.255118562409078,1.9860701536410155e-10
SFNC,2020,1,-0.125454662,-0.121054662,1.342386298,5.475735312,1.012758753,0.774655506,18.99807322,24.83174198,30.98813149,23.47227136,23.47227136,20.28455285,22.73688398,22.02377162,19.20605224,19.20605224,10.01501784,0.090522113,0.784100725,16.78,27.23917654,1.961857445,29.68871853,70.28009687,22359.752,2024.052,0.422434229,0,0,0.0044,2024052000.0,SFNC,,,SFNC,2719303680.0,0.2317527958209907,converged,0.2317527958209907,monthly36,36,2019,2017,2719303680.0,2024052000.0,0.0044,1.0,0.2317527958209907,4734469415.373581,0.13311021319217511,0.0,7,converged,6.483554983562814,6.350444770370639,6.350444770370639,1.073466408615218e-10
