instrument,year,E,E_source,weak_E_proxy,E_pb,E_de,E_wacc,F,sigma_E,sigma_D_hat,sigma_V_hat,mu_hat,DD_a,PD_a,naive_status
RF,2018,107298972166.95999,E_pb,False,107298972166.95999,51819199958.77521,,14024000000.0,0.2968440410493702,0.12421101026234255,0.2768889939505769,0.267783842,8.621274843505192,3.310638644933338e-18,ok
RF,2019,127498379466.861,E_pb,False,127498379466.861,25579707232.0711,,9929000000.0,0.2971501736233671,0.12428754340584178,0.28466100980398645,-0.340454803,7.892423038543188,1.4818755023915298e-15,ok
RF,2020,135323187316.73999,E_pb,False,135323187316.73999,8032397845.110888,,3569000000.0,0.2523668327177795,0.11309170817944487,0.2487879926902713,0.085303277,14.935480048762468,9.683715985238133e-51,ok
RF,2021,197792068411.09802,E_pb,False,197792068411.09802,19976069714.176136,,2407000000.0,0.3849746993438012,0.1462436748359503,0.38210442836526476,-0.17966928,10.908692933821238,5.237580010773921e-28,ok
RF,2022,215656421153.71198,E_pb,False,215656421153.71198,18827813471.533,,2284000000.0,0.3909507655249695,0.14773769138124238,0.38840190993221796,0.261531575,12.215174199815864,1.2897418731814015e-34,ok
RMBI,2020,854501074.6849679,E_pb,False,854501074.6849679,43451002959.38516,1079955141.4992669,170492524.0,0.2195192982316487,0.10487982455791217,0.2004507174700296,0.044898351,9.072346195605297,5.824066623499605e-20,imputed_sigmaE_sizebucket
RMBI,2021,1198793094.027545,E_pb,False,1198793094.027545,63565965906.330086,1264049766.112128,180531030.0,0.315468918409099,0.12886722960227476,0.29104580096106203,-0.055286588,6.651206769187883,1.4534977236644534e-11,ok
RMBI,2022,1328867331.3428657,E_pb,False,1328867331.3428657,47755864541.282616,1323024187.0387428,180560196.0,0.2590063464381514,0.11475158660953785,0.24175035551658733,0.083075597,9.006296988024232,1.0656573031195246e-19,ok
RMBI,2023,1137841843.6298003,E_pb,False,1137841843.6298003,51758851171.113205,1453397551.885588,271588371.0,0.2428801389379768,0.11072003473449421,0.21741371496093603,-0.020081028,7.372753972935013,8.356938459772435e-14,ok
RNST,2016,12733860298.068352,E_pb,False,12733860298.068352,940801843.0583442,6532520693.661198,312135000.0,,,,0.044898351,,,invalid_sigmaV
RNST,2017,12689823607.176367,E_pb,False,12689823607.176367,1062789960.390523,7680921534.6930895,297360000.0,,,,0.293354285,,,invalid_sigmaV
RNST,2018,10618951999.875294,E_pb,False,10618951999.875294,4384877801.095983,11262030723.57419,651324000.0,,,,0.233551465,,,invalid_sigmaV
RNST,2019,11875248184.8393,E_pb,False,11875248184.8393,7467017999.186684,12008552396.266226,865598000.0,,,,-0.286682824,,,invalid_sigmaV
RNST,2020,12809771172.965181,E_pb,False,12809771172.965181,1888694313.362178,11822818574.429047,496310000.0,,,,0.071288578,,,invalid_sigmaV
RNST,2021,15631445209.412724,E_pb,False,15631445209.412724,2957360419.099634,14441223315.575726,485156000.0,,,,-0.113406375,,,invalid_sigmaV
RNST,2022,15604910840.108072,E_pb,False,15604910840.108072,4539524997.056125,13577419576.248995,1140365000.0,,,,0.189803271,,,invalid_sigmaV
RRBI,2020,3359970028.031508,E_pb,False,3359970028.031508,,,0.0,0.2195192982316487,0.10487982455791217,0.2195192982316487,0.044898351,,,nonpos_EF
RRBI,2021,4154736183.0676603,E_pb,False,4154736183.0676603,,,0.0,0.3381141707489329,0.13452854268723324,0.3381141707489329,-0.083652969,,,nonpos_EF
RRBI,2022,4254936761.024592,E_pb,False,4254936761.024592,,,0.0,0.2945625757640629,0.12364064394101573,0.2945625757640629,0.139407955,,,nonpos_EF
RRBI,2023,4097370978.4569497,E_pb,False,4097370978.4569497,,,0.0,0.2775778666309836,0.1193944666577459,0.2775778666309836,0.015145058,,,nonpos_EF
SBCF,2017,9111133592.953487,E_pb,False,9111133592.953487,2431092014.347251,4822933173.694872,497615000.0,0.206528527400283,0.10163213185007075,0.20109618422190095,0.044898351,14.845041010901827,3.745449303071212e-50,ok
SBCF,2018,9405413696.495878,E_pb,False,9405413696.495878,3526164202.8512764,5676855287.432784,665127000.0,0.1855927721524633,0.09639819303811584,0.17970175551189393,0.23180648,16.321775985863606,3.454791321629586e-60,ok
SBCF,2019,10602955034.61935,E_pb,False,10602955034.61935,4350547357.685979,6412501627.187745,472206000.0,0.210815950895709,0.10270398772392725,0.20620643618780402,-0.294023059,13.771447925997883,1.8927465730399117e-43,ok
SBCF,2020,11731798031.629017,E_pb,False,11731798031.629017,1181320995.0340958,7181431725.943009,190974000.0,0.2640725206663066,0.11601813016657665,0.2617010470613188,0.054982582,15.87615748230405,4.634258854852597e-57,ok
SBCF,2021,14987789628.686789,E_pb,False,14987789628.686789,2151959257.933976,8883811016.808167,193211000.0,0.3931093804733758,0.14827734511834395,0.38999336437272475,-0.107545915,10.719217723015706,4.1349907992207975e-27,ok
SBCF,2022,16309847353.852798,E_pb,False,16309847353.852798,4550267030.283324,11149559537.999397,406562000.0,0.3929357538937933,0.14823393847344835,0.38698432871778826,0.167038929,9.84166511189771,3.7233994243060167e-23,ok
SBFG,2018,827047557.480924,E_pb,False,827047557.480924,212440061.80083832,,41494000.0,0.1695801147694129,0.09239502869235322,0.16589264819502061,0.044898351,18.520439542383897,7.063945850883268e-77,ok
SBFG,2019,1068927895.1846399,E_pb,False,1068927895.1846399,171119380.6872483,,39255000.0,0.1868055578981675,0.09670138947454188,0.18361381116859893,-0.233813723,16.82731455983988,7.696343895684477e-64,ok
SBFG,2020,1094989661.96682,E_pb,False,1094989661.96682,128026107.41610223,967038745.4975785,38499000.0,0.177071245639917,0.09426781140997925,0.1742588227887816,-0.003009894,19.305939198895455,2.393847749631814e-83,ok
SBFG,2021,1139178622.840434,E_pb,False,1139178622.840434,126102663.28969197,949346661.4402009,50676000.0,0.43721613710433,0.1593040342760825,0.42537983924694633,-0.122780729,6.918238672555692,2.2864670054506585e-12,ok
SBFG,2022,1221744264.67336,E_pb,False,1221744264.67336,250104539.6749921,941161433.6714499,104827000.0,0.4339452643797981,0.1584863160949495,0.4121782203160434,0.098408712,6.190295040513475,3.0025852684134654e-10,ok
SBFG,2023,1016333762.96132,E_pb,False,1016333762.96132,252542630.83601364,893923733.8674599,126939000.0,0.425724747947192,0.156431186986798,0.39582474819017166,0.006006287,5.370081830547543,3.935046126084266e-08,ok
SBNY,2016,81399483319.4442,E_pb,False,81399483319.4442,31235252438.14726,35418491703.00041,3200488000.0,0.2071596920395252,0.1017899230098813,0.2031734651403603,0.044898351,16.236811483586923,1.3847499418437263e-59,ok
SBNY,2017,70892777513.14992,E_pb,False,70892777513.14992,47348824709.1095,38819672193.49335,5242381000.0,0.2349476069188748,0.1087369017297187,0.22625721189243042,2.776011041,23.98221568496257,2.1318496028975562e-127,ok
SBNY,2018,53049034075.81597,E_pb,False,53049034075.81597,46156848164.67741,41877400495.95255,6048174000.0,0.2114973636607137,0.10287434091517843,0.2003805789028259,2.172467134,22.117004773501876,1.084284916334181e-108,ok
SBNY,2019,70634938549.22215,E_pb,False,70634938549.22215,75987179298.014,47616372091.34189,4748263000.0,0.2575440898319321,0.11438602245798303,0.24852680029668492,-4.235621261,-6.042400466788719,0.99999999924081,ok
SBNY,2020,87236620431.9085,E_pb,False,87236620431.9085,27951799208.91923,65009004243.88422,3817833000.0,0.2789261912558931,0.11973154781397327,0.27225130013032833,-2.376683972,2.7843039690606957,0.002682136800311385,ok
SBSI,2017,8253295494.934308,E_pb,False,8253295494.934308,7569468566.150639,5618294867.3269005,1185348000.0,0.2586776837696524,0.1146694209424131,0.24059246777252777,0.044898351,8.689930622031651,1.8133044503359085e-18,ok
SBSI,2018,7584526628.010736,E_pb,False,7584526628.010736,6663719418.2168865,5384522782.8692045,914528000.0,0.2359354402105185,0.10898386005262962,0.22227500622342597,0.112977037,10.426615740806268,9.37229811762038e-26,ok
SBSI,2019,8684870267.61888,E_pb,False,8684870267.61888,7930594621.0014925,5887768545.137065,1159928000.0,0.2150514653300041,0.10376286633250104,0.20193928582678738,-0.176598561,9.614756139594366,3.463665080586361e-22,ok
SBSI,2020,6864729521.2269335,E_pb,False,6864729521.2269335,4479932659.9765625,5613376057.154288,1113205000.0,0.180634434716201,0.09515860867905025,0.16870752347488724,0.01380146,11.671125324009017,8.951957106366657e-32,ok
SBSI,2021,9969469410.421255,E_pb,False,9969469410.421255,3664581369.065492,6348302571.087162,526051000.00000006,0.1914224731512494,0.09785561828781236,0.18673276405222342,-0.178989921,14.977988367136689,5.113289132075796e-51,ok
SBSI,2022,10684560622.91481,E_pb,False,10684560622.91481,2593932636.6902456,6269329624.299572,533450000.00000006,0.2124896568033744,0.1031224142008436,0.20728891689257897,0.149667874,15.312415566793849,3.1586723122400448e-53,ok
SBSI,2023,9076453363.235064,E_pb,False,9076453363.235064,1398366546.6318367,5092501340.928434,876615000.0,0.2157115147957447,0.10392787869893619,0.20586618784923577,0.068066138,12.029386572148091,1.245019632866947e-33,ok
SFBS,2016,22476095271.21265,E_pb,False,22476095271.21265,1404662689.9510841,4927851157.891637,411206000.0,,,,0.044898351,,,invalid_sigmaV
SFBS,2017,24327438903.721664,E_pb,False,24327438903.721664,2433209598.1079116,6154970765.730593,366629000.0,,,,0.31603297,,,invalid_sigmaV
SFBS,2018,18217345524.720116,E_pb,False,18217345524.720116,2367000520.029996,6967187340.453397,353391000.0,,,,0.200836839,,,invalid_sigmaV
SFBS,2019,20182395490.873123,E_pb,False,20182395490.873123,2186680905.0935965,7187621857.226425,535452000.0,,,,-0.293020084,,,invalid_sigmaV
SFBS,2020,24127416384.149586,E_pb,False,24127416384.149586,2290187378.1493163,8522744678.695479,916293000.0,,,,0.026446707,,,invalid_sigmaV
SFBS,2021,54689131432.238686,E_pb,False,54689131432.238686,5543639381.999091,11699614414.548258,1776483000.0,,,,-0.196672387,,,invalid_sigmaV
SFBS,2022,37258284722.60628,E_pb,False,37258284722.60628,4778743362.544991,10793325907.78397,1683524000.0,0.3112973075093087,0.12782432687732717,0.30336544259656856,0.195030574,10.84564702641803,1.045753442720934e-27,imputed_sigmaE_sizebucket
SFNC,2016,13427851736.841377,E_pb,False,13427851736.841377,2995995590.4362726,7306123364.164381,448585000.0,0.2579395294131646,0.11448488235329116,0.2533020562583667,0.044898351,13.599047452353645,2.0284129819608647e-42,ok
SFNC,2017,33811521122.784676,E_pb,False,33811521122.784676,13086955384.804794,13376430199.986116,1643033000.0,0.2554787109123449,0.11386967772808623,0.24891627287366402,0.281864352,13.348233303277793,6.064573895243566e-41,ok
SFNC,2018,14629412050.05592,E_pb,False,14629412050.05592,10119580410.517782,14050761797.590746,1795192000.0,0.2539488076652074,0.11348720191630185,0.23859650144344913,0.201418203,10.002755785777618,7.41070175284179e-24,ok
SFNC,2019,19786837161.236168,E_pb,False,19786837161.236168,9382395790.874273,17779870351.30862,1836004000.0,0.2555624679917875,0.11389061699794688,0.24353305505883763,-0.27809094,8.862918552557332,3.897326282977347e-19,ok
SFNC,2020,15945237113.382502,E_pb,False,15945237113.382502,4791401503.593593,15714455365.491762,2024052000.0,0.2317527958209907,0.10793819895524767,0.21780637975333098,0.02218528,10.018201351700652,6.339462927234617e-24,ok
SFNC,2021,23416203153.706093,E_pb,False,23416203153.706093,9499240427.089062,20585958849.868896,1907507000.0,0.276804639328771,0.11920115983219275,0.2649331663676858,-0.121054662,9.171348922433681,2.335682084873492e-20,ok
SFNC,2022,21866646860.597843,E_pb,False,21866646860.597843,6782912078.718137,22802678622.881714,1385688000.0,0.2704669947306286,0.11761674868265715,0.2613581137079046,0.134407871,11.174180061478568,2.727591290580833e-29,ok
SFNC,2023,18801748279.19834,E_pb,False,18801748279.19834,6545306530.963386,22508892564.857754,1406476000.0,0.2901310113102487,0.12253275282756218,0.2784663086158937,-0.015559914,9.375176247969819,3.4530145944642e-21,ok
SFST,2018,2529498481.638327,E_pb,False,2529498481.638327,1380499022.4286728,1817156377.55318,63403000.0,0.209738962163655,0.10243474054091375,0.20711510251772355,0.044898351,18.030899652752947,5.573162287925266e-73,ok
SFST,2019,3359424234.40993,E_pb,False,3359424234.40993,1224388263.2620242,2025812583.656491,145890000.0,0.2344199355634061,0.10860498389085152,0.22918355957196837,-0.274140127,12.5610225355508,1.7291710418696086e-36,ok
SFST,2020,2914539486.302265,E_pb,False,2914539486.302265,316752863.0529398,2081706798.994022,60998000.0,0.2234825182350285,0.10587062955875712,0.22107149501031673,0.015384341,17.543134316983384,3.3560547324883297e-69,ok
SFST,2021,5149659886.622374,E_pb,False,5149659886.622374,422962597.9748355,2695452026.70597,36106000.0,0.3149810673713709,0.1287452668428427,0.31368439683882143,-0.166569054,15.14721742201711,3.9521497404521705e-52,ok
SFST,2022,4331638724.920364,E_pb,False,4331638724.920364,1944538209.9217262,3330252008.311813,211214000.0,0.3081124618626304,0.12702811546565762,0.2996931818516191,0.157595875,10.614610794340852,1.2742714929144772e-26,ok
SFST,2023,3595927188.140351,E_pb,False,3595927188.140351,1866295743.86952,3475955213.129598,311322000.0,0.313006214118889,0.12825155352972226,0.2982853228538719,0.019452825,8.397083908559873,2.288514943921634e-17,ok
SHBI,2018,1424108657.3690882,E_pb,False,1424108657.3690882,151017882.17898056,987396345.1317308,75812000.0,0.1377457521282821,0.08443643803207053,0.13505128579074202,0.044898351,22.366983087621854,4.126648947119291e-111,ok
SHBI,2019,1736719109.0204282,E_pb,False,1736719109.0204282,185096053.45577675,1433564976.3657916,16226000.0,0.1884550511866492,0.09711376279666231,0.18760955765819287,-0.212484355,23.73202466535436,8.424192434639928e-125,ok
SHBI,2020,1683010609.431452,E_pb,False,1683010609.431452,137873340.0660516,1631764787.7416582,25479000.0,0.180100971885163,0.09502524297129075,0.17883222287724956,0.097224607,23.970761322767824,2.806958267287973e-127,ok
SHBI,2021,4007592458.388392,E_pb,False,4007592458.388392,424167597.3033144,3049988367.1378026,57040000.0,0.3461423560022793,0.13653558900056983,0.3432008920169924,-0.162546862,11.785766388120487,2.310983496443151e-32,ok
SHBI,2022,3223628518.968484,E_pb,False,3223628518.968484,664538440.287355,3090892588.8408213,83072000.0,0.3472860778997945,0.13682151947494864,0.34199871918763547,0.244573309,11.316095579942269,5.461460567960183e-30,ok
SHBI,2023,5489998605.587031,E_pb,False,5489998605.587031,351521012.4927411,4981173339.249353,72669000.0,0.3696962239002335,0.14242405597505836,0.366727209329892,0.033795449,11.73752339647446,4.092412249724978e-32,ok
SMBK,2018,1989877972.478559,E_pb,False,1989877972.478559,332516577.7237231,1916120899.442136,62176000.0,0.2193497229471224,0.1048374307367806,0.21588006943120125,0.044898351,16.297121328560653,5.172553353223636e-60,ok
SMBK,2019,2519282361.729722,E_pb,False,2519282361.729722,472599950.4491446,2129695656.1256645,70884000.0,0.2459943756692274,0.11149859391730685,0.2423136858361093,-0.202647912,13.892846217323951,3.499877293307164e-44,ok
SMBK,2020,2443302745.757592,E_pb,False,2443302745.757592,87958283.09485455,1394211330.6150537,120545000.0,0.2282666812728638,0.10706667031821596,0.2225681933869496,0.049536729,13.847485075436184,6.58722209623866e-44,ok
SMBK,2021,4790281168.201107,E_pb,False,4790281168.201107,1069191638.7598531,4087742142.891281,137015000.0,0.2832255101931257,0.12080637754828143,0.2787090661435572,-0.115979879,12.298258035766578,4.6274266804937477e-35,ok
SMBK,2022,4854090211.447568,E_pb,False,4854090211.447568,835453231.444139,4050981900.635058,120960000.0,0.264751568561593,0.11618789214039825,0.2611394919922836,0.15255916,14.686377167487754,3.9408237980635496e-49,ok
SMBK,2023,4311977570.84213,E_pb,False,4311977570.84213,408525614.0716714,4182568065.5416446,63177000.0,0.2761417585862983,0.11903543964657458,0.2738731516717443,0.008766131,15.368500605059486,1.3313001385190605e-53,ok
SNV,2016,49803836629.7842,E_pb,False,49803836629.7842,3891477159.757624,,2320580000.0,0.1672114637998425,0.09180286594996062,0.16385427161788746,0.044898351,19.18345211673636,2.5443478202680883e-82,ok
SNV,2017,59006791577.66694,E_pb,False,59006791577.66694,5162794532.520831,,1867328000.0,0.209515394969691,0.10237884874242276,0.2062289561023785,0.366560959,18.569629729380566,2.829592782012302e-77,ok
SNV,2018,37998453589.38899,E_pb,False,37998453589.38899,5877454943.522633,,2544849000.0,0.2064119872290758,0.10160299680726895,0.19983326676401553,0.301602159,15.262397635693773,6.807606961414307e-53,ok
SNV,2019,57790687533.34181,E_pb,False,57790687533.34181,9143607969.258823,,4077729000.0,0.2563468117331458,0.11408670293328645,0.24697049011864772,-0.358664037,9.43557406535799,1.9442950452248656e-21,ok
SNV,2020,54876337875.93565,E_pb,False,54876337875.93565,2453029734.305991,,1439960000.0,0.2709957499861776,0.1177489374965444,0.267077358890962,0.113173683,14.017950384331806,6.053034260527354e-45,ok
SNV,2021,81451766400.12979,E_pb,False,81451766400.12979,6394232646.554334,,1468362000.0,0.4535563039616504,0.1633890759904126,0.44841797941465616,-0.142582395,8.453293086211353,1.4159979727259784e-17,ok
SNV,2022,76108693022.87183,E_pb,False,76108693022.87183,6632921981.763921,,4859569000.0,0.4477949787167438,0.16194874467918596,0.430639003486557,0.271949958,6.948586770518378,1.8448177097922417e-12,ok
SNV,2023,69523883872.03117,E_pb,False,69523883872.03117,3078152713.402732,,2125103999.9999998,0.4464024904819303,0.16160062262048258,0.4379552868775917,-0.041314868,7.719374791132675,5.845084591614449e-15,ok
SPFI,2020,3124761042.0973835,E_pb,False,3124761042.0973835,386238888.2236317,2279767013.41392,223532000.0,0.2195192982316487,0.10487982455791217,0.21186596845822311,0.044898351,12.881285990918414,2.8685782898460405e-38,imputed_sigmaE_sizebucket
SPFI,2021,4582008847.373358,E_pb,False,4582008847.373358,434718655.5468011,3045878622.6571813,122168000.0,0.4259001646006946,0.15647504115017363,0.41890316394582294,-0.264619996,7.874013124833941,1.7172144553279215e-15,ok
SPFI,2022,5017896972.954747,E_pb,False,5017896972.954747,470482205.8084138,3130057580.0544224,122354000.0,0.3442976885707114,0.13607442214267784,0.33934132560816704,0.257558626,11.604602102446986,1.9524987030355997e-31,ok
SPFI,2023,4781818314.125999,E_pb,False,4781818314.125999,402201706.05400383,3300692641.1028666,110168000.0,0.3360195124209921,0.13400487810524803,0.3314701235216339,0.137747897,11.693840941681708,6.852273153770026e-32,ok
SRCE,2017,9895678933.79637,E_pb,False,9895678933.79637,1014458159.3398019,4398338427.425124,343419000.0,0.21958601187136,0.10489650296784,0.2157393296037616,0.044898351,15.836909081072937,8.65619956354812e-57,ok
SRCE,2018,8140572777.081996,E_pb,False,8140572777.081996,1070012381.3020879,4812876133.132059,329231000.0,0.1917214748929652,0.0979303687232413,0.18807570688132388,0.16883857,18.070676851954115,2.7122065376748402e-73,ok
SRCE,2019,10140486356.98896,E_pb,False,10140486356.98896,985349196.6556015,5172410617.810999,276296000.0,0.2128241960413795,0.10320604901034489,0.20991667100014005,-0.204478899,16.21209643951861,2.070975249484739e-59,ok
SRCE,2020,8105130806.787468,E_pb,False,8105130806.787468,750143422.5733732,5270109583.387933,291269000.0,0.2107764788406756,0.1026941197101689,0.20702712895429515,0.093641195,16.584889893446498,4.481490476978013e-62,ok
SRCE,2021,10400821584.355673,E_pb,False,10400821584.355673,1086843677.62357,6210381439.029559,330042000.0,0.2925943956172778,0.12314859890431945,0.2873828644856856,-0.20281556,11.265631257644632,9.697847954671445e-30,ok
SRCE,2022,12150522386.667286,E_pb,False,12150522386.667286,819781093.3473138,5993618437.666591,320848000.0,0.2738362691629714,0.11845906729074285,0.2698389165929927,0.267354696,14.420349967522256,1.9269171653611484e-47,ok
SSB,2016,15924167621.553564,E_pb,False,15924167621.553564,1859799864.5191383,7426550581.753742,369138000.0,,,,0.044898351,,,invalid_sigmaV
SSB,2017,19373998302.92176,E_pb,False,19373998302.92176,3542480931.4894156,12667087655.042559,503249000.0,,,,0.244343855,,,invalid_sigmaV
SSB,2018,12835075555.251745,E_pb,False,12835075555.251745,4097311164.9780717,12976458669.102821,536732999.99999994,,,,0.169609869,,,invalid_sigmaV
SSB,2019,18265047301.039043,E_pb,False,18265047301.039043,2623081262.1810217,11173092310.218075,1114677000.0,,,,-0.208703523,,,invalid_sigmaV
SSB,2020,40429478962.44018,E_pb,False,40429478962.44018,2223889063.099716,24763426864.04762,1169845000.0,,,,0.075731614,,,invalid_sigmaV
SSB,2021,47101114053.905136,E_pb,False,47101114053.905136,4885559190.612271,34102249694.86574,1108305000.0,,,,-0.165844809,,,invalid_sigmaV
SSB,2022,48946717368.53145,E_pb,False,48946717368.53145,5978206666.173173,37903693111.53993,948692000.0,,,,0.220288139,,,invalid_sigmaV
SSB,2023,50961521096.10189,E_pb,False,50961521096.10189,5548405083.717131,38155271313.3519,981089000.0,,,,0.039735121,,,invalid_sigmaV
STBA,2017,10043209864.918991,E_pb,False,10043209864.918991,1207116962.3159943,4508815340.321966,683081000.0,0.2338079363317236,0.1084519840829309,0.22582490936588676,0.044898351,12.28048563768153,5.765201721031832e-35,ok
STBA,2018,9321103434.417583,E_pb,False,9321103434.417583,1371142469.6231422,5028567279.429023,606325000.0,0.2262782960843776,0.1065695740210944,0.21896699775727177,0.139382993,13.294470664435307,1.2461537428921948e-40,ok
STBA,2019,11162957006.988817,E_pb,False,11162957006.988817,4046927138.8069997,7947048529.183091,416352000.0,0.2247917338313223,0.10619793345783057,0.22052750995204745,-0.222629939,13.959700048885557,1.37293516308171e-44,ok
STBA,2020,7388542166.444231,E_pb,False,7388542166.444231,1015487508.85361,7324015699.478716,227927000.0,0.1921356903101034,0.09803392257752586,0.18931964351134817,0.033436536,18.6169711815514,1.1704254642815063e-77,ok
STBA,2021,9589265502.519255,E_pb,False,9589265502.519255,1174049672.5326161,8342300000.017431,161314000.0,0.2789499986829016,0.1197374996707254,0.2763159803602968,-0.273102089,13.717816348445385,3.9710758028768155e-43,ok
STBA,2022,9756098172.951992,E_pb,False,9756098172.951992,7289742824.003909,8591707386.226948,440233000.0,0.2923738889888461,0.12309347224721152,0.2850651007159516,0.246627776,11.746354868422873,3.68656225747291e-32,ok
STBA,2023,9006708485.20392,E_pb,False,9006708485.20392,5888791872.928991,8797661244.551939,504606000.0,0.3298910995852329,0.1324727748963082,0.31941741886497604,0.115314972,9.394480362211398,2.8750473862732226e-21,ok
STEL,2019,4974351365.460004,E_pb,False,4974351365.460004,30312163952.871895,3472760106.2728496,50485000.0,0.2631407833598855,0.11578519583997138,0.2616602880173747,0.044898351,17.622609982697696,8.260205211497918e-70,ok
STEL,2020,4480207776.605253,E_pb,False,4480207776.605253,9468059784.359259,3928471087.3879714,50000000.0,0.2463712534085063,0.11159281335212658,0.24488370088660652,0.053921321,18.500363110794463,1.0254380355056673e-76,ok
STEL,2021,5604092057.088738,E_pb,False,5604092057.088738,,,50000000.0,0.3861744338306996,0.1465436084576749,0.38405534182659445,-0.076119922,11.920788857899373,4.6115538686512763e-33,ok
STEL,2022,12098911449.030119,E_pb,False,12098911449.030119,,,173292000.0,0.3697263081518695,0.14243157703796738,0.3665167493543984,0.13579233,11.81048108359085,1.7229198288456e-32,ok
SYBT,2017,7581241412.916166,E_pb,False,7581241412.916166,1035849168.6239065,2547796413.7932243,281283000.0,0.2109861601860808,0.1027465400465202,0.20711387140543155,0.044898351,16.193758420876527,2.790644371047306e-59,ok
SYBT,2018,6532119917.090296,E_pb,False,6532119917.090296,273628400.65823907,2454930456.2699356,94518000.0,0.229445528571535,0.10736138214288375,0.2277042006920709,0.149153505,19.20602013803682,1.647926286280874e-82,ok
SYBT,2019,8226961497.383795,E_pb,False,8226961497.383795,2372600983.086304,3541019536.068663,122735000.0,0.2360940782282662,0.10902351955706654,0.23422622530410347,-0.172151131,17.16447768144126,2.4493500136350874e-66,ok
SYBT,2020,9416118650.218313,E_pb,False,9416118650.218313,1417555510.327999,4330389101.063199,91082000.0,0.2007953099514434,0.10019882748786085,0.19983156371815677,0.060483059,23.46256616733565,4.919577395782137e-122,ok
SYBT,2021,16490536739.651768,E_pb,False,16490536739.651768,1568913779.2502856,6301263869.392927,85840000.0,0.2843800681428809,0.12109501703572023,0.2835345040605015,-0.089214594,18.106573272317252,1.4140714668372573e-73,ok
SYBT,2022,18196092775.392838,E_pb,False,18196092775.392838,2719283407.8206935,6938781978.747155,218474000.0,0.2908323989093282,0.12270809972733206,0.2888377395406066,0.1423749,15.700481439739074,7.504930532160882e-56,ok
TBBK,2017,7906839394.777414,E_pb,False,7906839394.777414,460937478.82137674,4198591153.2751317,55941000.0,0.4640058547212523,0.16600146368031307,0.4619122815203443,0.044898351,10.600395397020337,1.4836151955377716e-26,ok
TBBK,2018,4832451679.263565,E_pb,False,4832451679.263565,539051094.7799622,4025890118.894962,55168000.0,0.469002617141547,0.16725065428538677,0.46559665403900113,0.309857215,10.063527450177498,4.003832716990227e-24,ok
TBBK,2019,8524873559.309527,E_pb,False,8524873559.309527,560159412.9326981,5155595200.960635,54474000.0,0.4467888612718702,0.16169721531796755,0.44497869071818497,-0.337279339,10.389502607138905,1.383963871575698e-25,ok
TBBK,2020,8278972308.297588,E_pb,False,8278972308.297588,497280962.26525396,4807148631.0522,152034000.0,0.3938088410836282,0.14845221027090705,0.38938439296380306,0.141632247,10.48164603952984,5.245091020274104e-26,ok
TBBK,2021,14892269168.49711,E_pb,False,14892269168.49711,487155937.0844047,5218713836.40834,151646000.0,0.5547405587041796,0.1886851396760449,0.551050638929161,-0.089023927,7.90549431455722,1.3343622598986947e-15,ok
TBBK,2023,19206252302.080067,E_pb,False,19206252302.080067,2325489152.7710004,7245029831.143428,147863000.0,0.5877245335686604,0.19693113339216511,0.5847389212775067,0.265504384,8.497670641942364,9.671651148693853e-18,ok
TCBI,2016,40057996486.427315,E_pb,False,40057996486.427315,13298739323.964699,,2504025000.0,0.3129367102037953,0.12823417755094885,0.3020702207097864,0.044898351,9.376422605473117,3.41245501870686e-21,ok
TCBI,2017,46258358876.470726,E_pb,False,46258358876.470726,31679505972.805145,,3559852000.0,0.4126351998954638,0.15315879997386594,0.3940938359050126,0.437192298,7.607830104309805,1.3936795347318234e-14,ok
TCBI,2018,25448376578.66274,E_pb,False,25448376578.66274,23204664148.084614,,4936347000.0,0.4072048972682613,0.15180122431706533,0.3657116399247267,0.281369701,5.555774992313301,1.3819135774288781e-08,ok
TCBI,2019,31915376797.630653,E_pb,False,31915376797.630653,15085917023.653177,,2937301000.0,0.3815595012238539,0.14538987530596348,0.36165568544228993,-0.423495356,5.487943770979312,2.0331972702975394e-08,ok
TCBI,2020,37761581158.262054,E_pb,False,37761581158.262054,9121682121.329899,,3507647000.0,0.3053461277219027,0.12633653193047567,0.2901313417985729,0.016480104,8.408480414985837,2.0767837468362786e-17,ok
TCBI,2021,33121990380.378338,E_pb,False,33121990380.378338,10211629646.618544,,3131829000.0,0.607768148572889,0.20194203714322223,0.5727103806892503,-0.249277977,3.5544160898679973,0.00018940968529724875,ok
TCBI,2022,28060765908.634193,E_pb,False,28060765908.634193,6747061257.559926,,2135460999.9999998,0.6053092042978973,0.20132730107447433,0.5767398203927604,0.239700712,4.720362001842349,1.1771264176709112e-06,ok
TCBI,2023,27375035359.0265,E_pb,False,27375035359.0265,7774607303.944422,,2360697000.0,0.5928170356891259,0.1982042589222815,0.5614890298062516,0.018381887,4.263911336783883,1.0043959013478595e-05,ok
TCBK,2017,7873595464.344447,E_pb,False,7873595464.344447,1075244986.3513246,4081724206.31664,179024000.0,0.2195916472672727,0.10489791181681818,0.2170418022899708,0.044898351,17.63520934842536,6.610281096979446e-70,ok
TCBK,2018,7800736777.987439,E_pb,False,7800736777.987439,251884439.90776038,4926882133.551667,72881000.0,0.2032350718370638,0.10080876795926595,0.20228697762378006,0.102600327,23.55359364354614,5.7665169254284413e-123,ok
