instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m
PFBC,2021,1.0,0.269785537,0.270185537,1.543788291,1.559717695,1.388499667,1.257534916,19.0205481,33.41145172,35.89758398,29.72393957,29.72393957,18.99807322,35.92721093,41.62891372,32.80630556,32.80630556,8.70720229,0.024437743,1.796196156,15.37,29.6528,1.859979968,12.89524031,87.10475969,6046.303,147.758,0.148042889,0.0,0.0,9.181755911147793,2.120591505356784e-20,5.362558818350312,4.10256189068562e-08
PFBC,2022,1.0,0.068331716,0.082531716,2.846164583,8.295664561,1.11148715,0.999161326,17.26625006,33.93500577,34.25977654,29.3822481,29.3822481,19.0205481,33.41145172,35.89758398,29.72393957,29.72393957,8.768007628,0.023032958,1.699493327,14.39,28.83403,3.899183496,13.64189574,86.35810426,6425.358,147.995,0.157968912,0.0,0.0,10.466759552504712,6.138700839484649e-26,5.404599483210672,3.2476682784731045e-08
PFBC,2023,1.0,-0.037799743,0.011700257,3.397279491,7.13496484,1.041891096,0.931683222,15.2370401,28.77513843,35.62011067,27.2685308,27.2685308,17.26625006,33.93500577,34.25977654,29.3822481,29.3822481,8.803766049,0.022259477,1.427495082,15.18,28.27925,4.722811388,14.15792854,85.84207146,6659.276,148.232,0.16492995,0.0,0.0,10.018310921870087,6.332439961353266e-24,5.503832521036096,1.8581129921937825e-08
RBCAA,2017,0.0,0.104159665,0.112159665,1.412933231,4.494195259,0.529886728,0.458063886,22.15799615,31.40997143,32.66186227,27.33761625,27.33761625,21.15270351,30.78750968,35.68686007,28.11787443,28.11787443,8.534121496,0.193252909,1.253395721,16.04,35.04005,2.035996052,19.44411283,80.55588717,5085.362,982.761,0.2413742,0.0,0.0,11.48449712724834,7.892562900212618e-31,7.277923921316736,1.6949820152246417e-13
RBCAA,2018,0.0,-0.144036292,-0.125936292,1.432599884,5.438355397,0.555434015,0.479956446,21.58687943,26.46861834,29.93004664,23.90325148,23.90325148,22.15799615,31.40997143,32.66186227,27.33761625,27.33761625,8.564153874,0.197356921,1.17224784,16.8,33.95312,2.323072748,19.23123614,80.76876386,5240.404,1034.23,0.238102395,0.0,0.0,10.428763980738346,9.162827065132346e-26,6.543189205584331,3.0110280725176635e-11
RBCAA,2019,0.0,0.052311715,0.073711715,1.142786685,5.235597956,0.723774521,0.62780291,20.28455285,29.41442121,28.42937493,24.8241279,24.8241279,21.58687943,26.46861834,29.93004664,23.90325148,23.90325148,8.634143703,0.170605441,1.282477465,17.01,33.49010608,1.628104927,18.68887542,81.31112458,5620.319,958.857,0.229844016,0.0,0.0,9.581196190038732,4.796369953111123e-22,6.480241528067025,4.578795271969942e-11
RBCAA,2020,1.0,-0.149133254,-0.144733254,0.779594534,3.811249801,0.602196246,0.506360933,18.99807322,22.9494,26.38779825,20.88250977,20.88250977,20.28455285,29.41442121,28.42937493,24.8241279,24.8241279,8.727182605,0.078994865,0.915462044,18.52,33.43822,1.340536796,22.13909616,77.86090384,6168.325,487.266,0.284341628,0.0,0.0,12.75830324964146,1.401194163412281e-37,7.0913040653184805,6.642703889584257e-13
RBCAA,2021,1.0,0.190072021,0.190472021,0.971804131,1.413868242,0.620181641,0.514965196,17.43215031,27.20648842,14.53171624,18.7258361,18.7258361,18.99807322,22.9494,26.38779825,20.88250977,20.88250977,8.71499957,0.051851999,1.216488189,17.47,18.98881,1.011829763,20.14113225,79.85886775,6093.632,315.967,0.252209089,0.0,0.0,12.753712279362144,1.4862302973321128e-37,7.809880499447996,2.8621116541296493e-15
RBCAA,2022,1.0,0.044061626,0.058261626,3.851402148,6.208147389,0.602209999,0.491868903,15.8938172,24.8545068,13.44413408,17.18705899,17.18705899,17.43215031,27.20648842,14.53171624,18.7258361,18.7258361,8.6717226,0.053457922,0.943181798,17.92,18.98881,4.697838908,21.68611223,78.31388777,5835.543,311.956,0.276912727,0.0,0.0,13.032456751392694,3.9994994227339246e-39,7.312874860947597,1.3074325900001e-13
RBCAA,2023,1.0,0.037820835,0.087320835,3.791099187,5.919463843,0.619163756,0.575413093,14.03688525,26.07071616,9.348406793,16.30879674,16.30879674,15.8938172,24.8545068,13.44413408,17.18705899,17.18705899,8.794050537,0.072422425,1.169844626,16.1,18.98881,4.581182795,8.580249608,91.41975039,6594.891,477.618,0.093855535,0.0,0.0,10.690391784661072,5.6446538784587806e-27,6.261348797330432,1.908308862348859e-10
LKFN,2017,0.0,0.151253826,0.159253826,1.414778624,6.215851415,0.8193851,0.779063527,22.15799615,42.71540046,61.37153969,43.28059292,43.28059292,21.15270351,39.2616975,43.87798635,35.26987704,35.26987704,8.451689084,0.038780895,2.589766253,13.26,32.99566,1.890838787,7.170472881,92.82952712,4682.976,181.61,0.077243449,0.0,0.0,19.247754428569465,7.370777972479773e-83,10.655987916432206,8.1749699017077e-27
LKFN,2018,0.0,-0.214379819,-0.196279819,1.418628145,7.557508251,0.864611155,0.80572258,21.58687943,38.84850852,65.47301799,42.8391467,42.8391467,22.15799615,42.71540046,61.37153969,43.28059292,43.28059292,8.491927485,0.056711507,1.934705719,14.2,32.99566,2.381343648,9.835126665,90.16487334,4875.254,276.483,0.10907936,0.0,0.0,16.971217312955442,6.706135393537985e-65,8.997385127460717,1.1557874667904601e-19
LKFN,2019,0.0,0.013584511,0.034984511,1.512589043,7.18527104,0.943384891,0.926120695,20.28455285,35.85326448,70.97208957,43.33317142,43.33317142,21.58687943,38.84850852,65.47301799,42.8391467,42.8391467,8.506485064,0.034366033,2.081882065,14.36,32.54853,2.19201359,2.689352269,97.31064773,4946.745,170.0,0.027636773,0.0,0.0,17.9165967941028,4.3760610569330193e-72,11.051424954976063,1.078813035983606e-28
LKFN,2020,1.0,-0.064264487,-0.059864487,1.506699972,6.354594573,0.918109984,0.911795586,22.30216678,43.50132989,71.79603342,47.89902113,47.89902113,20.28455285,35.85326448,70.97208957,43.33317142,43.33317142,8.670846891,0.014664429,2.058067247,14.65,31.42446,2.283563425,0.999772923,99.00022708,5830.435,85.5,0.010098693,0.0,0.0,23.075285693366997,4.100324250960118e-118,13.90425065503132,2.984435192938102e-44
LKFN,2021,1.0,0.094087625,0.094487625,0.094487625,1.515266,0.778355524,0.778355524,20.59743576,33.08819763,69.54759842,41.90468256,41.90468256,22.30216678,43.50132989,71.79603342,47.89902113,47.89902113,8.788337719,0.011437594,2.876782982,15.35,19.14315,0.0,0.0,100.0,6557.323,75.0,0.0,0.0,0.0,19.696150147145445,1.1632637560140989e-86,12.396085462582132,1.372023238064761e-35
LKFN,2022,1.0,-0.041877819,-0.027677819,-0.027677819,7.326869579,0.753131302,0.753131302,19.0731221,31.32317457,65.15456238,39.4690923,39.4690923,20.59743576,33.08819763,69.54759842,41.90468256,41.90468256,8.76909849,0.04617271,3.252003256,15.07,18.93933,0.0,0.0,100.0,6432.371,297.0,0.0,0.0,0.0,15.135698554512256,4.708768323530767e-52,7.966817168126702,8.140663413661562e-16
LKFN,2023,1.0,-0.05477748,-0.00527748,-0.00527748,6.38740004,0.716434431,0.716434431,16.669483,26.15747581,65.22323984,36.83356842,36.83356842,19.0731221,31.32317457,65.15456238,39.4690923,39.4690923,8.783247409,0.007663976,2.55047788,15.47,18.80993,0.0,0.0,100.0,6524.029,50.0,0.0,0.0,0.0,19.040025527354487,3.974444173901114e-81,12.064807731434984,8.102018337962981e-34
CHCO,2017,0.0,0.097005007,0.105005007,1.186342065,5.543853064,0.823242122,0.700982019,22.15799615,21.53733036,33.88583848,22.88141771,22.88141771,21.15270351,21.63865275,39.63737201,25.00222569,25.00222569,8.326584834,0.065201761,2.096982563,16.4,34.26228,1.678419751,20.96835125,79.03164875,4132.281,269.432,0.265315878,0.0,0.0,18.25876001754819,8.812422683473895e-75,10.0893696766972,3.0781777824677504e-24
CHCO,2018,0.0,-0.148370689,-0.130270689,1.439533646,6.307181368,0.703050118,0.619658367,21.58687943,27.59464785,45.9526982,30.22991669,30.22991669,22.15799615,21.53733036,33.88583848,22.88141771,22.88141771,8.496788831,0.054327689,1.862565418,15.7,32.4863,2.293094501,16.62031071,83.37968929,4899.012,266.152,0.199332845,0.0,0.0,16.8070539935658,1.0833762930578972e-63,9.003549085110848,1.0926812130712423e-19
CHCO,2019,0.0,0.040447484,0.061847484,1.092937265,5.641336636,0.768290147,0.690991877,20.28455285,27.36636809,56.34723549,33.85872335,33.85872335,21.58687943,27.59464785,45.9526982,30.22991669,30.22991669,8.520937373,0.042931555,2.030549157,16.5,32.32685,1.536596264,14.18540087,85.81459913,5018.756,215.463,0.165302886,0.0,0.0,17.33054627414598,1.3834394976772479e-67,10.276230591391062,4.509302289224766e-25
CHCO,2020,1.0,-0.173576669,-0.169176669,0.376388194,3.902761884,0.660114389,0.547774912,23.90095542,23.12840429,47.28178798,29.19914724,29.19914724,20.28455285,27.36636809,56.34723549,33.85872335,33.85872335,8.658456615,0.051393385,1.564143199,16.8,32.32685,0.748035991,23.25695668,76.74304332,5758.64,295.956,0.303049706,0.0,0.0,17.55294477834629,2.8237230471700005e-69,9.559656471501846,5.907410961275786e-22
CHCO,2021,1.0,0.193554656,0.193954656,0.719576512,1.356786686,0.595884777,0.498703967,23.63341889,29.41118234,44.27952642,31.42155863,31.42155863,23.90095542,23.12840429,47.28178798,29.19914724,29.19914724,8.700130392,0.052044283,1.808692295,16.5,21.26675,0.716472575,19.83983704,80.16016296,6003.695,312.458,0.247502454,0.0,0.0,16.99133293487556,4.760046455678961e-65,9.97376583664784,9.927724014490037e-24
CHCO,2022,1.0,0.061026191,0.075226191,3.516561466,6.01210971,0.552104269,0.466595786,26.10871978,37.85164997,38.72603944,34.2060739,34.2060739,23.63341889,29.41118234,44.27952642,31.42155863,31.42155863,8.67898988,0.049499618,2.382320716,16.6,20.78709,4.362254954,18.78842427,81.21157573,5878.106,290.964,0.231351554,0.0,0.0,21.190904886276932,5.792471771150503e-100,10.997674168638977,1.9605754979065686e-28
CHCO,2023,1.0,0.029605089,0.079105089,3.481964935,5.475546258,0.52625099,0.452313729,23.16515903,35.31408687,50.41310242,36.97897539,36.97897539,26.10871978,37.85164997,38.72603944,34.2060739,34.2060739,8.727138346,0.070501351,2.415357059,16.2,20.46764,4.295542764,17.04907933,82.95092067,6168.052,434.856,0.205532129,0.0,0.0,18.267646853964543,7.488560356101999e-75,10.085623678745453,3.1978858556404423e-24
GABC,2017,0.0,0.119403726,0.127403726,0.127403726,7.990294627,1.104523373,1.104523373,22.15799615,22.82021593,29.07000686,21.78402957,21.78402957,21.15270351,21.82343474,26.00540387,20.18636902,20.18636902,8.053365651,0.087526874,2.222536784,13.62,29.86415,0.0,0.0,100.0,3144.36,275.216,0.0,0.0,0.0,14.977152701262854,5.1779768748211163e-51,9.644843223708977,2.5845058950249885e-22
GABC,2018,0.0,-0.208134954,-0.190034954,-0.190034954,8.508844667,0.926179411,0.926179411,21.58687943,24.41281017,38.13124584,25.83600235,25.83600235,22.15799615,22.82021593,29.07000686,21.78402957,21.78402957,8.276163126,0.095800554,1.511744088,12.36,28.38591,0.0,0.0,100.0,3929.09,376.409,0.0,0.0,0.0,12.9197178399895,1.7420839465107764e-38,7.915833485318432,1.2280107092269341e-15
GABC,2019,0.0,-0.007603293,0.013796707,1.23227449,6.733286496,0.879098218,0.852090204,20.28455285,23.51779632,31.29045951,22.9293924,22.9293924,21.58687943,24.41281017,38.13124584,25.83600235,25.83600235,8.388830589,0.079516162,1.655630909,14.28,27.85217,1.689667445,4.208346384,95.79165362,4397.672,349.686,0.043932287,0.0,0.0,11.793089375915526,2.1185392904133003e-32,8.127641261701164,2.188621893311319e-16
GABC,2020,1.0,-0.157476657,-0.153076657,1.648218353,5.434624548,0.759052246,0.756526118,18.99807322,16.58915387,26.59720125,17.80321277,17.80321277,20.28455285,23.51779632,31.29045951,22.9293924,22.9293924,8.512698505,0.039081063,1.403783802,15.86,26.46619,2.448673667,0.452039894,99.54796011,4977.577,194.529,0.004540926,0.0,0.0,16.74221209090932,3.227216382592476e-63,10.629586321422495,1.0853659556668656e-26
GABC,2021,1.0,0.133061748,0.133461748,1.950038874,1.517302438,0.688051783,0.686334052,17.43215031,17.55432329,14.14861873,13.8004471,13.8004471,18.99807322,16.58915387,26.59720125,17.80321277,17.80321277,8.632045537,0.027134161,1.548420684,16.2,17.10197,2.191823913,0.300999879,99.69900012,5608.539,152.183,0.003019086,0.0,0.0,18.423595303598347,4.2483881289523416e-76,11.055073989927422,1.0358297181049999e-28
GABC,2022,1.0,0.029766023,0.043966023,3.809059413,7.075827149,0.700552343,0.698952073,19.68436486,41.99463633,25.44484763,30.55465898,30.55465898,17.43215031,17.55432329,14.14861873,13.8004471,13.8004471,8.725181033,0.033106936,1.970110834,15.45,17.10197,4.541983064,0.2754253,99.7245747,6155.991,203.806,0.00276186,0.0,0.0,18.167721943824382,4.64896423784517e-74,9.423354683989876,2.1845064620478522e-21
GABC,2023,1.0,-0.05083019,-0.00133019,3.73021555,6.078881259,0.63028136,0.628526015,17.41491575,39.48470947,28.83992936,30.45322686,30.45322686,19.68436486,41.99463633,25.44484763,30.55465898,30.55465898,8.724564695,0.031523205,1.444998657,16.5,17.10197,4.501363029,0.335764108,99.66423589,6152.198,193.937,0.003368953,0.0,0.0,15.334174133239172,2.2599229825629278e-53,8.499429455540955,9.526239984372476e-18
TRST,2017,0.0,0.172971175,0.180971175,1.122887052,7.080959659,1.200996271,1.036754991,22.15799615,27.85414732,52.46282315,32.7022734,32.7022734,21.15270351,26.7695758,33.7983504,25.44511574,25.44511574,8.498623436,0.049509088,1.932895915,19.28,37.41726,1.563485819,20.20011643,79.79988357,4908.008,242.991,0.25313466,0.0,0.0,15.710200963300274,6.4385143777693735e-56,8.18314375831624,1.3826646620131572e-16
TRST,2018,0.0,-0.252586795,-0.234486795,1.303561082,8.144307987,1.065114912,0.938679053,21.58687943,24.10717359,36.01265823,24.92171506,24.92171506,22.15799615,27.85414732,52.46282315,32.7022734,32.7022734,8.508941842,0.032646872,1.353576638,20.046,37.33256,2.38810511,17.6912054,82.3087946,4958.913,161.893,0.214937,0.0,0.0,17.83353693537805,1.940377435536863e-71,9.125426170757796,3.572728197952088e-20
TRST,2019,0.0,0.041214546,0.062614546,0.940394835,7.143373169,1.103264301,0.98493134,21.1284347,19.6574372,39.20089144,23.98392876,23.98392876,21.58687943,24.10717359,36.01265823,24.92171506,24.92171506,8.560505906,0.028472866,1.561170159,19.666,37.19755,1.413695082,16.05834284,83.94165716,5221.322,148.666,0.19130362,0.0,0.0,17.031215068993028,2.4096535752672546e-65,9.983349404143585,9.013820767130364e-24
TRST,2020,1.0,-0.175007295,-0.170607295,0.319222904,6.064075838,1.208537308,0.972158127,19.71444749,28.09857025,38.92781637,28.05406263,28.05406263,21.1284347,19.6574372,39.20089144,23.98392876,23.98392876,8.68301199,0.036388076,1.132083727,19.902,36.73158,0.699347603,27.76201323,72.23798677,5901.796,214.755,0.384313219,0.0,0.0,16.069763517444468,2.0783452575336505e-58,8.299875203433366,5.2110407134107624e-17
TRST,2021,1.0,0.211249469,0.211649469,0.866473747,1.35938612,1.13597288,0.885404807,22.45895173,31.39616449,32.42949273,27.97097438,27.97097438,19.71444749,28.09857025,38.92781637,28.05406263,28.05406263,8.731747319,0.039487482,1.065027471,20.206,24.47081,0.943359583,27.25618663,72.74381337,6196.546,244.686,0.37468735,0.0,0.0,10.617728635037134,1.2324282593659639e-26,5.886930835000159,1.96716631128893e-09
TRST,2022,1.0,0.019758257,0.033958257,3.169669272,7.537221989,0.949739409,0.820853876,20.8198309,24.44762638,51.02607076,31.22408948,31.22408948,22.45895173,31.39616449,32.42949273,27.97097438,27.97097438,8.699523415,0.020449823,1.191906552,19.684,24.47081,4.159392493,17.21067271,82.78932729,6000.052,122.7,0.207885162,0.0,0.0,14.425939612400262,1.7769834529076804e-47,7.503192301892938,3.114103848907344e-14
TRST,2023,1.0,-0.011168453,0.038331547,3.263926491,6.585446164,0.903082651,0.785192521,18.32471056,21.89633753,55.21179164,31.35427525,31.35427525,20.8198309,24.44762638,51.02607076,31.22408948,31.22408948,8.727160881,0.014427245,0.915422867,19.532,24.40105,4.275120623,16.56953094,83.43046906,6168.191,88.99,0.198602874,0.0,0.0,14.396376106423936,2.7264318101672413e-47,8.044932342412435,4.314654225554745e-16
MOFG,2017,0.0,0.192988709,0.200988709,1.949074721,6.995489144,1.22083565,0.970510706,22.15799615,29.90397534,36.17135667,27.85406017,27.85406017,21.15270351,23.42631103,18.51678043,18.28549123,18.28549123,8.074733443,0.077366449,1.203992774,12.0,25.17339,2.405037414,25.63425328,74.36574672,3212.271,248.522,0.344705115,0.0,0.0,13.626948298660263,1.3846003122222945e-42,8.610369394659594,3.641276330447209e-18
MOFG,2018,0.0,-0.262455864,-0.244355864,2.816759463,8.014153461,1.035968666,0.847998801,21.58687943,22.18970619,23.31001555,19.39769987,19.39769987,22.15799615,29.90397534,36.17135667,27.85406017,27.85406017,8.099092591,0.09078287,0.846983262,12.23,25.17339,4.016313739,22.85351731,77.14648269,3291.48,298.81,0.296235376,0.0,0.0,13.354004460769334,5.61243871091337e-41,8.224540437942514,9.797033999544431e-17
MOFG,2019,0.0,0.068104847,0.089504847,1.543397022,5.685207195,0.977984052,0.71268894,20.28455285,27.41351751,40.01804096,28.00359943,28.00359943,21.58687943,22.18970619,23.31001555,19.39769987,19.39769987,8.445390591,0.079725622,1.150444685,11.34,24.681,1.9696179,33.07567339,66.92432661,4653.573,371.009,0.494224971,0.0,0.0,11.802025451546015,1.9051410223876103e-32,7.843247432826613,2.1952083981885027e-15
MOFG,2020,1.0,-0.178270054,-0.173870054,1.326708677,4.280147761,1.02901162,0.550318026,18.99807322,34.53992769,61.95409242,39.43527741,39.43527741,20.28455285,27.41351751,40.01804096,28.00359943,28.00359943,8.622750328,0.079090848,0.761593615,13.41,23.73926,1.846209001,53.28467017,46.71532983,5556.648,439.48,1.140624937,0.0,0.0,10.99005989974894,2.1332142723214023e-28,6.277149527355639,1.724182102953982e-10
MOFG,2021,1.0,0.247608887,0.248008887,1.25468359,1.478374057,0.961862816,0.649232684,19.0205481,29.20157226,61.58340553,36.88273511,36.88273511,18.99807322,34.53992769,61.95409242,39.43527741,39.43527741,8.703694003,0.055807445,0.9617044,13.09,22.36106803,1.418892735,38.28026625,61.71973375,6025.128,336.247,0.620227339,0.0,0.0,8.253513216915774,7.690242820372096e-17,4.544270955305951,2.7562855765711543e-06
MOFG,2022,1.0,0.01556463,0.02976463,3.618067406,6.910198049,0.972674267,0.654639019,17.26625006,23.29276817,44.75977654,27.8643629,27.8643629,19.0205481,29.20157226,61.58340553,36.88273511,36.88273511,8.791467176,0.080737764,1.006632135,12.07,21.66509666,4.595264779,38.27847925,61.72152075,6577.876,531.083,0.62018043,0.0,0.0,8.863181117526793,3.888154831654016e-19,4.167121794961707,1.5423485244536855e-05
SHBI,2018,0.0,-0.230584355,-0.212484355,1.105506078,4.34176876,0.446843627,0.341862709,21.58687943,7.274640987,21.50122141,11.34866164,11.34866164,22.15799615,12.29218766,11.84511553,10.36116667,10.36116667,7.301873588,0.051118082,1.011969792,12.73,38.82851,2.038487297,33.42240417,66.57759583,1483.076,75.812,0.502006775,0.0,0.0,22.366983087621858,4.1266489471192916e-111,16.832083928107107,7.100725347723089e-64
SHBI,2019,0.0,0.075824607,0.097224607,0.994851537,4.872097442,0.568344841,0.538410245,20.28455285,34.52718691,33.3099862,29.11707974,29.11707974,21.58687943,7.274640987,21.50122141,11.34866164,11.34866164,7.351950595,0.010406385,1.125540492,13.87,36.57714832,1.427660442,8.059723112,91.94027689,1559.235,16.226,0.087662593,0.0,0.0,23.73202466535436,8.424192434639927e-125,19.664310438152853,2.1802772485936503e-86
SHBI,2020,1.0,-0.166946862,-0.162546862,1.166381691,5.704243732,0.915230189,0.819214773,18.99807322,24.8932747,36.54183026,25.50212315,25.50212315,20.28455285,34.52718691,33.3099862,29.11707974,29.11707974,7.566991425,0.013178918,0.882156857,14.25,36.57782823,2.055393487,15.59757268,84.40242732,1933.315,25.479,0.184800049,0.0,0.0,23.970761322767824,2.8069582672879728e-127,17.474566640143095,1.119198988711347e-68
SHBI,2021,1.0,0.244173309,0.244573309,1.575995356,1.551055551,0.981602518,0.891820784,19.0205481,19.97367813,42.79237655,25.54092919,25.54092919,18.99807322,24.8932747,36.54183026,25.50212315,25.50212315,8.149063174,0.016484901,1.177631327,15.36,25.13680186,1.817198046,11.85351191,88.14648809,3460.136,57.04,0.134475147,0.0,0.0,11.785766388120487,2.310983496443151e-32,6.783256549218488,5.874835701052674e-12
