instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
BMRC,2020,3764576292.188461,E_pb,False,3764576292.188461,390426118.0888208,2890934068.441567,2835000.0,0.1742971796034345,0.0935742949008586,0.1742364351398273,0.057246619,41.519266007915355,0.0,ok,1.0,-0.196970769,-0.192570769,1.250677,5.942827105,0.846659479,0.842633306,20.85479836,35.41537054,70.09262056,43.06673561,43.06673561,22.06022092,41.1487342,67.637695,45.01503857,45.01503857,7.976569997,0.000973582,1.29407306,16.03,34.19793,2.191206957,0.720895093,99.27910491,2911.926,2.835,0.007261297,0.0,0.0,0.0044,2835000.0,BMRC,,,BMRC,556860874.0,0.3580404259530653,0.1742971796034345,556860874.0,2835000.0,0.0044,1.0,0.1742971796034345,3.0,2019.0,2017.0,559683427.4025979,0.1734181771938263,0.0,3.0,converged,30.589447983036266,30.41602980584244,30.41602980584244,1.6859900971870586e-203,converged,0,1,other,low_leverage
BMRC,2021,5680409538.43701,E_pb,False,5680409538.43701,577488956.7296759,4311081074.2257805,419000.0,0.14410172978227,0.0860254324455675,0.1440974462577068,-0.192570769,64.62143615590549,0.0,ok,1.0,0.213793838,0.214193838,1.793018694,1.515703803,0.755582651,0.755174387,19.0205481,33.68672278,61.27923766,38.99786934,38.99786934,20.85479836,35.41537054,70.09262056,43.06673561,43.06673561,8.369669273,9.71e-05,1.316802519,14.58,25.48846,2.119108198,0.072502878,99.92749712,4314.209,0.419,0.000725555,0.0,0.0,0.0004,419000.0,BMRC,,,BMRC,593045716.89,0.2273733264896403,0.14410172978227,593045716.89,419000.0,0.0004,1.0,0.14410172978227,3.0,2020.0,2018.0,593464549.323515,0.1440000312423619,0.0,3.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,low_debt
BMRC,2023,3061305784.76476,E_pb,False,3061305784.76476,23132441097.95091,3799583464.254299,26298000.0,0.2059939131896471,0.1014984782974117,0.2051038958369169,0.067445382,23.461618135170436,5.030431225500557e-122,ok,1.0,0.005828468,0.055328468,3.711237617,6.969067138,0.882376764,0.881629953,15.2370401,27.97942848,54.95802328,33.83550721,33.83550721,17.26625006,27.70510615,68.45344507,38.58260321,38.58260321,8.243782924,0.006913426,0.810382712,16.89,25.48846,4.906584909,0.113555364,99.88644464,3803.903,26.298,0.001136845,0.0,0.0,0.0495,26298000.0,BMRC,,,BMRC,355808254.26,0.4979921828318128,0.2059939131896471,355808254.26,26298000.0,0.0495,1.0,0.2059939131896471,3.0,2022.0,2020.0,380836196.5086765,0.1924563245648314,0.0,4.0,converged,14.241652937215717,14.049196612650883,14.049196612650883,3.895643814221151e-45,converged,0,1,other,low_leverage
BOH,2018,36357020667.329895,E_pb,False,36357020667.329895,4117923827.331583,14837465675.629198,640138000.0,0.082067522959719,0.0705168807399297,0.0818676696392038,0.203358389,51.99756958866954,0.0,ok,0.0,-0.311732225,-0.293632225,1.383466723,6.680355406,0.742426151,0.669658651,55.6867529,47.48032904,69.42681107,51.50705898,51.50705898,29.75275646,42.17156853,60.50674903,43.79317313,43.79317313,9.749402021,0.037338951,2.202943647,14.21,30.09815,2.34270536,13.45375538,86.54624462,17143.974,640.138,0.155451637,0.0,0.0,0.0181,640138000.0,BOH,,,BOH,2674946735.9999995,0.1799083185975772,0.082067522959719,2674946735.9999995,640138000.0,0.0181,1.0,0.082067522959719,2.0,2017.0,2016.0,3303602466.3126316,0.0664505736811658,0.0,8.0,converged,25.00193418528011,24.935483611598944,24.935483611598944,1.5344224048055877e-137,converged,1,0,other,other
BOH,2021,52575711488.99409,E_pb,False,52575711488.99409,3325911292.5210285,,460881000.0,0.1688087257893613,0.0922021814473403,0.1681430250136144,-0.203735106,26.927827417406935,5.1872154150555786e-160,ok,1.0,0.207807183,0.208207183,0.977346819,1.413826051,1.225727918,1.104731027,64.31027812,36.77278918,66.17945431,48.83306156,48.83306156,62.36912126,40.69599706,60.28542334,48.04474599,48.04474599,10.03385511,0.020227439,2.355114235,14.81,20.96135,1.015677153,11.61850712,83.84403762,22784.941,460.881,0.138572848,0.0,0.0,0.0004,460881000.0,BOH,,,BOH,3371607445.6800003,0.1736094807338103,0.1688087257893613,3371607445.6800003,460881000.0,0.0004,1.0,0.1688087257893613,3.0,2020.0,2018.0,3832304130.15124,0.148515550627644,0.0,6.0,converged,14.338633577782872,14.190118027155227,14.190118027155227,5.274052697735051e-46,converged,1,1,other,other
BOKF,2018,36516694375.537384,E_pb,False,36516694375.537384,49147025427.06364,33034036076.291107,7418714000.0,0.0426824247808163,0.0606706061952041,0.0457198194068729,0.259061747,44.548107573102584,0.0,ok,0.0,-0.330501801,-0.312401801,1.548986238,8.733912034,1.106812724,1.004864808,27.25519359,48.40689047,18.65756163,31.5427771,31.5427771,22.15799615,47.95849797,33.08510638,35.69805329,35.69805329,10.54588087,0.195124031,1.193286222,12.5,32.78916,2.708515315,13.11520732,86.88479268,38020.504,7418.714,0.1509494,0.0,0.0,0.0181,7418714000.0,BOKF,,,BOKF,4712317794.0,0.219550885802736,0.0426824247808163,4712317794.0,7418714000.0,0.0181,1.0,0.0426824247808163,2.0,2017.0,2016.0,11997960994.261656,0.0167639442984319,0.0,6.0,converged,29.764564797075444,29.74780085277701,29.74780085277701,9.257599187637436e-195,converged,1,0,other,other
CAC,2021,6871491030.687458,E_pb,False,6871491030.687458,724714363.1242894,4045127074.8969455,260714999.99999997,0.1361148964890718,0.0840287241222679,0.1342109068440471,-0.130946362,23.612055374999866,1.449045886845536e-123,ok,1.0,0.178765418,0.179165418,1.105922917,1.436877775,0.909329177,0.706277088,49.61299999,55.83293612,71.8065599,58.56383736,58.56383736,48.14695699,46.16672274,62.60341889,49.66133396,49.66133396,8.612568096,0.047399659,1.311443099,14.71,20.0841,1.218980559,26.45699524,73.54300476,5500.356,260.715,0.359748631,0.0,0.0,0.0004,260714999.99999997,CAC,,,CAC,709876280.9599999,0.2265633737544065,0.1361148964890718,709876280.9599999,260714999.99999997,0.0004,1.0,0.1361148964890718,3.0,2020.0,2018.0,970487015.8144232,0.0995631419366093,0.0,5.0,converged,13.255172053835013,13.155608911898405,13.155608911898405,7.900272358245863e-40,converged,0,1,other,other
CATY,2018,20414683966.61659,E_pb,False,20414683966.61659,11731316536.969166,15792915874.847109,736746000.0,0.0542578660264302,0.0635644665066075,0.0545820332665738,0.241176133,65.89908655117236,0.0,ok,0.0,-0.310166802,-0.292066802,2.742142509,10.51556764,1.3056801,1.253066463,21.58687943,12.83079232,44.18720853,22.27146806,22.27146806,22.15799615,18.92275381,40.37634409,23.92116976,23.92116976,9.728225241,0.043893807,1.272102157,14.15,33.14203,4.512477559,5.909065632,94.09093437,16784.737,736.746,0.062801647,0.0,0.0,0.0181,736746000.0,CATY,,,CATY,2351569414.88,0.2171131602617576,0.0542578660264302,2351569414.88,736746000.0,0.0181,1.0,0.0542578660264302,2.0,2017.0,2016.0,3075100270.1225495,0.0414917001257253,0.0,5.0,converged,34.89397570426239,34.85248400413666,34.85248400413666,1.9521466207277718e-266,converged,1,0,other,other
CATY,2021,27589056869.19984,E_pb,False,27589056869.19984,3688460725.817684,20006498223.00017,162281000.0,0.2005858723134514,0.1001464680783628,0.1999985346133557,-0.171455119,24.751456867688223,1.4951558478795883e-135,ok,1.0,0.265340704,0.265740704,3.424840729,1.618977234,1.363455071,1.317246762,61.31882512,48.47428161,35.81576668,43.27530503,43.27530503,54.53495251,22.28932169,28.1576563,26.22091857,26.22091857,9.946868973,0.007769577,1.331232796,14.41,20.26840847,3.976214469,4.214278977,95.78572102,20886.723,162.281,0.043996944,0.0,0.0,0.0004,162281000.0,CATY,,,CATY,3256529557.38,0.171660398736584,0.2005858723134514,3256529557.38,162281000.0,0.0004,1.0,0.2005858723134514,3.0,2020.0,2018.0,3418745657.9607563,0.1910682710371518,0.0,4.0,converged,16.04846854503344,15.857400273996287,15.857400273996287,6.24802691011318e-57,converged,1,1,other,low_leverage
CBAN,2021,2791079307.2249503,E_pb,False,2791079307.2249503,607960173.3296874,2349851108.5036454,88448000.0,0.0967066890284261,0.0741766722571065,0.0960146535966419,-0.104601369,35.13792654857533,8.887015057245652e-271,ok,1.0,0.091844677,0.092244677,1.895587538,1.611376924,0.533705108,0.478134691,17.43215031,25.79477719,45.32967562,29.11289271,29.11289271,18.99807322,24.8597114,54.30081546,31.87871042,31.87871042,7.897933816,0.032859348,1.07214485,12.05,20.11219,2.272009316,12.70059763,87.29940237,2691.715,88.448,0.145483214,0.0,0.0,0.0004,88448000.0,CBAN,,,CBAN,233413438.86,0.2255654406792397,0.0967066890284261,233413438.86,88448000.0,0.0004,1.0,0.0967066890284261,3.0,2020.0,2018.0,321826066.73489684,0.0701392558906328,0.0,5.0,converged,18.455516338876738,18.385377082986103,18.385377082986103,8.60196657375971e-76,converged,0,1,other,other
CBAN,2022,2650749293.857282,E_pb,False,2650749293.857282,737694433.7622594,2302002606.4174232,203352000.0,0.0987981486646405,0.0746995371661601,0.0970811455379518,0.092244677,28.111597872085756,3.534092454916792e-174,ok,1.0,-0.002079417,0.012120583,3.567665717,5.951007912,0.54790811,0.448317202,21.53291673,28.39948292,46.4699873,31.64670463,31.64670463,17.43215031,25.79477719,45.32967562,29.11289271,29.11289271,7.984997513,0.069248136,0.969827249,15.11,19.41349,4.415334883,21.60913561,78.39086439,2936.57,203.352,0.275658851,0.0,0.0,0.0141999999999999,203352000.0,CBAN,,,CBAN,223320180.87,0.2110877483285771,0.0987981486646405,223320180.87,203352000.0,0.0141999999999999,1.0,0.0987981486646405,3.0,2021.0,2019.0,423804987.7355964,0.0520607885178692,0.0,9.0,converged,14.404125090664609,14.35206430214674,14.35206430214674,5.170632103269642e-47,converged,0,1,other,other
CBFV,2021,1301791105.321308,E_pb,False,1301791105.321308,166770423.9493508,1063005166.745784,56867000.0,0.0954297558014112,0.0738574389503528,0.0945268406842346,-0.118728264,32.269582358282584,9.346406053597463e-229,ok,1.0,0.086510777,0.086910777,0.799699376,1.373578037,0.778273835,0.61691401,17.43215031,29.53492805,24.71748965,23.54762059,23.54762059,18.99807322,16.21995753,36.072687,21.03126626,21.03126626,7.262263177,0.039893257,0.951176159,13.18,23.2939722,0.958058287,25.42821278,74.57178722,1425.479,56.867,0.340989719,0.0,0.0,0.0004,56867000.0,CBFV,,,CBFV,126782195.2,0.1635966860580398,0.0954297558014112,126782195.2,56867000.0,0.0004,1.0,0.0954297558014112,3.0,2020.0,2018.0,183626452.9487566,0.0658880773116733,0.0,5.0,converged,17.829613585800423,17.76372550848875,17.76372550848875,6.7485540485794e-71,converged,0,1,other,other
CBFV,2022,1375443175.49568,E_pb,False,1375443175.49568,76899023.20758855,1087843315.2383296,22698000.0,0.1030019423660512,0.0757504855915128,0.1025595309867789,0.086910777,40.97399427033625,0.0,ok,1.0,0.004854797,0.019054797,3.555706972,6.025146826,0.575332775,0.465120237,17.26625006,36.41527085,48.26722533,35.65514114,35.65514114,17.43215031,29.53492805,24.71748965,23.54762059,23.54762059,7.250591508,0.016110006,0.992211432,13.58,19.72154672,4.410890578,22.78983779,77.21016221,1408.938,22.698,0.295166298,0.0,0.0,0.0141999999999999,22698000.0,CBFV,,,CBFV,109297050.27,0.1454370866546815,0.1030019423660512,109297050.27,22698000.0,0.0141999999999999,1.0,0.1030019423660512,3.0,2021.0,2019.0,131675016.29089224,0.0854969248583005,0.0,8.0,converged,20.771682013527528,20.686185088669227,20.686185088669227,2.3064949911217484e-95,converged,0,1,other,other
CBFV,2023,1239076420.306452,E_pb,False,1239076420.306452,258821359.7107512,1284048636.1266563,34678000.0,0.1047823308130477,0.0761955827032619,0.1040040557898979,0.019054797,34.78003739791361,2.436936804815367e-265,ok,1.0,-0.082524697,-0.033024697,4.289947497,5.750448469,0.55134152,0.497371557,15.2370401,32.64461886,60.03529861,37.97726075,37.97726075,17.26625006,36.41527085,48.26722533,35.65514114,35.65514114,7.283510727,0.023815819,0.871721604,14.61,19.01264,5.333017656,11.81535796,88.18464204,1456.091,34.678,0.133984305,0.0,0.0,0.0495,34678000.0,CBFV,,,CBFV,121947514.26,0.2934491383129795,0.1047823308130477,121947514.26,34678000.0,0.0495,1.0,0.1047823308130477,3.0,2022.0,2020.0,154950745.73385602,0.0824645581439677,0.0,5.0,converged,18.794765331883053,18.712300773739084,18.712300773739084,1.9651757582632512e-78,converged,0,1,other,other
CBSH,2018,52923894639.294075,E_pb,False,52923894639.294075,7421974310.63561,,1965091000.0,0.0338580912204317,0.0584645228051079,0.0347390307511223,0.169500943,81.3780240108928,0.0,ok,0.0,-0.199520166,-0.181420166,1.44761867,6.288771989,0.741054675,0.626528427,29.86282066,40.79493097,17.16367899,27.60494573,27.60494573,31.81773704,48.3433345,17.16628552,31.54915939,31.54915939,10.14501476,0.077171819,2.252200325,15.82,30.95996,2.301222281,20.5990211,77.80067462,25463.842,1965.091,0.264766613,0.0,0.0,0.0181,1965091000.0,CBSH,,,CBSH,5612202228.5,0.1885751957455002,0.0143355993319568,5612202228.5,1965091000.0,0.0181,1.0,0.0143355993319568,2.0,2017.0,2016.0,7542045039.807345,0.0106674359664235,0.0,5.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
CBSH,2021,81895366395.48152,E_pb,False,81895366395.48152,10898444476.396496,28696340380.32273,3035527000.0,0.1279793949567451,0.0819948487391862,0.1263358548261102,-0.052510211,25.891005178498947,4.2046825086731224e-148,ok,1.0,0.134574257,0.134974257,0.68249935,1.343279454,0.910856532,0.745748045,31.61132708,44.69416846,27.97123715,34.27975439,34.27975439,33.89991115,47.59557136,33.4504536,37.79543135,37.79543135,10.51023466,0.082736507,2.433482935,15.12,20.51088,0.725796619,21.78508122,78.21491878,36689.088,3035.527,0.278528464,0.0,0.0,0.0004,3035527000.0,CBSH,,,CBSH,8364580820.04441,0.1485990002294929,0.1279793949567451,8364580820.04441,3035527000.0,0.0004,1.0,0.1279793949567451,3.0,2020.0,2018.0,11398893852.05423,0.0939120941305753,0.0,5.0,converged,14.140255553693086,14.046343459562513,14.046343459562513,4.055769730480278e-45,converged,1,1,other,other
CBSH,2022,105402607583.5628,E_pb,False,105402607583.5628,9720755604.327335,24646369063.881363,2851406000.0,0.0956939537775991,0.0739234884443997,0.0951205206694958,0.134974257,39.60363663880284,0.0,ok,1.0,-0.044893804,-0.030693804,3.455862737,6.752071119,0.779362957,0.632001245,29.64458076,47.5852399,19.16490889,32.49384074,32.49384074,31.61132708,44.69416846,27.97123715,34.27975439,34.27975439,10.36960649,0.089453262,3.631501552,14.89,20.51088,4.377448246,22.68031618,77.31968382,31875.931,2851.406,0.293331724,0.0,0.0,0.0141999999999999,2851406000.0,CBSH,,,CBSH,8526363078.108771,0.1614104198046888,0.0956939537775991,8526363078.108771,2851406000.0,0.0141999999999999,1.0,0.0956939537775991,3.0,2021.0,2019.0,11337565235.745838,0.0719661917988963,0.0,5.0,converged,19.41326746487538,19.34130127307648,19.34130127307648,1.2065419754358793e-83,converged,1,1,other,other
CBSH,2023,68135920486.251144,E_pb,False,68135920486.251144,6334524121.916936,21721656619.26955,2910219000.0,0.1025282788560733,0.0756320697140183,0.1014265461026936,-0.030693804,31.14829230691234,2.6747127147361442e-213,ok,1.0,-0.007798997,0.041701003,3.441230329,5.943130911,0.805577764,0.590084546,26.32386064,45.68936809,42.34841856,39.67668171,39.67668171,29.64458076,47.5852399,19.16490889,32.49384074,32.49384074,10.36410543,0.091801943,2.366583113,16.03,20.51088,4.293237469,31.47971729,68.52028271,31701.061,2910.219,0.459421883,0.0,0.0,0.0495,2910219000.0,CBSH,,,CBSH,6967488182.609535,0.3325710611049614,0.1025282788560733,6967488182.609535,2910219000.0,0.0495,1.0,0.1025282788560733,3.0,2022.0,2020.0,9737158616.216316,0.0733647873547088,0.0,5.0,converged,17.17325514419525,17.09989035684054,17.09989035684054,7.434187570165335e-66,converged,1,1,other,other
CBU,2018,17774648920.52018,E_pb,False,17774648920.52018,3447716837.0714645,9470907078.192532,413682000.0,0.0338580912204317,0.0584645228051079,0.0344177488314183,0.148559429,81.3780240108928,0.0,ok,0.0,-0.1754255,-0.1573255,1.914136105,8.501468192,1.031685645,0.951284577,21.58687943,27.13136714,63.75638463,36.40945657,36.40945657,22.15799615,33.30641096,47.78883551,33.72396062,33.72396062,9.269297251,0.038999764,1.743704506,19.06,29.56049,2.916838721,10.71326782,89.28673218,10607.295,413.682,0.119987232,0.0,0.0,0.0181,413682000.0,CBU,,,CBU,3081242450.0,0.2415699378668985,0.0121620450104709,3081242450.0,413682000.0,0.0181,1.0,0.0121620450104709,2.0,2017.0,2016.0,3487504161.9855304,0.0107452802243419,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
CBU,2019,21914889099.686977,E_pb,False,21914889099.686977,3383081705.4750614,10354728886.82017,344873000.0,0.1817714300534169,0.0954428575133542,0.1804339317610148,-0.1573255,22.134173784635877,7.410207704412616e-109,ok,0.0,0.042795598,0.064195598,1.314337011,7.186696395,1.015673822,0.94762808,20.28455285,32.56459212,61.82638226,38.40953531,38.40953531,21.58687943,27.13136714,63.75638463,36.40945657,36.40945657,9.342271297,0.030224722,1.980483808,17.99,29.56049,1.78320398,9.250997565,90.74900243,11410.295,344.873,0.101940488,0.0,0.0,0.0214,344873000.0,CBU,,,CBU,3749285410.0,0.2412059047365214,0.1817714300534169,3749285410.0,344873000.0,0.0214,1.0,0.1817714300534169,3.0,2018.0,2016.0,4086856536.5082974,0.1667572533157258,0.0,4.0,converged,15.037781494596928,14.8710242412812,14.8710242412812,2.541485183305e-50,converged,1,0,other,other
CBU,2020,21520505665.53121,E_pb,False,21520505665.53121,2911043480.7684245,12355244510.928392,371289000.0,0.1579844099003955,0.0894961024750989,0.1568228351841997,0.064195598,26.327704954566727,4.620473901851757e-153,ok,1.0,-0.047138912,-0.042738912,0.542623828,4.78487287,0.732511715,0.672107583,23.13132301,28.42021858,66.10993658,38.49119355,38.49119355,20.28455285,32.56459212,61.82638226,38.40953531,38.40953531,9.541878599,0.026651819,1.587080763,19.87,29.53646,0.823870366,11.31174256,88.68825744,13931.094,371.289,0.127544986,0.0,0.0,0.0044,371289000.0,CBU,,,CBU,3293176965.0,0.2174734631953108,0.1579844099003955,3293176965.0,371289000.0,0.0044,1.0,0.1579844099003955,3.0,2019.0,2017.0,3662835882.2129946,0.1420403852447458,0.0,4.0,converged,16.217218462348008,16.075178077103264,16.075178077103264,1.9044863713468232e-58,converged,1,1,other,other
CBU,2021,29077636272.683765,E_pb,False,29077636272.683765,3802484992.555309,14311096281.552896,329885000.0,0.1107825741693667,0.0776956435423416,0.1104114146279457,-0.042738912,40.22616139879765,0.0,ok,1.0,0.111530364,0.111930364,0.684648662,1.452946571,0.706341592,0.660940582,21.4921009,35.48350782,71.072288,43.77047644,43.77047644,23.13132301,28.42021858,66.10993658,38.49119355,38.49119355,9.651986771,0.021210845,1.910140694,19.28,20.82136,0.734609287,7.982949271,92.01705073,15552.657,329.885,0.086755109,0.0,0.0,0.0004,329885000.0,CBU,,,CBU,4012836940.56,0.2050069414392573,0.1107825741693667,4012836940.56,329885000.0,0.0004,1.0,0.1107825741693667,3.0,2020.0,2018.0,4342590012.947334,0.1023703376781031,0.0,4.0,converged,25.233109697597257,25.13073935991915,25.13073935991915,1.1476197973443103e-139,converged,1,1,other,other
CBU,2022,32041776267.343792,E_pb,False,32041776267.343792,10317333998.899729,14262780085.674534,1137775000.0,0.0792003601132164,0.0698000900283041,0.0788780111998847,0.111930364,44.14004106246573,0.0,ok,1.0,-0.041187977,-0.026987977,3.428011906,6.728575629,0.680501411,0.625853957,19.99044701,37.78452035,64.16480447,42.4303664,42.4303664,21.4921009,35.48350782,71.072288,43.77047644,43.77047644,9.67001907,0.071848957,2.180027663,16.4,20.82136,4.360164952,9.932467656,90.06753234,15835.651,1137.775,0.110278004,0.0,0.0,0.0141999999999999,1137775000.0,CBU,,,CBU,3382759824.55,0.1761328422526084,0.0792003601132164,3382759824.55,1137775000.0,0.0141999999999999,1.0,0.0792003601132164,3.0,2021.0,2019.0,4504492588.984648,0.0594774641068977,0.0,5.0,converged,23.403308400330765,23.343830936223867,23.343830936223867,7.960380821170152e-121,converged,1,1,other,other
